cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
61_4,"['57_67', '60_25']",1,,-3520.34,-11.4846,-11.603805
60_46,"['59_66', '59_84']",1,inf,-3485.99,-11.7829,-11.456832000000002
58_0,"['57_57', '57_87']",1,inf,-3579.66,-11.1239,-11.445261
60_59,"['59_61', '59_2']",1,inf,-3717.71,-11.5879,-10.132424
57_67,"['53_79', '56_50']",1,0.0,-3496.49,-11.7197,-11.584773000000002
60_31,"['59_77', '59_48']",1,0.0,-3575.56,-11.2267,-11.417597000000002
61_51,"['60_1', '60_25']",1,0.0,-3522.58,-11.3241,-11.411989
60_19,"['59_48', '59_77']",1,0.0,-3524.0,-11.2572,-11.397689
60_54,"['57_21', '57_67']",1,,-3502.23,-11.8861,-11.376377000000002
61_16,"['57_67', '60_25']",1,0.0,-3572.28,-11.2958,-11.348802
61_10,"['60_31', '60_82']",1,0.0,-3575.18,-11.2868,-11.330096000000001
61_57,"['60_84', '58_0']",1,0.0,-3580.79,-11.1863,-11.311999000000002
61_89,"['60_82', '60_46']",1,0.0,-3545.85,-11.3501,-11.309309
61_65,"['60_19', '60_84']",1,0.0,-3575.51,-11.2357,-11.290989999999999
61_60,"['60_19', '60_84']",1,0.0,-3580.45,-11.1915,-11.276788999999999
60_82,"['59_61', '59_77']",1,0.0,-3557.67,-11.3116,-11.259594000000002
61_31,"['60_31', '60_80']",1,0.0,-3577.44,-11.4393,-11.25103
61_41,"['57_67', '60_16']",1,0.0,-3581.83,-11.4599,-11.243105
61_36,"['60_84', '60_25']",1,0.0,-3586.56,-11.1596,-11.232677
61_3,"['60_80', '60_46']",1,0.0,-3512.95,-11.5594,-11.231495
61_37,"['60_82', '60_80']",1,0.0,-3549.66,-11.4882,-11.215198999999998
61_61,"['60_16', '60_1']",1,0.0,-3563.08,-11.4886,-11.152016999999999
61_19,"['60_46', '59_81']",1,0.0,-3543.3,-11.6601,-11.01605
61_1,"['60_80', '60_33']",1,0.0,-3561.65,-11.5585,-10.956046
61_23,"['60_51', '60_33']",1,0.0,-3561.8,-11.6877,-10.920576
61_48,"['60_25', '60_16']",1,0.0,-3619.68,-11.2409,-10.899901000000002
61_71,"['60_19', '60_52']",1,0.0,-3584.52,-11.2584,-10.863198
61_58,"['59_81', '60_84']",1,0.0,-3577.58,-11.5421,-10.798811
61_7,"['60_82', '60_33']",1,0.0,-3622.92,-11.2548,-10.791108
61_53,"['60_52', '60_82']",1,0.0,-3618.77,-11.4478,-10.786650999999999
61_39,"['60_57', '60_84']",1,0.0,-3625.38,-11.41,-10.697629
61_88,"['59_81', '60_2']",1,0.0,-3634.94,-11.5102,-10.654582
61_11,"['60_80', '60_33']",1,0.0,-3653.94,-11.3786,-10.632581
61_56,"['60_17', '60_46']",1,0.0,-3563.77,-11.5714,-10.610427000000001
61_59,"['60_2', '60_84']",1,0.0,-3657.01,-11.1829,-10.585177
61_66,"['60_33', '60_51']",1,0.0,-3654.14,-11.3094,-10.579089999999997
61_29,"['60_72', '60_46']",1,0.0,-3647.17,-11.4877,-10.528903
61_55,"['60_12', '60_19']",1,0.0,-3607.72,-11.5872,-10.517779999999998
61_62,"['60_25', '60_59']",1,0.0,-3670.28,-11.4001,-10.499329
