cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
64_2,"['62_63', '63_12']",1,inf,-3487.89,-11.4759,-11.69961
64_27,"['58_0', '62_30']",1,inf,-3569.36,-11.0208,-11.531510999999998
60_59,"['59_61', '59_2']",1,inf,-3717.71,-11.5879,-10.132424
65_12,"['64_2', '64_2']",1,0.0,-3497.66,-11.3102,-11.655166000000001
65_51,"['64_17', '64_2']",1,0.0,-3547.5,-11.0923,-11.649285
62_84,"['57_67', '60_54']",1,0.0,-3498.84,-11.7216,-11.537685999999999
62_63,"['61_57', '61_61']",1,0.0,-3506.62,-11.5892,-11.474865999999999
65_57,"['64_2', '64_87']",1,0.0,-3537.21,-11.3334,-11.360043000000001
65_54,"['64_10', '64_47']",1,0.0,-3567.43,-11.083,-11.349974
65_59,"['64_87', '64_2']",1,0.0,-3559.58,-11.2341,-11.32628
65_9,"['64_2', '64_25']",1,0.0,-3575.35,-11.1731,-11.295924
65_37,"['64_52', '62_84']",1,0.0,-3578.45,-11.1818,-11.289761
65_42,"['64_88', '64_27']",1,0.0,-3538.09,-11.2363,-11.239429000000001
65_45,"['64_27', '64_25']",1,0.0,-3598.02,-11.1977,-11.215198000000001
65_79,"['64_2', '64_78']",1,0.0,-3589.0,-11.2236,-11.211336000000001
65_53,"['64_87', '64_48']",1,0.0,-3535.44,-11.3769,-11.209832
65_41,"['64_10', '64_53']",1,0.0,-3576.87,-11.2407,-11.168446
65_48,"['64_62', '62_84']",1,0.0,-3582.39,-11.289,-11.139650999999999
65_84,"['64_16', '64_2']",1,0.0,-3538.05,-11.4784,-11.116511999999998
65_19,"['64_31', '64_27']",1,0.0,-3593.8,-11.2117,-11.089502999999999
65_22,"['64_88', '64_82']",1,0.0,-3541.92,-11.4928,-11.068392
65_0,"['60_59', '64_47']",1,0.0,-3601.62,-11.3222,-11.037548999999999
65_63,"['64_54', '64_31']",1,0.0,-3583.21,-11.3301,-11.019507
65_71,"['64_31', '64_27']",1,0.0,-3604.08,-11.181,-11.000881999999999
65_83,"['64_87', '64_12']",1,0.0,-3549.26,-11.5307,-10.97797
65_8,"['64_62', '64_31']",1,0.0,-3600.6,-11.3731,-10.968741
65_4,"['64_84', '64_78']",1,0.0,-3606.04,-11.1826,-10.926725000000001
64_87,"['63_27', '60_59']",1,0.0,-3619.95,-11.3792,-10.924543
65_32,"['64_48', '64_31']",1,0.0,-3554.7,-11.4093,-10.911638
65_86,"['64_38', '64_4']",1,0.0,-3623.42,-11.1493,-10.787918000000001
65_5,"['64_31', '64_25']",1,0.0,-3624.0,-11.2595,-10.772748
65_15,"['64_4', '64_16']",1,0.0,-3634.64,-11.3806,-10.759896999999999
65_2,"['64_88', '64_4']",1,0.0,-3643.81,-11.2278,-10.711664
64_31,"['63_12', '60_59']",1,0.0,-3568.23,-11.6373,-10.687090999999999
65_64,"['64_25', '64_31']",1,0.0,-3602.18,-11.4163,-10.685675000000002
65_58,"['64_25', '64_0']",1,0.0,-3651.94,-11.3332,-10.636512
65_14,"['64_39', '64_53']",1,0.0,-3641.36,-11.4622,-10.633354
65_74,"['64_0', '64_88']",1,0.0,-3642.65,-11.3691,-10.587508
65_29,"['64_16', '64_53']",1,0.0,-3598.76,-11.4638,-10.571409
65_26,"['60_59', '64_82']",1,0.0,-3589.39,-11.6638,-10.570379
65_28,"['64_88', '64_16']",1,0.0,-3646.23,-11.4193,-10.566654
65_88,"['64_12', '64_88']",1,0.0,-3654.3,-11.2703,-10.543766999999999
64_53,"['60_59', '63_29']",1,0.0,-3654.38,-11.3126,-10.527828000000001
65_72,"['64_12', '64_39']",1,0.0,-3643.47,-11.4511,-10.495923999999999
65_1,"['64_25', '64_53']",1,0.0,-3688.11,-11.2441,-10.477212
65_76,"['64_12', '64_39']",1,0.0,-3669.69,-11.4993,-10.467453000000003
65_11,"['64_53', '64_12']",1,0.0,-3674.58,-11.3423,-10.421744999999998
