cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
5_13,"['2_41', '3_45']",1,inf,-4401.8,-17.6467,-9.941540999999999
5_10,"['3_45', '3_4']",1,inf,-5114.14,-14.3672,-9.907921
4_39,"['3_58', '3_41']",1,inf,-4953.29,-16.3458,-9.872758999999999
3_43,"['2_24', '2_77']",1,0.0,-4419.24,-16.4605,-9.939244
5_59,"['4_81', '2_32']",1,0.0,-4726.74,-15.3413,-9.935229000000001
3_4,"['1_1', '1_1']",1,0.0,-4854.51,-14.402,-9.92683
3_45,"['2_75', '2_41']",1,0.0,-4635.54,-15.4811,-9.925142
5_60,"['2_41', '3_73']",1,0.0,-4621.26,-15.6322,-9.92421
4_83,"['2_41', '3_73']",1,0.0,-4617.55,-15.6333,-9.924014
3_73,"['2_41', '2_41']",1,0.0,-4626.09,-15.6055,-9.923852
5_58,"['4_29', '2_24']",1,0.0,-4829.89,-14.6275,-9.919338
5_87,"['3_43', '2_24']",1,0.0,-4656.86,-15.4243,-9.917430999999999
5_20,"['4_13', '1_1']",1,0.0,-4729.2,-15.1019,-9.911501999999999
5_39,"['4_74', '4_74']",1,0.0,-4815.79,-15.29,-9.904307999999999
5_55,"['4_74', '3_45']",1,0.0,-4867.83,-15.4017,-9.903121000000002
5_9,"['4_29', '4_8']",1,0.0,-4497.34,-15.6441,-9.897747
5_57,"['4_81', '3_43']",1,0.0,-4959.31,-15.4416,-9.895272000000002
5_54,"['4_87', '4_39']",1,0.0,-4818.59,-15.9547,-9.894642999999999
5_70,"['1_1', '4_25']",1,0.0,-4832.02,-17.3137,-9.894114
5_4,"['3_45', '3_12']",1,0.0,-4833.81,-18.5003,-9.894105
5_75,"['4_8', '4_39']",1,0.0,-4895.28,-15.7743,-9.891743
5_15,"['4_74', '4_39']",1,0.0,-4914.97,-15.5445,-9.883126999999998
5_12,"['3_45', '4_32']",1,0.0,-4888.72,-19.8325,-9.879131
5_43,"['2_32', '2_32']",2,0.0,-4843.29,-15.2443,-9.940372000000002
2_32,"['1_19', '1_66']",2,0.0,-4835.26,-15.2555,-9.939465
5_38,"['3_12', '3_12']",2,0.0,-4853.04,-15.2428,-9.939302
3_12,"['2_32', '2_32']",2,0.0,-4834.65,-15.2818,-9.938378999999998
2_24,"['1_58', '1_51']",2,0.0,-4748.8,-15.3549,-9.933857999999999
5_66,"['4_35', '4_39']",2,0.0,-5047.06,-14.883,-9.925358
2_41,"['0_8', '1_51']",2,0.0,-4622.11,-15.6705,-9.923615999999999
5_45,"['2_41', '2_41']",2,0.0,-4634.29,-15.6858,-9.923545
5_6,"['4_8', '4_8']",2,0.0,-4569.45,-15.8432,-9.922847999999998
5_30,"['3_45', '4_11']",2,0.0,-4880.37,-15.608,-9.916373000000002
5_32,"['4_35', '4_35']",2,0.0,-4706.55,-15.9751,-9.91052
5_77,"['3_12', '2_24']",2,0.0,-4930.21,-15.6757,-9.909347
5_71,"['4_17', '4_39']",2,0.0,-4812.4,-15.9774,-9.907015
5_52,"['2_24', '3_4']",2,0.0,-4995.36,-15.7172,-9.906919
5_82,"['3_4', '4_13']",2,0.0,-5177.66,-15.7309,-9.905427
5_5,"['2_41', '4_1']",2,0.0,-4671.18,-16.5704,-9.904900999999999
5_76,"['4_29', '2_41']",2,0.0,-4669.94,-16.9965,-9.902303
5_89,"['4_40', '4_29']",2,0.0,-4786.47,-16.7196,-9.901463000000001
5_28,"['4_25', '4_72']",2,0.0,-4889.48,-15.8891,-9.89959
5_50,"['4_72', '4_40']",2,0.0,-5020.3,-17.0387,-9.895593
5_46,"['4_39', '4_87']",2,0.0,-4916.86,-30.2712,-9.888513
5_11,"['4_39', '4_32']",2,,-5555.35,-23.1811,-9.87748
5_18,"['2_24', '3_4']",3,,-5067.42,-15.4215,-9.963196
5_22,"['2_32', '3_12']",3,0.0,-4787.46,-15.4514,-9.939269999999999
5_74,"['4_85', '4_49']",3,0.0,-5279.3,-15.2995,-9.934469000000002
5_68,"['3_73', '4_87']",3,0.0,-4604.46,-16.7534,-9.932944
5_51,"['4_83', '4_8']",3,0.0,-4632.84,-15.7074,-9.924055
5_35,"['3_45', '3_43']",3,0.0,-4807.15,-16.5419,-9.919808999999999
5_16,"['3_73', '4_72']",3,0.0,-4753.23,-18.2584,-9.919718999999999
5_34,"['4_18', '4_39']",3,0.0,-5046.74,-15.7851,-9.91893
5_48,"['2_24', '4_83']",3,0.0,-4882.01,-16.0997,-9.917803
5_41,"['4_32', '2_32']",3,0.0,-4791.66,-17.1853,-9.911382
5_73,"['4_39', '3_43']",3,0.0,-4835.97,-16.6565,-9.909388
5_14,"['3_43', '4_74']",3,0.0,-4880.97,-16.5757,-9.904956
5_62,"['4_17', '4_32']",3,0.0,-4987.68,-19.1687,-9.904942
5_63,"['4_8', '2_32']",3,0.0,-5002.8,-21.7782,-9.903045
5_23,"['2_32', '4_83']",3,0.0,-5094.59,-16.0176,-9.902722
5_21,"['3_43', '4_39']",3,0.0,-5099.98,-24.3597,-9.900587999999999
5_42,"['4_81', '4_87']",3,0.0,-5279.06,-24.3127,-9.900235
5_47,"['4_29', '3_43']",4,0.0,-4690.41,-18.4619,-9.961709
5_8,"['2_41', '3_12']",4,0.0,-4882.62,-16.3705,-9.942992
5_65,"['4_8', '4_35']",4,0.0,-4775.75,-16.3862,-9.936605
5_44,"['4_13', '4_32']",4,0.0,-4920.68,-16.394,-9.936323000000002
5_29,"['3_43', '4_83']",4,0.0,-4730.3,-16.4933,-9.933626
5_19,"['4_87', '4_29']",4,0.0,-4982.38,-16.5271,-9.931102
5_37,"['2_41', '4_32']",4,,-4731.01,-30.4197,-9.92799
5_31,"['4_18', '3_43']",4,0.0,-4822.1,-17.4846,-9.926241000000001
5_88,"['2_24', '2_32']",4,0.0,-4982.62,-16.1312,-9.92513
5_56,"['3_43', '3_12']",4,0.0,-4779.54,-27.3073,-9.919736
5_79,"['4_39', '4_32']",4,0.0,-4909.97,-16.9342,-9.916906
5_33,"['4_25', '3_12']",4,0.0,-5136.66,-16.5575,-9.914361
5_26,"['2_41', '4_74']",4,0.0,-4813.28,-17.5221,-9.913468
5_67,"['3_4', '4_32']",4,0.0,-4851.72,-17.1078,-9.910952
5_61,"['3_45', '4_18']",4,0.0,-5240.8,-16.8104,-9.907672999999999
5_25,"['4_1', '3_4']",4,0.0,-5102.17,-25.7526,-9.905618
5_83,"['2_24', '4_83']",5,0.0,-4749.28,-20.9785,-9.954699999999999
5_3,"['4_8', '3_43']",5,0.0,-4791.64,-16.4459,-9.953488
5_69,"['3_45', '1_1']",5,0.0,-5361.85,-16.3175,-9.94228
5_27,"['4_72', '2_32']",5,0.0,-5127.09,-16.4071,-9.941269
5_86,"['4_32', '2_24']",5,0.0,-4800.09,-16.8831,-9.936924
5_49,"['3_45', '1_1']",5,0.0,-4928.97,-17.1958,-9.936674
5_72,"['4_1', '4_39']",5,0.0,-4962.55,-16.9709,-9.930788999999999
5_40,"['3_43', '4_32']",5,0.0,-5160.03,-17.3372,-9.918165
5_84,"['4_42', '4_11']",5,0.0,-4917.38,-17.8516,-9.915052
5_1,"['4_32', '4_25']",5,0.0,-4972.28,-20.1645,-9.911944
5_81,"['4_72', '3_73']",6,0.0,-4802.11,-18.3609,-9.953604
5_7,"['2_41', '3_12']",6,0.0,-5337.77,-16.4892,-9.951649
5_17,"['3_12', '4_40']",6,0.0,-4855.55,-17.3888,-9.947402
5_0,"['3_73', '4_11']",6,0.0,-4898.4,-29.6006,-9.941834
5_36,"['3_43', '4_8']",6,0.0,-4917.42,-20.8209,-9.925978999999998
5_78,"['2_24', '3_12']",6,0.0,-5119.8,-22.5902,-9.91611
5_85,"['4_72', '4_13']",6,0.0,-5001.65,-24.1181,-9.914729
5_80,"['4_72', '2_32']",7,0.0,-5006.04,-18.1641,-9.949791000000001
5_64,"['1_1', '2_32']",7,0.0,-4999.42,-26.6094,-9.936448
5_24,"['3_4', '3_12']",7,0.0,-5278.81,-22.2303,-9.932428
5_53,"['4_83', '2_32']",7,0.0,-5015.9,-24.9815,-9.923978
5_2,"['3_4', '4_32']",8,inf,-inf,-inf,-inf
