cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
67_69,"['66_81', '66_56']",1,inf,-3477.44,-11.3954,-11.780519000000002
67_31,"['66_58', '66_24']",1,inf,-3557.4,-11.016,-11.454061
60_59,"['59_61', '59_2']",1,inf,-3717.71,-11.5879,-10.132424
67_12,"['66_16', '66_16']",1,0.0,-3533.14,-11.1247,-11.780216
66_16,"['65_12', '64_27']",1,0.0,-3535.39,-11.1095,-11.773494
66_81,"['65_12', '65_51']",1,0.0,-3534.13,-11.203,-11.761942
67_62,"['64_2', '66_7']",1,0.0,-3485.89,-11.5047,-11.727097
64_2,"['62_63', '63_12']",1,0.0,-3487.89,-11.4759,-11.69961
67_86,"['64_2', '65_57']",1,0.0,-3491.71,-11.4301,-11.689683
67_61,"['66_16', '66_61']",1,0.0,-3493.08,-11.2626,-11.683260999999998
65_12,"['64_2', '64_2']",1,0.0,-3497.66,-11.3102,-11.655166000000001
67_63,"['66_58', '64_27']",1,0.0,-3555.25,-11.0376,-11.650217999999999
67_19,"['66_25', '66_58']",1,0.0,-3499.93,-11.2883,-11.638439
67_15,"['64_27', '66_16']",1,0.0,-3504.6,-11.2675,-11.634407
67_55,"['64_2', '66_24']",1,0.0,-3506.11,-11.2465,-11.627825
67_76,"['66_22', '66_24']",1,0.0,-3536.11,-11.0582,-11.623118999999999
67_16,"['66_81', '64_2']",1,0.0,-3496.88,-11.3116,-11.613317
67_40,"['66_21', '66_22']",1,0.0,-3553.26,-11.0692,-11.604077
67_47,"['64_27', '64_2']",1,0.0,-3545.25,-11.1259,-11.587831999999999
67_64,"['66_21', '66_7']",1,0.0,-3494.76,-11.4897,-11.575994
67_23,"['66_58', '65_59']",1,0.0,-3549.54,-11.1129,-11.565211999999999
67_24,"['66_0', '64_2']",1,0.0,-3548.46,-11.1689,-11.513117
67_28,"['66_58', '66_60']",1,0.0,-3557.09,-11.1944,-11.511225
67_79,"['66_61', '64_27']",1,0.0,-3515.88,-11.3254,-11.442257999999999
67_71,"['66_53', '66_32']",1,0.0,-3557.52,-11.2301,-11.440395
67_43,"['66_25', '66_61']",1,0.0,-3562.27,-11.1844,-11.427641
67_70,"['65_12', '66_37']",1,0.0,-3559.7,-11.1963,-11.362371
67_27,"['65_54', '66_68']",1,0.0,-3528.06,-11.2357,-11.316953000000002
67_51,"['66_58', '66_60']",1,0.0,-3567.39,-11.0671,-11.314051000000001
67_83,"['66_24', '66_56']",1,0.0,-3563.38,-11.0797,-11.30933
67_21,"['66_24', '66_61']",1,0.0,-3565.6,-11.1774,-11.301590000000001
67_77,"['66_24', '66_24']",1,0.0,-3571.68,-11.0755,-11.300403
67_36,"['62_63', '66_68']",1,0.0,-3564.74,-11.4518,-11.300192
67_46,"['66_61', '66_73']",1,0.0,-3567.08,-11.2029,-11.180606999999998
67_38,"['64_2', '60_59']",1,0.0,-3586.36,-11.2812,-11.14562
67_6,"['60_59', '65_51']",1,0.0,-3620.2,-11.4063,-10.795320999999998
67_80,"['60_59', '66_24']",1,0.0,-3650.09,-11.3106,-10.455209
67_35,"['60_59', '66_81']",1,,-3627.45,-11.6297,-10.360486
67_0,"['66_25', '66_25']",2,,-3538.65,-11.2573,-11.829297
67_17,"['64_2', '66_7']",2,0.0,-3533.6,-11.2743,-11.776507
67_60,"['64_2', '66_7']",2,0.0,-3538.88,-11.2727,-11.734011
67_41,"['66_16', '66_16']",2,0.0,-3539.02,-11.1162,-11.714053000000002
67_67,"['66_81', '65_12']",2,0.0,-3495.35,-11.2978,-11.685705
67_42,"['65_12', '64_2']",2,0.0,-3542.39,-11.2659,-11.676044000000001
67_65,"['62_63', '66_16']",2,0.0,-3542.86,-11.2585,-11.672023
67_53,"['62_63', '66_56']",2,0.0,-3525.92,-11.331,-11.666808
66_7,"['65_9', '64_2']",2,0.0,-3542.88,-11.2328,-11.664281999999998
66_22,"['65_51', '65_59']",2,0.0,-3544.13,-11.0877,-11.655667
67_3,"['62_84', '62_63']",2,0.0,-3529.63,-11.5066,-11.650243
67_87,"['65_51', '64_27']",2,0.0,-3547.2,-11.0614,-11.633088
67_25,"['66_16', '66_7']",2,0.0,-3547.43,-11.1872,-11.632462
67_75,"['66_81', '66_16']",2,0.0,-3555.02,-11.1629,-11.576737000000001
67_39,"['66_60', '66_7']",2,0.0,-3545.17,-11.2446,-11.570981
67_37,"['66_58', '66_7']",2,0.0,-3550.11,-11.1841,-11.536559999999998
64_27,"['58_0', '62_30']",2,0.0,-3569.36,-11.0208,-11.531510999999998
67_68,"['66_56', '66_58']",2,0.0,-3541.05,-11.2725,-11.529417
67_56,"['65_51', '66_7']",2,0.0,-3547.27,-11.2374,-11.529069999999999
67_32,"['66_7', '66_61']",2,0.0,-3553.8,-11.1799,-11.52135
67_33,"['62_63', '62_63']",2,0.0,-3551.35,-11.4022,-11.491228
67_81,"['66_78', '66_7']",2,0.0,-3559.35,-11.0225,-11.472493
67_13,"['62_84', '66_58']",2,0.0,-3551.37,-11.4228,-11.471698
67_1,"['66_78', '64_27']",2,0.0,-3572.69,-11.0475,-11.46018
67_66,"['66_21', '62_84']",2,0.0,-3554.32,-11.4969,-11.458960000000001
67_44,"['66_0', '66_25']",2,0.0,-3557.0,-11.2451,-11.37722
67_58,"['66_53', '60_59']",2,0.0,-3565.74,-11.4849,-11.337907999999999
67_82,"['66_53', '66_24']",2,0.0,-3578.12,-11.2115,-11.295528999999998
67_30,"['66_61', '64_27']",2,0.0,-3584.09,-11.21,-11.264617
67_20,"['66_21', '60_59']",2,0.0,-3652.56,-11.4461,-10.601526000000002
67_85,"['66_53', '66_7']",3,0.0,-3523.07,-11.2996,-11.784906
66_25,"['65_51', '64_2']",3,0.0,-3541.93,-11.2514,-11.719219999999998
67_5,"['66_68', '62_84']",3,0.0,-3537.41,-11.5151,-11.718135999999998
67_4,"['66_16', '66_21']",3,0.0,-3544.15,-11.1107,-11.682842999999998
67_11,"['66_7', '64_27']",3,0.0,-3553.57,-11.084,-11.658078
65_51,"['64_17', '64_2']",3,0.0,-3547.5,-11.0923,-11.649285
67_74,"['66_7', '66_25']",3,0.0,-3542.6,-11.2819,-11.647386000000001
67_2,"['65_12', '65_54']",3,0.0,-3551.78,-11.1602,-11.636461
67_72,"['66_53', '66_58']",3,0.0,-3551.7,-11.2051,-11.619530000000001
67_8,"['66_58', '64_2']",3,0.0,-3555.16,-11.1846,-11.610842000000002
67_49,"['64_27', '64_2']",3,0.0,-3562.14,-11.1454,-11.607631000000001
67_10,"['66_25', '66_56']",3,0.0,-3555.18,-11.1829,-11.591861
67_48,"['66_81', '66_61']",3,0.0,-3542.79,-11.2752,-11.571425000000001
67_9,"['66_25', '66_53']",3,0.0,-3547.68,-11.3793,-11.55414
67_26,"['66_25', '64_27']",3,0.0,-3564.04,-11.135,-11.507915
67_7,"['66_37', '65_57']",3,0.0,-3570.46,-11.2813,-11.498738999999999
67_78,"['66_60', '62_63']",3,0.0,-3562.23,-11.3158,-11.475095999999999
67_73,"['66_60', '66_16']",4,0.0,-3544.59,-11.2134,-11.749908
67_45,"['64_27', '64_2']",4,0.0,-3544.66,-11.2387,-11.701918000000001
67_88,"['62_63', '62_84']",4,0.0,-3544.15,-11.4944,-11.64798
67_50,"['64_27', '66_61']",4,0.0,-3555.81,-11.2565,-11.634874
67_59,"['66_7', '66_56']",4,0.0,-3545.18,-11.2899,-11.596862999999999
67_29,"['66_61', '66_68']",4,0.0,-3549.16,-11.291,-11.587816
67_84,"['66_68', '66_16']",4,0.0,-3547.75,-11.2939,-11.577006
67_34,"['62_84', '64_27']",4,0.0,-3570.18,-11.3622,-11.523042999999998
67_89,"['62_63', '65_57']",4,0.0,-3576.64,-11.4049,-11.519131000000002
67_22,"['66_22', '65_12']",5,0.0,-3549.0,-11.2366,-11.755569
67_18,"['66_81', '65_59']",5,0.0,-3546.79,-11.2959,-11.711122999999999
67_14,"['65_51', '62_84']",5,0.0,-3547.33,-11.3885,-11.671395
67_52,"['62_84', '66_47']",5,0.0,-3545.71,-11.4576,-11.660108
67_54,"['64_2', '62_63']",5,0.0,-3548.72,-11.335,-11.6268
67_57,"['66_53', '64_27']",6,inf,-inf,-inf,-inf
