cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
100_44,"['99_21', '99_33']",1,inf,-3363.19,-9.95057,-12.805196
100_68,"['99_21', '98_45']",1,inf,-3362.45,-10.1928,-12.677553
100_17,"['99_21', '99_40']",1,inf,-3420.52,-9.80727,-12.574563000000001
98_45,"['97_89', '97_30']",1,inf,-3498.78,-10.9155,-11.370203
100_32,"['98_45', '99_88']",1,0.662731786995215,-3452.03,-10.6151,-11.618964000000002
100_58,"['98_45', '99_66']",1,0.2977473499289443,-3384.18,-10.3483,-12.027652999999999
100_63,"['99_88', '99_54']",1,0.24537841098998067,-3434.39,-10.6225,-11.819126999999998
100_3,"['98_45', '99_88']",1,0.15426153211775384,-3374.55,-10.248,-12.164190999999999
99_76,"['98_23', '97_81']",1,0.11285438360183829,-3369.61,-10.2192,-12.655908
100_80,"['99_27', '99_49']",1,0.10976216587003387,-3422.17,-9.90525,-12.061440000000001
100_75,"['99_48', '99_49']",1,0.07346329129910516,-3377.97,-10.1419,-12.471199
100_56,"['98_4', '97_81']",1,0.0637023286380706,-3384.9,-9.98177,-12.367152
100_33,"['99_66', '98_45']",1,0.05965164251402705,-3409.83,-10.0951,-12.246602
100_10,"['99_40', '99_62']",1,0.054218344581677264,-3389.03,-9.94588,-12.357042
100_1,"['99_10', '99_8']",1,0.05394627643255999,-3377.25,-10.1029,-12.490931
100_62,"['99_46', '99_49']",1,0.050649379279970846,-3379.19,-10.0634,-12.438882
100_73,"['99_33', '99_14']",1,0.047574133894945456,-3413.07,-9.8426,-12.556884
100_5,"['99_48', '99_25']",1,0.04600831099542969,-3405.62,-9.9454,-12.734359
99_66,"['98_64', '98_39']",1,0.03637524822610142,-3425.93,-9.80881,-12.506212999999999
100_70,"['99_27', '98_39']",1,0.03285780276128672,-3416.42,-9.84214,-12.629631
100_77,"['99_21', '99_10']",1,0.030694871654701108,-3383.53,-10.0096,-12.450958000000002
100_87,"['99_46', '99_8']",1,0.022466080523047254,-3409.32,-9.94202,-12.721591
100_11,"['99_20', '99_14']",2,0.48908232560411635,-3487.57,-10.6192,-11.808212999999999
100_12,"['99_85', '98_45']",2,0.2356975065253387,-3437.16,-10.7176,-12.125513000000002
100_22,"['99_49', '98_45']",2,0.17059170730632597,-3404.79,-10.2736,-12.31323
100_38,"['99_76', '99_73']",2,0.1559325691352301,-3389.92,-10.1151,-12.420554999999998
100_78,"['98_45', '99_14']",2,0.14333673867262547,-3433.59,-10.8059,-12.222888999999999
100_31,"['98_45', '99_14']",2,0.11370619866014381,-3417.96,-10.3036,-12.295171999999999
100_52,"['97_81', '99_35']",2,0.08027151047670703,-3381.99,-10.1913,-12.587532
