cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
39_74,"['37_56', '38_86']",1,inf,13.3834,5.10384
39_68,"['38_88', '38_75']",1,inf,12.78,8.14708
39_86,"['37_71', '38_1']",1,0.1698065366438819,12.8717,8.01471
39_87,"['38_6', '38_41']",1,0.10957766364411721,13.379,5.54472
39_35,"['38_30', '38_20']",1,0.025755387346735516,12.7913,8.03752
37_56,"['33_27', '35_26']",2,0.07105585515932937,13.4418,5.27091
39_25,"['37_60', '38_1']",2,0.03132322690901885,12.8108,8.34229
39_66,"['38_6', '37_71']",2,0.030191137777386978,13.3995,5.52618
39_55,"['38_75', '38_74']",2,0.025689608259300906,12.8413,8.21122
39_15,"['38_88', '38_75']",2,0.018975038087038144,12.8853,8.12364
39_46,"['37_60', '38_5']",2,0.014604957564477161,12.834,8.25556
37_60,"['36_79', '36_68']",2,0.012795136186063958,12.8224,8.26638
39_53,"['38_58', '38_20']",2,0.01236506818339218,12.8966,8.03563
38_75,"['37_76', '37_63']",2,0.012216000224445078,12.7878,8.51399
38_1,"['36_79', '36_31']",2,0.005817449664060842,12.8626,8.16604
39_64,"['38_87', '38_6']",3,0.04339314458389414,13.4784,5.49651
39_45,"['37_56', '38_6']",3,0.03161670421473395,13.4199,5.69577
39_60,"['38_4', '38_88']",3,0.021266588961965188,12.922,8.11871
37_71,"['35_14', '36_79']",3,0.019000069212660526,13.4522,5.54579
39_9,"['38_47', '38_73']",3,0.01827070540830699,13.0393,8.06812
39_63,"['38_5', '37_60']",3,0.017560832758333523,12.8567,8.27966
39_14,"['38_13', '38_75']",3,0.01679436705397664,13.4079,5.84706
39_6,"['38_4', '37_76']",3,0.016118362306173514,12.8274,8.46771
38_47,"['37_3', '37_16']",3,0.01269327860823158,13.0509,8.06471
38_48,"['36_40', '37_48']",3,0.01254422972632033,12.8224,8.54192
39_39,"['38_58', '37_60']",3,0.012038091309049098,12.8764,8.26385
38_74,"['37_60', '37_11']",3,0.011642630810554087,12.8947,8.13236
38_58,"['37_76', '37_21']",3,0.010824989343040218,13.4318,5.62609
38_6,"['37_46', '37_21']",3,0.00748346746497238,13.4285,5.65835
39_49,"['37_60', '38_6']",4,0.06000653542858765,13.6013,5.58492
39_44,"['38_74', '38_47']",4,0.01674008290793036,12.9517,8.13863
39_7,"['38_47', '38_13']",4,0.014950238414581719,13.0055,8.13849
39_57,"['38_30', '38_20']",4,0.012538233960666771,12.9049,8.16985
39_69,"['38_58', '38_58']",4,0.01164942076789018,13.4367,5.6331
39_82,"['37_60', '37_76']",4,0.011367817596337999,12.8574,8.48408
39_62,"['38_75', '37_56']",4,0.008784565927980202,13.4089,5.86342
39_18,"['38_4', '38_1']",4,0.006350938974526295,12.8634,8.32819
39_50,"['38_4', '38_4']",4,0.0038672333342289673,12.8954,8.2773
39_73,"['38_74', '38_74']",4,0.0021950287038137307,12.9192,8.14046
39_36,"['38_30', '38_34']",5,0.13657449380147638,13.4116,6.2364
39_22,"['37_71', '38_20']",5,0.025466846884432116,12.9704,8.14088
39_12,"['38_6', '37_71']",5,0.01828492396344374,13.4638,5.65427
39_30,"['38_34', '38_86']",5,0.014973872220694916,12.8692,8.44985
39_37,"['38_1', '38_87']",5,0.013754471604399384,13.5004,5.64213
39_34,"['38_58', '38_13']",5,0.012593129452341978,13.4256,5.89766
39_8,"['38_46', '38_13']",5,0.009972044499772001,13.4319,5.88457
39_71,"['38_62', '37_60']",5,0.007762284215302437,12.8738,8.37758
39_65,"['38_1', '38_74']",5,0.007565449119281911,12.9143,8.25709
