cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
30_33,"['29_24', '29_24']",1,inf,13.8558,5.73774
31_19,"['30_65', '30_80']",1,inf,12.9541,8.78661
31_33,"['30_9', '30_16']",1,0.13237959556907894,13.2086,8.2737
31_35,"['30_33', '30_25']",1,0.03078647786159678,13.624,5.82907
31_11,"['30_0', '30_47']",1,0.03029413569283702,13.539,6.22202
30_3,"['28_44', '28_3']",1,0.016840785372788977,13.5904,5.97956
29_24,"['26_2', '28_84']",1,0.01570436705175532,13.8433,5.77589
31_67,"['30_3', '30_61']",1,0.004267063956403018,13.5399,6.05705
31_5,"['30_82', '30_47']",1,0.0029381999276894286,13.7238,5.78227
30_0,"['29_45', '29_8']",2,0.11502703848893178,13.0813,9.48352
30_77,"['28_24', '26_2']",2,0.05560143775442859,13.125,8.84832
29_68,"['26_2', '28_63']",2,0.033475543182238,13.2604,8.32188
31_49,"['30_9', '30_25']",2,0.02233778208896263,13.2469,8.50333
29_60,"['28_63', '28_53']",2,0.02213528249110314,13.5602,6.0663
31_78,"['30_33', '30_59']",2,0.019437182127262916,13.753,5.7961
31_32,"['30_65', '30_65']",2,0.017580795428514776,13.0887,9.25169
31_80,"['30_36', '30_47']",2,0.017469113135231466,13.6369,5.92694
31_13,"['30_29', '30_65']",2,0.015190700146516418,13.1032,8.95712
31_29,"['30_87', '30_0']",2,0.013787026070937246,13.1016,9.05575
31_55,"['30_29', '28_24']",2,0.013081153524333724,13.2112,8.65849
31_59,"['30_33', '30_82']",2,0.012938419157910318,13.8425,5.78995
31_69,"['30_47', '30_82']",2,0.010392137087764864,13.6914,5.86062
30_61,"['29_41', '28_53']",2,0.006972423308118932,13.5431,6.2934
31_88,"['30_59', '30_0']",3,0.044015043582046345,13.1745,9.18885
31_2,"['30_29', '30_36']",3,0.03970219048902803,13.2854,8.40731
31_44,"['30_0', '30_61']",3,0.03423780281359263,13.5506,6.57537
31_9,"['29_24', '30_66']",3,0.03408440499041862,13.2203,8.69388
31_83,"['30_57', '30_66']",3,0.027912857949601612,13.1807,8.9741
31_82,"['30_47', '30_61']",3,0.0174122835209825,13.6436,5.95022
30_65,"['28_53', '29_74']",3,0.01693615107311681,13.1126,9.26865
31_81,"['30_87', '30_3']",3,0.015224845176266391,13.2532,8.60856
31_37,"['30_59', '30_0']",3,0.013342547742156765,13.5551,6.31705
30_47,"['29_52', '28_84']",3,0.009444306195097549,13.7132,5.86907
31_30,"['30_61', '30_36']",3,0.007565006126477573,13.5872,6.13311
31_58,"['30_8', '30_89']",3,0.005416568959214396,13.6694,5.94047
31_39,"['30_3', '30_89']",4,0.032868236164632865,13.3109,8.46511
31_21,"['30_65', '29_68']",4,0.03124237744920564,13.1131,9.56846
31_40,"['30_61', '30_65']",4,0.022473086670125635,13.2451,9.10396
31_77,"['30_65', '30_35']",4,0.02154245960643059,13.1999,9.25323
31_12,"['30_89', '30_47']",4,0.016287835860334728,13.7381,5.90753
31_68,"['30_33', '29_60']",4,0.016110354418216476,13.6599,6.00567
31_65,"['29_24', '30_89']",4,0.013947695746218212,13.7979,5.88318
31_64,"['30_65', '29_60']",4,0.013170181315623473,13.5845,6.34894
31_85,"['30_25', '30_25']",4,0.012064899377911274,13.2831,8.62537
31_63,"['29_60', '30_25']",4,0.00944892603680161,13.6002,6.13976
31_51,"['29_60', '30_61']",5,0.02889708471637232,13.6065,6.41939
31_27,"['30_0', '29_24']",5,0.028459617788523232,13.6,6.43442
31_54,"['30_57', '30_80']",5,0.026490757151597044,13.2742,9.11004
31_62,"['30_29', '30_29']",5,0.025542708754494832,13.3407,8.58539
31_45,"['30_25', '30_29']",5,0.022818404944591964,13.3222,8.75166
31_28,"['30_59', '29_24']",5,0.015102555830929981,13.8237,5.89184
31_56,"['30_3', '30_16']",5,0.014333885261293738,13.6536,6.29199
31_23,"['30_65', '29_68']",5,0.014092300175798001,13.3127,8.92121
31_24,"['29_24', '30_25']",5,0.01058781646693475,13.7705,5.93177
31_31,"['30_50', '30_8']",5,0.01020527900767562,13.3267,8.6376
31_48,"['29_68', '30_82']",5,0.007772774319032087,13.6644,6.05676
31_25,"['30_33', '30_35']",6,0.06233311056868146,13.4116,8.64769
31_41,"['30_59', '30_65']",6,0.05260863273464667,13.3533,8.86894
31_75,"['30_33', '29_68']",6,0.02676919944225883,13.9106,6.04021
31_17,"['30_0', '30_25']",6,0.022067026274421187,13.3321,9.41037
31_26,"['29_60', '30_59']",6,0.01809622176453584,13.6856,6.06637
31_43,"['29_68', '30_59']",6,0.015541816032379472,13.673,6.20369
31_4,"['30_16', '30_65']",6,0.009530938666843184,13.3475,9.22432
31_53,"['30_0', '29_24']",6,0.007638414961876332,13.3489,9.08615
31_38,"['30_66', '29_68']",7,0.07796154779186527,13.4357,8.68151
31_74,"['30_33', '29_68']",7,0.053366216119601385,13.983,6.04826
31_46,"['30_61', '30_65']",7,0.042346389335178466,13.6924,7.03443
