cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
97_26,"['96_6', '95_65']",1,inf,13.2711,4.23803
93_40,"['92_58', '92_1']",1,inf,12.4248,7.09717
97_84,"['94_7', '96_11']",1,0.26494340676609734,12.4861,6.95536
94_40,"['91_6', '93_74']",1,0.08490564346529436,13.1325,4.51458
95_32,"['93_74', '94_8']",1,0.013741656260936631,13.1416,4.44521
96_25,"['93_40', '93_40']",1,0.012691238091281773,12.4329,7.06466
95_65,"['94_78', '94_25']",1,0.010845560297162722,13.1887,4.25182
97_73,"['95_65', '96_36']",1,0.010087847740160276,13.1782,4.26043
97_19,"['94_18', '94_75']",1,0.008916968591515688,12.443,7.0044
97_5,"['96_3', '96_76']",1,0.007922408885769996,13.1502,4.37301
96_54,"['94_8', '94_40']",1,0.005753025448290914,13.1573,4.31201
96_65,"['95_32', '94_25']",1,0.004296548496295478,13.1671,4.29517
97_12,"['96_25', '94_7']",1,0.0032505958143148536,12.4745,6.95538
97_46,"['96_3', '96_45']",2,0.024434843965375385,13.2232,4.28696
97_80,"['96_65', '96_11']",2,0.01904711030772118,13.2584,4.26132
97_44,"['96_36', '96_54']",2,0.010941404395898741,13.1876,4.30836
97_71,"['95_32', '96_5']",2,0.010234303458249607,13.1462,4.45927
97_32,"['96_16', '95_82']",2,0.010186092607571336,12.4851,7.03024
94_18,"['93_70', '93_50']",2,0.009901015708803208,12.4764,7.04894
97_79,"['95_65', '95_32']",2,0.009681881385274487,13.1985,4.29249
96_76,"['94_40', '95_14']",2,0.009609148151068786,13.1541,4.37558
97_0,"['96_17', '93_40']",2,0.009432232206201017,12.439,7.11673
97_57,"['96_25', '95_88']",2,0.008939073376292952,12.4513,7.08403
97_28,"['96_65', '96_54']",2,0.007686193968416603,13.1595,4.32607
95_82,"['94_7', '90_50']",2,0.006091820494586034,12.5006,6.95646
97_1,"['96_54', '96_54']",2,0.0037768193939325934,13.1646,4.3189
97_82,"['96_2', '96_20']",2,0.00256695862094543,12.4897,6.96225
97_11,"['96_54', '95_65']",2,0.0013452262999993866,13.1882,4.29503
97_74,"['95_88', '96_25']",3,0.016160949329781748,12.4534,7.13495
97_55,"['96_16', '96_25']",3,0.016145002972586656,12.4693,7.12782
97_7,"['95_32', '95_65']",3,0.00890991748025351,13.1639,4.33273
97_17,"['94_18', '94_7']",3,0.0060157749086788195,12.4911,6.98433
97_9,"['96_3', '95_32']",3,0.005440968699286803,13.1546,4.4361
97_53,"['96_76', '96_17']",3,0.004962695518054617,12.4421,7.14915
97_83,"['95_82', '95_82']",3,0.004016848668229486,12.4928,6.96816
97_21,"['94_18', '94_7']",3,0.0035234860840634907,12.4894,7.03511
97_56,"['95_32', '96_65']",4,0.012660091004351469,13.1681,4.35411
97_77,"['96_20', '96_20']",4,0.009053804404829871,12.495,6.97018
97_67,"['96_5', '96_76']",4,0.006390127900813447,13.1656,4.42677
97_38,"['93_40', '94_7']",4,0.005411048276442299,12.4723,7.12952
97_30,"['96_25', '95_88']",4,0.0025524636507088514,12.4901,7.08969
97_62,"['94_7', '96_2']",5,0.03934065162183685,12.4893,7.6258
