cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
62_38,"['61_29', '60_47']",1,inf,13.2573,4.43965
63_77,"['62_11', '61_66']",1,inf,12.5267,7.33337
63_49,"['62_71', '62_71']",1,0.40373306306210616,12.686,7.13543
62_27,"['60_47', '61_29']",1,0.27573844072611703,13.1767,4.68457
63_7,"['62_64', '62_11']",1,0.02128703697654697,12.5717,7.2247
63_73,"['62_11', '62_80']",1,0.016423420401169557,12.5345,7.27355
63_4,"['60_32', '62_31']",1,0.014837916971305017,13.2448,4.47003
63_30,"['62_74', '60_32']",1,0.011536954247665704,13.1901,4.48462
61_39,"['60_41', '60_22']",1,0.008280830934915115,12.5978,7.21259
63_61,"['62_44', '62_40']",1,0.00797031607793437,12.6244,7.20877
62_71,"['60_47', '61_18']",1,0.007166195178120849,12.6568,7.15397
63_60,"['61_66', '61_39']",1,0.006655390903458843,12.6246,7.17795
62_64,"['61_16', '61_18']",1,0.004859650310044323,12.5903,7.21914
63_3,"['61_16', '61_16']",1,0.001665200096007647,12.527,7.2737
63_5,"['62_71', '62_40']",2,0.06999942949611837,12.8104,7.14923
63_58,"['62_38', '62_38']",2,0.019503425574934036,13.2592,4.45308
63_65,"['62_38', '62_74']",2,0.019500484122080844,12.7437,7.15626
63_40,"['58_56', '62_71']",2,0.01671392739443773,13.2,4.57355
63_24,"['62_80', '62_38']",2,0.014890259040179625,12.59,7.23051
63_51,"['62_74', '62_38']",2,0.01175181910864645,13.1961,4.63707
63_88,"['62_27', '61_29']",2,0.010212466483936554,13.18,4.69079
63_13,"['61_39', '61_39']",2,0.009788399578192225,12.6168,7.21351
61_16,"['60_76', '59_1']",2,0.0071843952825921716,12.5277,7.3049
63_10,"['60_75', '60_75']",2,0.006560743943711185,13.2263,4.49408
62_80,"['59_1', '60_76']",2,0.005522224907957093,12.5334,7.28158
63_56,"['61_66', '61_16']",2,0.0051569446704501625,12.6013,7.22533
63_12,"['62_49', '62_43']",2,0.003930475192000564,12.6933,7.18295
63_55,"['62_40', '62_81']",2,0.003156066872429253,13.2053,4.5021
60_32,"['59_60', '59_60']",2,0.0024632947992204984,13.245,4.49345
63_17,"['62_80', '62_32']",3,0.03697547898846027,12.5509,7.28177
63_83,"['62_40', '62_71']",3,0.0142014532323038,12.7537,7.18163
63_29,"['62_71', '60_47']",3,0.012481167927834996,12.7041,7.18335
63_71,"['61_66', '62_49']",3,0.009374148597344346,12.5931,7.24908
60_75,"['59_69', '59_60']",3,0.009019114157411617,13.2196,4.50485
63_74,"['60_75', '62_74']",3,0.006039672095247253,13.2048,4.62434
63_6,"['61_16', '62_80']",3,0.00468825844331131,12.5337,7.31875
58_56,"['57_78', '57_37']",3,0.004476709885493967,13.1979,4.65673
63_66,"['62_81', '62_64']",3,0.0036821515749355083,12.6321,7.22724
63_44,"['62_27', '62_27']",3,0.003263064277085991,13.18,4.70036
63_53,"['62_71', '62_81']",4,0.029527898063723006,12.6596,7.24335
63_57,"['61_18', '61_16']",4,0.021723211297865162,12.5771,7.40539
63_0,"['61_16', '62_38']",4,0.020770636377962996,12.7087,7.22572
63_21,"['60_75', '61_29']",4,0.015530930910234095,13.2273,4.51871
63_84,"['61_29', '62_40']",4,0.011958762908875816,13.1881,4.71493
63_79,"['62_74', '61_29']",4,0.0101728932627301,13.2218,4.57567
63_81,"['62_80', '62_32']",4,0.009717714113955056,12.5732,7.80827
63_8,"['62_38', '62_40']",4,0.00630318787163381,12.7318,7.19235
63_19,"['58_56', '60_75']",4,0.0058038307440659385,13.2061,4.66695
63_82,"['60_47', '61_18']",4,0.0042666263191431615,12.6033,7.25747
63_41,"['60_32', '60_75']",5,0.016981222592810687,13.2777,4.59594
63_89,"['61_39', '62_32']",5,0.011831450446109918,12.6089,7.25953
63_50,"['60_75', '58_56']",5,0.007603934229346672,13.2324,4.61999
63_85,"['62_43', '61_66']",5,0.007023447526699674,13.2119,4.71723
63_64,"['60_75', '61_16']",5,0.005709690455598499,12.6266,7.25852
63_18,"['62_38', '61_16']",5,0.005059631369713936,12.6041,7.87563
63_80,"['62_49', '62_40']",5,0.0029830667233382976,13.2136,4.67604
63_20,"['62_17', '61_29']",5,0.0021373894696517753,13.2141,4.66846
63_11,"['60_32', '62_17']",6,0.04192030193751817,13.3484,4.61002
63_86,"['62_27', '60_32']",6,0.027730625986548362,13.2845,4.62679
63_35,"['61_18', '62_38']",6,0.012451333832924292,13.25,4.65754
63_1,"['62_49', '61_16']",6,0.011531214632854097,12.6405,7.26046
63_38,"['60_47', '62_27']",6,0.006730009386883036,13.2152,4.7003
63_62,"['60_75', '62_43']",6,0.0061772636017347,13.2295,4.67612
63_2,"['62_80', '62_74']",6,0.00418258853735675,12.6184,7.27769
63_32,"['61_16', '62_17']",7,0.05574940214700674,13.3862,4.65236
63_70,"['60_32', '62_71']",7,0.03654096797187559,13.3336,4.67071
63_25,"['62_81', '62_27']",7,0.019395503096238165,13.2727,4.70183
63_75,"['62_27', '62_43']",7,0.016218878136364204,13.235,4.7524
63_45,"['62_27', '61_16']",7,0.007268972981804547,12.6893,7.26857
63_46,"['61_16', '60_32']",7,0.0062489624085319845,12.6199,7.84891
63_43,"['61_18', '62_71']",7,0.005767772139286318,12.6305,7.3126
63_52,"['60_32', '61_66']",7,0.005134690032126534,12.6498,7.30005
63_54,"['62_49', '62_38']",7,0.003750875682732088,12.6933,7.26524
63_28,"['61_16', '62_74']",8,0.0811849578406441,12.6336,7.79016
63_27,"['62_74', '62_71']",8,0.06181251876017826,12.8567,7.2689
63_87,"['61_18', '58_56']",8,0.016361625787785543,13.3447,4.73297
63_14,"['62_80', '62_27']",8,0.014823704908396282,12.6452,7.37114
63_9,"['62_67', '60_32']",8,0.01047355894866816,12.6958,7.28121
63_23,"['62_40', '62_17']",8,0.009034339562880793,13.2456,4.76074
63_37,"['62_38', '62_80']",9,0.05444217794378485,13.4061,4.73348
63_15,"['62_64', '58_56']",9,0.053743478248800644,13.3058,4.79391
63_68,"['62_32', '62_17']",9,0.010515621973821053,12.737,7.28176
63_31,"['61_16', '62_74']",9,0.006980282890467126,12.6489,7.81646
63_72,"['61_16', '62_44']",9,0.005048449028179374,12.7077,7.30133
63_42,"['61_18', '60_32']",10,0.07190842408658585,13.452,4.82794
63_39,"['60_32', '62_80']",10,0.0712469063836872,13.4425,4.9348
63_36,"['62_81', '62_71']",10,0.037906152344118246,13.5829,4.77695
63_59,"['62_81', '61_39']",10,0.036653396633331954,12.783,7.30895
63_78,"['62_11', '60_75']",10,0.0271724374746774,12.7303,7.37269
63_47,"['62_11', '62_17']",10,0.010381390322947315,12.6506,7.82362
63_48,"['61_29', '62_32']",10,0.005829731819789457,12.7321,7.31329
63_22,"['60_75', '62_49']",11,0.4729639453681369,13.5019,5.10069
63_33,"['62_35', '62_74']",11,0.35991338447820886,12.8778,7.40826
63_34,"['62_35', '60_75']",11,0.09284450293328382,13.5538,4.89305
63_67,"['62_80', '60_75']",11,0.02028623985030424,12.7584,7.83851
63_16,"['62_81', '61_16']",11,0.004443251129407887,12.6571,7.84696
63_63,"['61_18', '62_74']",12,inf,13.6335,5.05489
63_69,"['61_66', '62_74']",12,0.027142295021753114,12.7714,7.85146
63_76,"['62_43', '61_16']",12,0.008426475323122183,13.589,5.06467
63_26,"['60_32', '62_40']",13,inf,13.2095,9.8749
