cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
47_1,"['46_16', '46_30']",1,inf,13.3672,4.77351
49_23,"['47_29', '48_25']",1,inf,12.62,7.44309
49_49,"['48_5', '48_85']",1,0.2528077608551491,12.7619,7.38765
48_25,"['46_9', '47_85']",1,0.1260984320892928,13.271,4.87751
48_58,"['47_52', '47_47']",1,0.015894913239814724,13.3593,4.78191
49_42,"['48_3', '48_25']",1,0.011756301283577882,13.2834,4.8731
48_3,"['47_85', '46_53']",1,0.00952360101966308,13.2858,4.86585
49_84,"['48_3', '47_64']",1,0.008029978488201675,13.3307,4.82248
47_29,"['46_83', '45_84']",2,0.03999268948518925,12.6618,7.95843
49_64,"['48_5', '47_85']",2,0.029083074474268094,13.3014,4.87551
45_42,"['44_55', '44_51']",2,0.02228293875798248,12.7122,7.88645
49_74,"['48_25', '48_25']",2,0.014912308343191887,13.2734,4.91888
49_69,"['48_85', '47_70']",2,0.01123678415492229,12.7362,7.51792
49_38,"['47_27', '48_58']",2,0.011010400450127444,12.85,7.39137
49_46,"['48_5', '47_85']",2,0.010389206322416068,12.7196,7.57522
48_85,"['47_1', '47_29']",2,0.007548935485859401,12.798,7.41037
49_26,"['47_1', '48_40']",2,0.00681784300591674,13.3677,4.80941
49_31,"['48_85', '47_29']",2,0.006266545478146612,12.7378,7.44648
49_34,"['48_5', '48_5']",2,0.005766903626326651,12.6804,7.89553
48_28,"['47_1', '47_25']",2,0.005062010380858659,13.3408,4.83053
49_45,"['47_70', '47_1']",3,0.025667634432363175,13.325,4.89313
49_57,"['48_76', '48_85']",3,0.02565090603639745,12.8846,7.42092
49_53,"['48_25', '47_70']",3,0.013064997252637711,13.2906,5.01189
49_48,"['47_29', '47_29']",3,0.013016210316918714,12.6681,7.95923
49_80,"['48_2', '48_40']",3,0.009998898992572183,12.7504,7.54163
49_15,"['47_1', '48_28']",3,0.009890577855263323,13.3365,4.88339
49_36,"['48_85', '48_85']",3,0.009805236835687355,12.8395,7.43503
48_5,"['45_42', '47_29']",3,0.009499321827649291,12.6816,7.89633
49_29,"['47_1', '48_58']",3,0.007590385079277864,13.3737,4.81258
49_24,"['45_42', '45_42']",3,0.007141835073153141,12.7265,7.88154
49_77,"['48_85', '48_46']",3,0.004242022486034597,12.7991,7.44263
49_51,"['48_6', '48_6']",3,0.0038965552801189284,12.7512,7.46464
49_83,"['48_2', '48_67']",3,0.001284245363275276,12.7505,7.46567
49_72,"['48_2', '48_76']",4,0.04026803153946959,12.8991,7.43226
49_27,"['48_5', '48_85']",4,0.026150704204036958,12.6876,7.92795
49_3,"['48_6', '48_25']",4,0.013836141073819048,12.6757,7.97875
49_13,"['48_58', '48_58']",4,0.013245256857169218,13.3787,4.84568
49_20,"['48_5', '47_29']",4,0.007981020138711775,12.7274,7.88283
49_87,"['48_3', '45_42']",4,0.007129167764825512,13.3288,4.90277
48_6,"['47_71', '46_70']",4,0.005055366242605587,12.7511,7.49898
49_43,"['48_58', '48_25']",4,0.004463167853726706,12.7594,7.47312
49_70,"['47_1', '48_58']",4,0.004349615928292711,12.8501,7.46137
49_82,"['48_5', '47_29']",4,0.001775715450868519,12.6808,7.97579
49_68,"['48_0', '48_28']",5,0.04540674652331971,12.9307,7.46912
49_12,"['48_6', '48_28']",5,0.016074479640294372,13.3546,4.91374
49_67,"['45_42', '48_65']",5,0.014692961193140144,12.7667,7.92018
49_0,"['48_2', '47_70']",5,0.01117532236189953,12.7416,7.93011
49_25,"['48_76', '48_3']",5,0.008759059296760841,13.3297,4.98643
49_50,"['46_53', '47_29']",5,0.008466802334794389,12.7749,7.47396
49_60,"['47_70', '48_5']",5,0.0072550021310747075,12.7122,7.94664
49_78,"['48_85', '48_28']",5,0.007146696091712672,13.3302,4.94341
49_89,"['45_42', '48_6']",5,0.0031373014832638104,12.7375,7.93677
49_88,"['48_0', '47_1']",5,0.0018654452876744974,12.8556,7.47335
49_56,"['48_76', '48_3']",6,0.16811543111284946,13.4303,4.95896
49_76,"['47_1', '48_25']",6,0.051293890465942495,13.3397,5.11271
49_5,"['47_70', '48_3']",6,0.01448735942297857,13.3429,5.00717
49_7,"['48_28', '48_58']",6,0.01204005875172731,13.3414,5.06588
49_11,"['45_42', '48_6']",6,0.012011710923100476,12.7187,8.02221
49_59,"['48_85', '47_29']",6,0.006551007994425433,12.7761,7.48055
49_73,"['48_6', '48_58']",6,0.006475408405025126,12.755,8.00983
49_61,"['48_65', '48_67']",6,0.005156129034891575,12.7573,7.95733
49_39,"['48_2', '48_6']",6,0.0013694721070055362,12.7791,7.47785
49_66,"['45_42', '48_3']",7,0.030061137491706552,12.7883,7.85927
49_14,"['48_0', '47_85']",7,0.011022176198611025,13.367,5.04736
49_1,"['48_5', '48_28']",7,0.009283350110160196,12.8029,7.52734
49_4,"['48_46', '45_42']",7,0.006218387059579753,12.7788,7.99916
49_30,"['48_28', '47_29']",7,0.0061230760581367,12.8545,7.50894
49_52,"['48_82', '47_29']",7,0.005195174540437979,12.7268,8.05043
49_21,"['45_42', '48_25']",7,0.004735519342959624,12.7792,7.92441
49_19,"['48_0', '48_37']",7,0.004585241919900823,12.7846,7.87522
49_75,"['48_28', '45_42']",7,0.00429288578003695,13.3696,5.00922
49_86,"['46_53', '45_42']",8,0.1293006280662187,12.7836,8.17954
49_62,"['48_40', '48_70']",8,0.04618048849306418,13.383,5.03084
49_37,"['48_3', '48_85']",8,0.014013909256659797,12.8205,7.53965
49_10,"['48_82', '48_76']",8,0.013989744340493323,12.8722,7.52969
49_54,"['48_0', '47_70']",8,0.004723579729682879,12.7849,8.01299
49_65,"['48_65', '45_42']",8,0.004449479611758517,12.7907,7.88296
49_18,"['48_25', '48_58']",8,0.004407009084700821,13.372,5.03471
49_85,"['48_3', '47_64']",9,0.07481103061717433,13.5837,5.3686
49_17,"['47_70', '47_1']",9,0.017181013958652486,12.8566,7.55648
49_33,"['47_64', '48_82']",9,0.004657108151253201,12.793,7.93512
49_6,"['48_65', '48_0']",9,0.0038029929073659934,12.8016,7.92147
49_63,"['48_58', '48_28']",9,0.0019951768767675795,13.7127,5.03733
49_28,"['48_58', '45_42']",10,0.16183362343167887,12.9771,7.58154
49_81,"['48_40', '47_85']",10,0.08690432759611834,13.6169,5.38612
49_40,"['48_58', '45_42']",10,0.0820941369272363,12.9527,7.71497
49_22,"['48_40', '45_42']",10,0.008299674690949345,12.8312,7.93288
49_8,"['48_75', '47_70']",10,0.006086571563231439,12.7956,7.96823
49_58,"['48_6', '48_3']",11,0.1485433076604945,13.6842,5.39377
49_71,"['47_85', '48_2']",11,0.01191559999073613,12.8106,8.00248
49_16,"['48_5', '47_1']",11,0.005317004956972247,12.8518,7.94876
49_41,"['48_58', '45_42']",11,0.0050823923500285615,12.8153,7.97166
49_9,"['47_70', '48_82']",12,inf,13.8318,5.82669
49_32,"['48_70', '48_85']",12,0.009316185933914457,12.8411,7.97377
49_79,"['47_29', '48_40']",12,0.004789537066805364,12.8157,8.01162
49_35,"['48_25', '48_65']",13,0.029191684555061388,12.8304,8.08746
49_47,"['48_40', '48_2']",13,0.018713838311481164,12.87,8.05044
49_2,"['48_46', '48_6']",14,0.4080835564452735,13.5785,8.87901
49_55,"['48_6', '48_0']",14,0.24253177091929415,13.1221,9.9643
49_44,"['48_85', '48_65']",15,inf,13.2897,11.1138
