cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
73_62,"['72_12', '72_72']",1,inf,13.2288,4.35008
74_42,"['72_34', '72_89']",1,inf,12.4752,7.1697
75_19,"['74_65', '74_36']",1,0.20414315505365221,12.6104,7.04602
77_0,"['76_16', '69_25']",1,0.023190540575133645,13.1661,4.57798
75_29,"['74_65', '74_3']",1,0.013737458472582151,12.5858,7.05267
77_8,"['76_7', '74_42']",1,0.013209754423457686,12.4755,7.13504
75_76,"['74_36', '74_53']",1,0.013188662260133339,12.5166,7.06162
76_17,"['75_79', '75_24']",1,0.008556115673080532,13.1668,4.5516
73_63,"['62_27', '72_72']",1,0.008382484363264355,13.1725,4.53395
77_52,"['76_86', '69_25']",1,0.007969461976054687,13.2171,4.37067
77_10,"['76_45', '76_60']",1,0.006025747411005955,13.1975,4.43871
77_13,"['76_60', '72_12']",1,0.005806232088548765,13.1835,4.47108
77_85,"['76_45', '76_45']",1,0.005117609371569902,13.2058,4.40157
76_76,"['75_89', '75_19']",1,0.0047170191850105635,12.5007,7.09991
77_25,"['73_63', '76_60']",1,0.004081575907996977,13.1736,4.50193
77_79,"['74_42', '76_47']",2,0.08193033442624863,12.4923,7.73709
77_54,"['76_42', '76_56']",2,0.02745118709873541,13.3066,4.38937
77_17,"['76_72', '75_76']",2,0.015910517525852937,12.5212,7.06756
77_63,"['76_86', '75_29']",2,0.00826308821776152,13.2041,4.4843
77_73,"['74_42', '76_7']",2,0.00778580616821488,12.4968,7.14695
76_42,"['73_62', '75_31']",2,0.007610753583677631,13.2174,4.39404
77_37,"['73_62', '76_16']",2,0.0069380232387887455,13.2091,4.43765
77_43,"['73_63', '76_16']",2,0.005402644947049303,13.1765,4.51013
77_20,"['76_60', '76_42']",2,0.004261714805025962,13.2118,4.41542
77_15,"['76_72', '76_17']",2,0.00392356280749088,12.5179,7.07224
77_49,"['76_71', '69_25']",2,0.0034430442884488726,13.1966,4.49574
77_78,"['76_54', '76_86']",3,0.016936019092607515,13.2494,4.40335
77_61,"['74_21', '76_7']",3,0.013586283861439072,12.503,7.21573
77_19,"['73_62', '72_12']",3,0.009331561951273682,13.2249,4.41599
77_57,"['75_76', '75_76']",3,0.006703683825667347,12.5198,7.07756
77_14,"['73_63', '76_16']",3,0.006360382497731218,13.1887,4.51516
76_16,"['73_63', '75_49']",3,0.005504790463649398,13.1836,4.53007
77_81,"['76_54', '76_16']",3,0.0046405100972086175,13.1946,4.51326
77_74,"['76_83', '76_42']",3,0.004513002314587692,13.2418,4.41591
77_21,"['76_42', '76_83']",3,0.004227030772036129,13.2122,4.49051
77_84,"['74_42', '76_16']",4,0.09542228815428014,12.5394,7.32995
77_9,"['76_86', '76_72']",4,0.05033773347491726,12.8538,7.09912
77_75,"['76_72', '76_42']",4,0.019648250058895846,12.7447,7.10051
77_83,"['76_76', '76_86']",4,0.01675618272804108,12.5532,7.1305
77_41,"['76_77', '76_83']",4,0.015506845275296928,13.2817,4.42257
77_65,"['76_60', '75_76']",4,0.01121985959184224,12.6281,7.10943
77_71,"['73_63', '76_72']",4,0.008243502438214931,12.5686,7.11126
77_76,"['76_86', '69_25']",4,0.004544661022952317,13.2151,4.49887
77_50,"['73_62', '76_16']",4,0.004363917060997375,13.1987,4.51511
77_51,"['76_45', '76_17']",4,0.0042762426417647555,13.1906,4.52313
77_87,"['69_25', '75_29']",5,0.02324101931408164,13.2822,4.46663
77_3,"['75_19', '76_17']",5,0.02029431662032131,12.6679,7.11247
77_12,"['76_76', '76_16']",5,0.01249722536339971,12.5607,7.22206
77_88,"['76_17', '73_62']",5,0.010000520058186115,13.1913,4.60353
77_31,"['73_63', '76_42']",5,0.008853737854709246,13.2369,4.50624
77_82,"['76_45', '76_76']",5,0.008295831020161732,12.6029,7.11577
77_30,"['75_29', '76_47']",5,0.005660714206601305,12.5834,7.11997
