cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
58_61,"['54_65', '57_74']",1,inf,13.2417,4.5384
55_5,"['54_30', '54_44']",1,inf,12.5449,7.35539
58_47,"['57_74', '57_71']",1,0.35016591539891473,12.7728,7.20025
57_78,"['54_29', '55_74']",1,0.02071998071191577,13.2224,4.57381
58_56,"['57_78', '57_37']",1,0.01389072940647968,13.1979,4.65673
56_71,"['55_38', '55_89']",1,0.013311243789815153,12.5716,7.29087
58_79,"['55_5', '57_33']",1,0.012636844005623059,12.5904,7.28979
57_73,"['55_5', '56_35']",1,0.008827894008181361,12.5639,7.33814
58_67,"['57_78', '56_80']",1,0.008146871582006826,13.2333,4.57378
58_41,"['57_43', '57_9']",1,0.0059469792082699514,12.6309,7.21739
58_49,"['57_10', '57_10']",1,0.005496237440710526,12.6125,7.24298
57_31,"['56_83', '56_13']",1,0.004857781207214734,12.569,7.32774
58_77,"['57_33', '56_80']",1,0.0020272093722942435,12.6001,7.26676
58_16,"['57_24', '56_80']",1,0.0016431661182873915,12.6516,7.20102
58_8,"['57_31', '57_1']",1,0.0016405779338172454,12.6168,7.22521
57_37,"['54_65', '56_28']",2,0.022020734467879874,13.2125,4.76404
58_10,"['57_78', '56_55']",2,0.02034943711708665,13.2288,4.6769
58_72,"['57_78', '57_42']",2,0.012891145904233337,13.256,4.6381
57_74,"['56_19', '56_55']",2,0.011360210351638502,13.2564,4.55661
58_31,"['55_5', '57_73']",2,0.008939820212265553,12.5554,7.38149
58_33,"['55_5', '57_43']",2,0.007476311863787844,12.6063,7.27419
57_24,"['56_8', '56_62']",2,0.006914980195112405,12.6367,7.22216
58_17,"['56_71', '57_31']",2,0.0057420105494613745,12.593,7.3005
58_43,"['57_31', '55_5']",2,0.005137942734363502,12.5579,7.3702
58_9,"['57_42', '57_78']",2,0.0048281559368923465,13.2411,4.64259
57_10,"['56_32', '56_55']",2,0.002842722972230986,12.6186,7.23877
56_80,"['55_24', '55_16']",2,0.0024030992898102952,12.6535,7.20283
58_68,"['57_78', '57_43']",3,0.01091473048529785,13.2807,4.64112
58_3,"['57_89', '56_55']",3,0.006719525613556304,13.2378,4.75797
58_52,"['57_33', '57_24']",3,0.00654906645130294,12.683,7.20564
58_64,"['57_37', '57_73']",3,0.006527886660180298,12.5993,7.31846
58_4,"['57_31', '57_43']",3,0.005876878287404362,13.2466,4.75103
58_57,"['56_71', '57_10']",3,0.005445237987727469,12.6003,7.31086
58_7,"['56_71', '57_82']",3,0.004602189659602884,12.6207,7.28742
58_69,"['57_73', '57_78']",3,0.004452083846734698,13.2497,4.65579
58_15,"['57_43', '57_24']",3,0.003594830495855678,12.6602,7.22814
58_48,"['57_43', '57_24']",3,0.0035722899639706812,12.6249,7.24206
58_23,"['56_80', '57_33']",3,0.0030347262708891893,12.6544,7.23843
58_40,"['57_37', '57_59']",4,0.3512270799186377,13.25,5.29139
58_78,"['57_71', '57_59']",4,0.04178695809401702,13.3104,4.6659
58_34,"['57_10', '57_74']",4,0.01424944955259121,12.782,7.22493
58_53,"['57_43', '57_42']",4,0.005347322414860684,13.255,4.67115
58_71,"['57_33', '57_73']",4,0.0048873087263632126,12.6158,7.36656
58_50,"['57_37', '57_1']",4,0.004601412093452615,12.6514,7.24271
58_54,"['56_80', '56_71']",4,0.0033906516220949586,12.6836,7.22531
58_29,"['57_82', '57_71']",4,0.0033726676278497186,12.6263,7.26466
58_42,"['57_73', '56_80']",4,0.0024952186624321027,12.6316,7.26393
58_32,"['56_28', '57_33']",4,0.001548640733836037,12.6258,7.30754
58_82,"['57_59', '57_73']",5,0.04387788790150916,13.3658,4.75027
58_14,"['54_29', '57_73']",5,0.02071616619454531,13.2843,4.80975
58_36,"['57_73', '57_1']",5,0.006511713284257089,12.6716,7.2542
58_84,"['57_74', '56_62']",5,0.005723795506989818,12.7328,7.24361
58_26,"['57_33', '57_82']",5,0.003912187455202557,12.6338,7.28387
58_21,"['57_74', '57_31']",5,0.0030079691088526145,12.6605,7.25984
58_13,"['55_5', '57_78']",6,0.03798071735920277,13.415,4.80392
58_75,"['57_37', '55_5']",6,0.03608808136052377,12.6437,7.4264
58_76,"['57_33', '57_37']",6,0.03150424337287328,13.3541,4.82638
58_58,"['57_24', '55_5']",6,0.012624873930144682,12.6636,7.38373
58_35,"['57_31', '57_71']",6,0.007052278382677957,12.6766,7.25484
58_25,"['56_62', '56_60']",6,0.004138384780719335,12.6686,7.27629
58_70,"['57_59', '56_62']",7,0.03699143660844712,13.3606,5.2638
58_30,"['57_89', '57_10']",7,0.01690224643859431,13.4197,4.82819
58_55,"['57_37', '55_5']",7,0.014384461695676028,13.4188,4.88249
58_83,"['57_24', '57_37']",7,0.009367316084361126,12.6555,7.8862
58_0,"['57_78', '57_31']",7,0.0034260119981790182,12.6881,7.25782
58_74,"['57_10', '57_9']",7,0.003416400169753948,12.6686,7.29699
58_73,"['57_73', '54_29']",8,0.027330958090906046,13.4401,5.09766
58_65,"['57_37', '57_24']",8,0.018188016494844233,13.4405,4.85386
58_51,"['57_78', '57_49']",8,0.011235464303354252,12.6583,7.91088
58_22,"['57_74', '57_73']",8,0.009059754236888396,12.7182,7.32796
58_28,"['57_24', '57_78']",8,0.005761185330725796,12.7255,7.30113
58_66,"['57_43', '57_71']",8,0.0038068716742040583,12.77,7.27281
58_11,"['57_42', '57_31']",8,0.00290423289794568,12.6881,7.352
58_59,"['55_5', '54_65']",9,0.05124279564134143,13.5339,4.91917
58_81,"['57_73', '57_28']",9,0.035437220725314786,13.5115,4.98321
58_86,"['56_55', '57_78']",9,0.0270742501804649,13.4551,4.9876
58_5,"['57_74', '54_29']",9,0.018084123659899035,13.4927,4.98758
58_80,"['57_24', '57_74']",9,0.01175119282812944,12.8069,7.28159
58_63,"['57_31', '57_24']",9,0.009126270577801686,12.7684,7.30662
58_2,"['57_33', '57_42']",9,0.003858818647080398,12.7265,7.32499
58_45,"['57_9', '54_29']",9,0.002181896160594208,12.6894,7.35507
58_62,"['57_78', '57_71']",10,0.05466922308200632,12.8179,7.32816
58_18,"['57_74', '57_42']",10,0.04168969789833374,13.5705,5.01261
58_1,"['54_29', '57_31']",10,0.013142376416552614,12.6909,7.37461
58_38,"['56_71', '57_74']",10,0.004857173594809472,12.736,7.34259
58_88,"['55_5', '57_82']",11,0.08671994772089558,13.5929,5.0352
58_27,"['57_10', '57_82']",11,0.021425901917028447,12.7095,7.87097
58_60,"['57_74', '56_71']",11,0.01281026791652651,12.7399,7.34298
58_6,"['57_78', '57_10']",11,0.007008448089600137,12.7294,7.8523
58_19,"['57_82', '55_5']",12,0.029878608038845338,13.6977,5.12223
58_12,"['57_74', '57_10']",12,0.02027614151015182,12.7558,7.85167
58_20,"['54_29', '54_29']",12,0.010424958229424266,12.7972,7.36914
58_39,"['57_59', '54_29']",13,0.10776148091694389,12.901,7.37117
58_37,"['54_29', '57_2']",13,0.06176715903821545,12.7994,7.82854
58_89,"['57_71', '57_43']",14,0.3091288098866869,13.2649,7.934
