cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
37_56,"['33_27', '35_26']",1,inf,13.4418,5.27091
38_75,"['37_76', '37_63']",1,inf,12.7878,8.51399
38_47,"['37_3', '37_16']",1,0.16158120157873196,13.0509,8.06471
38_1,"['36_79', '36_31']",1,0.032444764309913596,12.8626,8.16604
38_58,"['37_76', '37_21']",1,0.026330872525500544,13.4318,5.62609
37_60,"['36_79', '36_68']",1,0.026330694439699997,12.8224,8.26638
38_74,"['37_60', '37_11']",1,0.019472744705886585,12.8947,8.13236
38_6,"['37_46', '37_21']",1,0.015360401048551263,13.4285,5.65835
37_71,"['35_14', '36_79']",2,0.05902331322875297,13.4522,5.54579
38_48,"['36_40', '37_48']",2,0.032501472669371666,12.8224,8.54192
37_76,"['33_71', '36_40']",2,0.017962390809551983,13.4286,6.04659
38_73,"['37_57', '37_38']",2,0.01468839428581683,12.9343,8.21846
38_4,"['37_56', '37_60']",2,0.009977779950485762,12.8627,8.28971
38_88,"['37_57', '37_65']",2,0.008018170150730988,12.9688,8.13465
38_20,"['37_53', '37_60']",2,0.007962943131349124,12.9936,8.13372
38_13,"['37_46', '37_14']",2,0.006645237336033011,12.9245,8.26601
38_41,"['37_46', '37_71']",3,0.04204976566745441,13.5054,5.72404
38_34,"['37_71', '37_63']",3,0.026581537290774036,13.4782,5.76264
38_86,"['37_63', '37_6']",3,0.024548341494621935,12.9434,8.26432
38_30,"['37_45', '37_6']",3,0.02415924016339876,12.8709,8.56365
38_5,"['37_45', '37_60']",3,0.024076733078572807,12.9175,8.31208
38_46,"['37_76', '36_79']",3,0.02167931328567386,13.4687,5.97839
38_62,"['37_63', '36_39']",3,0.02036576396020734,12.9009,8.39021
38_26,"['36_40', '36_79']",3,0.014012564497481405,12.8845,8.47078
38_65,"['37_48', '37_56']",3,0.01304720903137939,12.8823,8.53196
38_68,"['37_71', '37_56']",3,0.012314418906454735,13.4739,5.79147
38_87,"['37_18', '37_71']",3,0.011209015648078923,13.5382,5.67824
38_84,"['37_60', '37_36']",3,0.008628658041555035,12.9259,8.28657
38_70,"['36_79', '37_6']",3,0.007318750911040476,13.0016,8.13639
37_57,"['35_38', '34_39']",3,0.005217441468920509,12.9706,8.199
38_36,"['37_56', '34_53']",4,0.044289361587183086,13.6223,5.75549
38_22,"['36_31', '36_39']",4,0.02744071727883821,12.9605,8.41969
38_42,"['37_71', '37_57']",4,0.02254762066501233,13.519,5.77465
38_56,"['37_76', '37_71']",4,0.021177826091000804,12.897,8.84951
38_19,"['36_31', '37_16']",4,0.014734483812881472,13.0697,8.15278
38_59,"['37_53', '37_60']",4,0.009257731414327536,12.9809,8.36482
37_86,"['36_63', '36_23']",4,0.006148754110766713,13.0117,8.19562
37_6,"['36_39', '34_53']",4,0.004938287696937719,13.0349,8.16684
37_11,"['36_31', '36_31']",4,0.004730403708024164,13.0069,8.19873
38_24,"['37_57', '37_57']",4,0.003914213104840554,13.0212,8.17037
38_51,"['37_63', '37_6']",4,0.0037746642163079326,12.9996,8.23021
38_77,"['37_60', '37_46']",5,0.050272572101834404,13.5729,5.81
38_17,"['37_76', '37_3']",5,0.02855529865329879,12.9742,8.80063
38_21,"['37_11', '37_46']",5,0.01820850209002623,13.5297,5.82744
38_40,"['37_63', '37_11']",5,0.012927925472347147,12.9866,8.47895
34_53,"['31_33', '32_10']",5,0.009030673996822579,13.1184,8.16654
38_49,"['37_56', '37_46']",5,0.007464225159870965,12.9848,8.54663
38_44,"['37_14', '37_11']",5,0.0065630687459769296,12.9967,8.37028
38_55,"['37_6', '37_48']",5,0.004826856272360615,13.0092,8.21251
38_81,"['37_11', '37_11']",5,0.003716446519317278,13.0304,8.1735
38_45,"['37_38', '37_86']",5,0.003676396867648273,13.0007,8.26733
38_85,"['36_40', '37_76']",6,0.10652327389314592,13.5361,6.60068
38_61,"['37_57', '36_40']",6,0.029498591901993096,13.56,5.85776
38_0,"['37_46', '37_11']",6,0.022327633978371442,13.6241,5.81354
38_69,"['36_79', '34_53']",6,0.013219792835637307,13.0385,8.20656
38_28,"['37_60', '37_86']",6,0.010502742081415493,13.0498,8.17359
38_60,"['37_53', '37_60']",6,0.0070267970301116055,13.0174,8.28128
38_3,"['35_26', '34_53']",6,0.006596159656620341,13.0213,8.22261
38_2,"['37_11', '37_60']",6,0.005647045461682189,13.0076,8.36168
38_29,"['37_60', '34_53']",7,0.08184099881215384,13.7721,5.84994
37_16,"['36_23', '36_68']",7,0.07694401812728656,13.2289,8.18131
38_83,"['37_71', '37_16']",7,0.058218472136749015,13.6485,5.92809
38_38,"['37_86', '36_40']",7,0.055473303918570346,13.6847,5.89281
38_14,"['37_86', '37_76']",7,0.04841215334730683,13.0156,8.91412
38_8,"['37_11', '37_14']",7,0.007939969624094132,13.0284,8.38112
