cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
33_44,"['31_5', '32_44']",1,inf,13.7066,5.63339
31_19,"['30_65', '30_80']",1,inf,12.9541,8.78661
33_61,"['32_6', '32_66']",1,0.2581434795367633,13.3757,8.26216
33_3,"['32_32', '32_16']",1,0.13767143120695183,13.0379,8.78098
33_13,"['31_33', '32_19']",1,0.06761332512644982,13.094,8.71991
33_71,"['32_16', '32_27']",1,0.03137443071548275,13.4518,6.12361
31_33,"['30_9', '30_16']",1,0.031063198864013583,13.2086,8.2737
33_16,"['31_33', '31_33']",1,0.030305890013797125,13.2038,8.34886
33_27,"['32_11', '32_6']",1,0.02138628552512064,13.5215,5.7205
33_33,"['32_6', '32_27']",1,0.018984964896615178,13.6457,5.6887
33_6,"['32_47', '32_47']",1,0.013263363163964868,13.479,5.99449
32_10,"['30_77', '31_33']",1,0.012653169939787195,13.0996,8.44746
33_37,"['31_35', '32_88']",1,0.009166617565410512,13.4916,5.87364
33_45,"['32_6', '32_32']",1,0.007866592397024808,13.6065,5.71826
33_77,"['32_66', '30_33']",2,0.05002784247807174,13.4108,8.4406
33_10,"['32_66', '30_3']",2,0.048882415757258546,13.4143,8.31622
33_64,"['32_66', '31_35']",2,0.0452040896114523,13.3305,8.44586
33_89,"['31_19', '32_82']",2,0.043693990414025496,13.1065,9.08775
33_82,"['32_66', '32_89']",2,0.042060901532341786,13.1737,8.53817
33_60,"['32_67', '32_44']",2,0.02745383303730567,13.2571,8.45404
33_11,"['32_89', '32_89']",2,0.022499718140716135,13.1185,8.66005
33_22,"['32_19', '31_35']",2,0.01691758050358843,13.4923,5.90202
33_76,"['32_81', '32_66']",2,0.016882738964104357,13.1769,8.45518
33_83,"['31_33', '31_19']",2,0.015266313960415692,13.1181,8.66898
32_47,"['31_67', '31_29']",2,0.01219467590418755,13.4856,5.99879
33_42,"['32_51', '32_6']",2,0.009301908098831073,13.8269,5.66011
33_54,"['32_27', '32_81']",2,0.004917892896898545,13.5547,5.72508
32_6,"['31_5', '30_33']",3,0.03173551084706738,13.8702,5.66742
33_62,"['31_19', '31_5']",3,0.030463251889427966,13.2576,8.59256
33_63,"['32_16', '32_88']",3,0.02777331407539059,13.1313,8.78564
33_88,"['31_35', '30_33']",3,0.023926692430187815,13.8431,5.7306
33_49,"['32_10', '32_11']",3,0.01882033502129139,13.1902,8.60041
32_32,"['31_33', '31_2']",3,0.018216793194030398,13.6965,5.7336
33_8,"['31_35', '32_66']",3,0.018146677963730377,13.3273,8.46602
33_81,"['32_67', '32_19']",3,0.014037805936860806,13.5566,5.78851
33_7,"['32_6', '32_67']",3,0.010393753348272756,13.5644,5.76924
32_81,"['29_60', '31_11']",3,0.010257378675048008,13.5458,5.97347
33_57,"['31_67', '32_11']",3,0.009538324273197984,13.5289,6.05186
33_67,"['32_11', '32_19']",3,0.005610661993442018,13.53,6.0101
