cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
95_57,"['93_61', '92_12']",1,inf,22.3235,8.63648,8.23848
97_5,"['90_71', '96_81']",1,inf,14.2096,5.70753,8.80881
98_64,"['97_48', '92_63']",1,inf,14.0415,8.11036,9.372551000000001
98_71,"['97_46', '97_46']",1,inf,16.0557,16.7826,8.416730000000001
92_63,"['91_57', '91_57']",1,0.4958998242670469,14.1155,8.36401,9.234978
97_66,"['95_59', '96_64']",1,0.4468102641252514,15.2794,11.146,8.422973000000002
98_28,"['95_57', '95_70']",1,0.44156097616780643,19.7978,8.76074,8.284777
98_1,"['96_24', '95_57']",1,0.4032300489703533,18.7465,12.5722,8.256474
95_59,"['94_10', '90_71']",1,0.4027955692707834,16.1107,12.8667,8.419419000000001
96_50,"['95_35', '95_48']",1,0.40182960839950305,14.1373,8.26238,8.845590999999999
97_81,"['95_59', '96_81']",1,0.2790706397373661,14.2934,9.49327,8.588474
98_58,"['97_53', '96_50']",1,0.24528520422414962,16.0129,6.72804,8.434049
98_60,"['97_66', '97_23']",1,0.23699978615285974,17.0515,7.55962,8.370189
98_87,"['97_2', '97_23']",1,0.2340701014486351,17.4275,8.48023,8.364098
98_70,"['97_83', '97_83']",1,0.23323018519229144,14.2334,9.07466,8.6964
98_72,"['95_59', '97_81']",1,0.1967609324164542,14.7217,6.10519,8.445912000000002
98_44,"['97_23', '95_57']",1,0.16044521023275463,19.1422,8.20141,8.287005
98_25,"['97_59', '97_46']",1,0.16026100540575478,16.5179,9.29369,8.346138
98_55,"['97_59', '97_46']",1,0.1449158617597101,16.8079,8.97446,8.307210000000001
98_80,"['97_80', '97_80']",1,0.13481783901935696,14.4522,8.01028,8.584938000000001
98_14,"['97_48', '97_83']",1,0.10788688073192132,14.5843,5.80513,8.511953
98_53,"['97_86', '97_5']",1,0.08644242809517225,14.3455,8.10005,8.476393
98_79,"['97_41', '96_24']",1,0.0791118818407078,16.1975,8.61472,8.362509
98_62,"['97_5', '96_50']",1,0.07439959752348298,14.4991,5.89194,8.511951
97_58,"['96_39', '95_57']",2,inf,21.8143,8.58409,8.288428
98_8,"['97_81', '97_81']",2,inf,14.3471,9.4304,8.588474
98_20,"['95_70', '97_86']",2,inf,16.3084,17.5889,8.404501999999999
98_21,"['97_5', '97_80']",2,inf,14.5037,5.90525,8.511951
98_29,"['95_70', '97_59']",2,0.5556739926291988,19.5965,11.942,8.291513
98_66,"['97_5', '97_46']",2,0.33943711839667434,15.7423,7.09865,8.472789
98_84,"['95_70', '97_46']",2,0.3324589959403243,16.8445,9.55612,8.390967
98_48,"['96_24', '97_79']",2,0.32683143239334644,18.8132,15.4163,8.301275
97_46,"['95_14', '95_14']",2,0.2960917827924129,16.1822,17.1823,8.416730000000001
97_59,"['96_39', '95_70']",2,0.29307999469483986,18.5543,13.8729,8.310596
98_75,"['95_57', '95_70']",2,0.28938978808531834,21.2609,9.44792,8.298509
98_65,"['97_81', '96_24']",2,0.24322743026465077,17.42,8.44904,8.410479
98_67,"['97_48', '97_80']",2,0.24254594749093322,15.1412,6.3597,8.499761
98_74,"['97_74', '97_23']",2,0.23535071349096337,21.4772,8.76404,8.335182
98_15,"['97_52', '96_24']",2,0.2224306452043155,18.9509,8.31761,8.387239
98_32,"['97_81', '95_59']",2,0.22006992715836254,15.1483,14.2753,8.445955000000001
98_77,"['95_70', '97_19']",2,0.20150441491054571,17.2127,9.09764,8.352246
98_85,"['97_66', '97_46']",2,0.19862593669041545,17.0741,7.56771,8.420779
98_56,"['97_79', '97_19']",2,0.1977059113018801,16.3784,12.0415,8.364631
98_0,"['97_52', '96_24']",2,0.1879624542842523,18.5982,13.2307,8.317055
98_22,"['97_5', '95_59']",2,0.17738981196333167,15.0745,12.0505,8.458443
