cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
66_34,"['65_88', '64_37']",1,inf,14.9286,6.23353,8.754627999999999
69_42,"['64_76', '64_76']",1,inf,14.4173,9.54059,9.090965999999998
69_74,"['68_3', '68_56']",1,inf,17.4514,14.9279,8.398019999999999
71_20,"['70_80', '70_16']",1,inf,28.5462,10.1204,8.293901000000002
71_1,"['70_21', '70_13']",1,0.49799538877974425,19.355,13.1313,8.403685999999999
71_50,"['70_49', '70_33']",1,0.4951944135336509,14.914,7.34969,8.605747000000001
70_16,"['69_80', '67_7']",1,0.4074433172815676,24.6461,9.62365,8.334306
67_7,"['66_74', '65_81']",1,0.3803961990889361,26.3045,10.387,8.328464
71_64,"['67_7', '69_74']",1,0.3798441927948607,21.3575,9.64121,8.372004
69_68,"['68_35', '65_82']",1,0.3602635129875948,15.8552,10.587,8.446825
69_66,"['64_76', '65_82']",1,0.3371036109304502,14.813,6.82868,8.989950999999998
69_21,"['64_76', '66_34']",1,0.33361477389537136,14.8448,7.09261,8.754627999999999
71_34,"['70_43', '69_68']",1,0.27216134688758703,15.3905,6.81489,8.482442
71_0,"['69_74', '70_8']",1,0.26825305636647057,19.4333,13.6337,8.393961999999998
71_51,"['70_62', '69_21']",1,0.23848263376454049,15.0314,7.07817,8.743886
71_9,"['70_13', '70_30']",1,0.23049934320995233,20.679,8.49462,8.434152000000001
71_88,"['70_21', '70_27']",1,0.1712345149177404,17.6304,9.61231,8.413937
71_86,"['69_21', '70_30']",1,0.1675057551022092,16.068,8.98851,8.425697
71_2,"['69_66', '69_66']",1,0.15770286663220862,14.5949,9.30247,9.070521000000001
71_29,"['66_34', '66_34']",1,0.1452153765683411,14.661,6.92738,9.00264
70_13,"['69_74', '69_26']",1,0.11424351298850527,20.1571,8.69892,8.397451
71_15,"['70_27', '70_42']",1,0.10491696993971164,15.6194,9.15491,8.452022
71_18,"['70_30', '70_16']",1,0.10294214823875636,20.6679,9.99627,8.379107
71_7,"['69_68', '70_88']",1,0.07236516812841134,15.9331,9.00047,8.476549
71_47,"['70_13', '70_8']",1,0.07116975068597561,19.9283,9.61787,8.380683000000001
71_30,"['66_34', '69_42']",1,0.06560817375360903,14.4469,9.43083,9.090965999999998
70_43,"['69_21', '69_66']",2,inf,14.6954,7.00862,9.215175
71_31,"['70_16', '70_8']",2,inf,30.504,15.7999,8.411173
71_56,"['70_80', '70_82']",2,inf,34.5903,12.563,8.366498
71_78,"['70_49', '70_49']",2,inf,15.0021,6.39916,8.769245999999999
71_59,"['70_27', '67_7']",2,0.6543436908963687,22.9141,10.2295,8.415575999999998
71_41,"['70_49', '69_66']",2,0.5941966779805101,14.879,6.87391,8.989950999999998
71_89,"['69_68', '69_66']",2,0.3663252326050257,15.6239,11.6366,8.618948
71_55,"['66_34', '70_80']",2,0.2899957967971176,16.9808,7.82467,8.698465000000002
71_82,"['70_33', '70_49']",2,0.2707404840034511,15.7279,7.86244,8.576321000000002
71_13,"['70_8', '70_47']",2,0.2591155147396128,19.3947,10.3737,8.431307999999998
71_43,"['66_34', '70_54']",2,0.2417825332204424,15.2983,8.6709,8.753342000000002
71_4,"['69_68', '70_43']",2,0.2200248581363723,15.8235,9.66417,8.474087
71_44,"['70_88', '70_13']",2,0.20217995418249232,15.9595,9.55188,8.455403
71_37,"['70_69', '69_68']",2,0.19998190972038604,17.5851,10.6219,8.436644
71_58,"['70_62', '70_8']",2,0.10268384878764122,18.6914,10.4685,8.413937
71_62,"['66_34', '69_4']",2,0.09535754701952381,15.4112,6.98366,8.718635
71_72,"['70_49', '70_88']",2,0.08412933731482529,15.0201,6.48222,8.754627999999999
71_45,"['70_8', '70_47']",2,0.0738394535286236,17.9803,9.60994,8.433772999999999
71_3,"['70_54', '66_34']",3,inf,14.8226,9.55022,9.421303999999997
71_36,"['67_7', '70_16']",3,inf,25.3677,12.3893,8.419224000000002
71_57,"['69_66', '69_42']",3,inf,14.8856,7.02019,9.007906000000002
71_77,"['70_16', '69_68']",3,inf,21.4426,19.4049,8.414453
71_33,"['70_21', '70_33']",3,0.6209904213671843,19.5136,13.8321,8.422915
71_14,"['69_74', '70_30']",3,0.42776125399409576,19.2721,9.11012,8.665581
71_38,"['70_27', '70_16']",3,0.38681182645657,18.283,10.0802,8.46921
71_52,"['70_43', '70_62']",3,0.3791012765620393,15.3125,11.6639,8.816042999999999
71_46,"['69_4', '70_21']",3,0.33119536877910544,16.6475,9.18488,8.775063
71_69,"['70_30', '69_4']",3,0.29046430222828823,19.7055,11.1351,8.432734
71_39,"['70_82', '66_34']",3,0.28296081311359167,16.5479,10.4605,8.526740999999998
71_27,"['70_43', '69_21']",3,0.2213443553271826,14.9012,7.05178,8.993537999999997
71_48,"['69_68', '70_21']",3,0.18992211703611317,16.2325,11.9698,8.806811999999999
71_16,"['69_21', '70_43']",3,0.18194969143671913,14.896,7.08905,8.993537999999997
71_23,"['69_4', '67_7']",3,0.16474152172810147,16.3429,9.48568,8.669547999999999
71_42,"['70_47', '69_68']",3,0.1011675121355343,16.2684,10.8114,8.461881
71_70,"['66_34', '69_66']",4,inf,15.0065,7.11208,9.002642
71_73,"['69_66', '67_7']",4,inf,19.6125,10.0001,8.724872999999999
71_74,"['70_30', '70_14']",4,inf,19.1517,13.6886,8.465137
71_24,"['70_42', '69_66']",4,0.9031897780699596,16.9364,9.83341,8.943918
71_32,"['70_15', '70_76']",4,0.7288176193085308,17.3933,11.0464,8.53046
71_26,"['70_21', '69_21']",4,0.7092857376801907,15.6138,11.8201,8.816042999999999
71_63,"['70_16', '69_66']",4,0.6265763184783963,18.8787,10.0159,8.709785
71_83,"['66_34', '70_13']",4,0.5970293583268659,16.356,12.0837,8.526256999999998
71_35,"['70_13', '69_4']",4,0.42236593797914546,18.3897,10.6541,8.499818000000001
71_79,"['70_8', '70_43']",4,0.39839560555396714,18.0368,10.8437,8.738007999999999
71_87,"['70_88', '69_74']",4,0.31127158624459716,16.8549,11.9092,8.790673000000002
71_6,"['70_13', '70_27']",5,inf,16.8691,12.6318,8.530365999999999
71_11,"['69_42', '67_7']",5,inf,21.6396,10.6208,8.749194
71_54,"['69_66', '66_34']",5,inf,15.0124,7.29246,9.368357
71_80,"['70_62', '69_66']",5,inf,15.1352,7.22029,9.229533
71_66,"['69_66', '70_47']",5,0.9202612206050051,16.0498,8.06368,9.024983
71_5,"['70_13', '70_62']",5,0.7635448695436857,20.3081,11.4202,8.561429
71_10,"['70_43', '70_13']",5,0.5465274376170511,17.4511,12.094,8.790673000000002
71_8,"['70_49', '70_47']",5,0.5403760092372163,19.3593,10.9011,8.71031
71_75,"['70_69', '69_66']",5,0.5170652164224101,15.9393,12.009,8.881222
71_12,"['70_33', '69_66']",5,0.5079437443729358,15.3013,7.52898,9.056042999999999
71_85,"['70_16', '69_42']",5,0.386133028723706,18.6842,10.7999,8.712866
71_49,"['67_7', '69_42']",6,inf,17.994,9.36112,9.609449999999999
71_60,"['66_34', '70_27']",6,inf,15.2569,16.4183,9.39703
71_61,"['69_68', '70_8']",6,inf,18.86,12.7093,8.549682
71_71,"['70_49', '69_74']",6,inf,15.7952,17.3494,9.069094000000002
71_76,"['70_43', '70_80']",6,inf,24.84,12.215,8.780353999999999
71_19,"['69_74', '70_43']",6,0.8884147065192245,16.9111,12.774,8.719443
71_25,"['67_7', '70_76']",6,0.8529641503040375,19.8165,11.5373,9.050417999999999
71_53,"['70_30', '69_66']",6,0.6335624298406759,18.1266,10.4882,9.326405999999999
71_28,"['69_42', '69_68']",6,0.4440816712054739,16.0156,12.1122,9.110073
71_81,"['69_42', '70_16']",6,0.41652241061759354,19.2564,12.5562,8.998073
71_17,"['70_16', '69_42']",7,inf,20.7301,12.7313,8.562051
71_67,"['70_43', '70_27']",7,inf,15.5296,17.7781,9.745714
71_21,"['70_21', '69_21']",7,1.4177029496906566,17.3031,17.7325,9.285335
71_68,"['69_21', '70_80']",7,1.3444751647029753,18.45,13.5291,9.048027999999999
71_22,"['69_21', '70_80']",7,1.2334902744074845,20.1919,15.4233,8.710218999999999
71_40,"['70_15', '69_66']",7,0.8785790241428157,17.9028,15.4695,9.149238
71_65,"['70_82', '69_21']",8,inf,19.6107,20.4205,9.227775
71_84,"['67_7', '66_34']",8,inf,21.5623,18.9328,8.565090999999999
