cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
95_26,"['94_65', '94_67']",1,inf,21.0945,14.2541,8.516647
69_56,"['68_17', '68_61']",1,inf,10.5607,21.2414,8.584159000000001
96_33,"['95_42', '95_42']",1,inf,27.4177,9.55675,9.076384999999998
96_50,"['94_59', '95_42']",1,inf,26.6529,9.57802,9.152864
91_7,"['90_87', '90_33']",1,0.17071163138713394,14.7228,13.2107,8.869576
96_77,"['92_4', '74_37']",1,0.140420050502855,26.1615,10.1988,9.010361
87_20,"['86_48', '69_56']",1,0.13324452073888207,11.3662,22.6031,8.572543000000001
96_73,"['69_56', '95_59']",1,0.12785619407172572,16.4111,13.5044,8.690457
95_42,"['92_4', '94_11']",1,0.127518640381395,27.4792,9.6001,9.060148
90_75,"['87_36', '87_6']",1,0.12579675576425509,13.497,14.4702,8.539235999999999
96_80,"['95_57', '94_59']",1,0.12506389953578806,16.2515,10.7286,8.909833000000003
94_67,"['87_36', '93_47']",1,0.12134898856444466,19.8614,24.0932,8.518237
96_62,"['95_71', '90_75']",1,0.09118330460437632,12.619,14.5266,8.563075000000001
96_89,"['95_63', '95_39']",1,0.09030489725400326,27.7471,9.73821,8.980417
94_59,"['93_77', '74_37']",1,0.08853784386323287,25.9354,9.70277,9.097591
96_68,"['90_75', '93_41']",1,0.06463675358872556,22.4211,12.8948,8.632116
96_70,"['92_4', '95_57']",1,0.06224767085607805,25.1708,11.0587,8.851882999999999
96_52,"['95_24', '95_24']",1,0.055044487664641,27.3819,9.91221,8.971447999999999
95_64,"['90_75', '91_7']",1,0.05462881132516085,12.9267,14.0808,8.617867
96_82,"['95_59', '95_56']",1,0.05385166603191366,28.9397,10.889,8.795900999999999
96_26,"['95_28', '95_63']",1,0.0529305149393854,27.1838,10.1256,8.939135
96_23,"['95_6', '74_37']",1,0.05239453828178659,29.4195,10.2109,8.928576
96_13,"['91_7', '95_64']",1,0.052131866970880625,20.7766,13.4672,8.660487
96_28,"['90_75', '95_59']",1,0.05080023468033819,28.1198,11.4616,8.702378
96_42,"['95_5', '95_26']",1,0.050020406431969956,21.6478,14.1766,8.552001
96_0,"['95_63', '95_24']",1,0.049600765413052215,26.3136,10.0486,8.951826
96_43,"['95_64', '95_28']",1,0.04793156485564638,24.4851,12.8108,8.658168
96_8,"['69_56', '69_56']",1,0.047041054443541355,19.3441,14.4431,8.585705
96_61,"['95_59', '74_37']",1,0.04624779311305546,21.5449,11.1232,8.857182
96_15,"['95_28', '91_7']",1,0.045790367486180414,23.1787,11.2671,8.783099
96_46,"['94_59', '95_56']",1,0.04575847199018419,27.8044,10.4936,8.834004
96_72,"['95_56', '93_41']",1,0.04440428454999966,26.3826,10.3185,8.932210999999999
96_6,"['95_57', '95_56']",1,0.04356577927108281,27.3037,11.1873,8.758303999999999
96_65,"['95_46', '90_75']",1,0.04316683043318025,21.16,13.9137,8.563453999999998
96_40,"['93_41', '94_59']",1,0.04217830966504037,26.2781,10.1104,8.961354
96_86,"['95_14', '95_42']",1,0.042111623798820066,29.8787,10.837,8.793581
96_69,"['95_10', '87_20']",1,0.03725332344638553,22.2011,13.5364,8.609074000000001
95_6,"['94_2', '94_2']",1,0.03565146638779092,30.3997,11.1954,8.71585
96_7,"['94_67', '93_41']",1,0.034747966092654695,23.3067,12.541,8.695071
96_10,"['91_7', '95_42']",1,0.03235585935909056,25.7112,11.0579,8.907276999999999
96_9,"['94_67', '95_46']",1,0.02661574531208547,23.9769,12.62,8.663727000000002
96_30,"['95_24', '92_4']",1,0.0259199897631595,19.1675,10.6491,9.145935
96_5,"['95_6', '69_56']",1,0.02069411074740296,23.6292,14.0079,8.562543999999999
96_78,"['95_2', '95_17']",1,0.01971282567673973,26.08,11.3495,8.712801
96_67,"['94_59', '95_42']",1,0.018843678480085394,26.68,9.6981,9.097343
96_60,"['87_20', '91_7']",1,0.016291759583620908,23.1307,12.5639,8.72324
96_38,"['95_28', '94_67']",1,0.016166976899557862,23.4152,13.0409,8.618843000000002
96_34,"['91_7', '91_7']",1,0.015886081049600122,21.5697,13.0658,8.852847
96_51,"['95_26', '69_56']",2,inf,18.6106,25.4975,8.542053000000001
96_20,"['87_20', '69_56']",2,0.12211094193926943,18.463,25.3097,8.576113000000001
96_14,"['95_26', '90_75']",2,0.10933125635586857,21.1159,18.3471,8.518948
96_21,"['69_56', '90_75']",2,0.10468993773587275,20.9446,14.745,8.561478000000001
96_64,"['69_56', '92_4']",2,0.09715209515522882,20.1124,13.7844,8.752575
96_1,"['69_56', '91_7']",2,0.09101509042757733,19.0601,22.0904,8.613782
96_4,"['94_59', '95_64']",2,0.08900434046246998,24.71,11.904,8.807482
96_48,"['95_28', '95_59']",2,0.07144804006493195,28.7949,10.6891,8.879833
96_19,"['69_56', '95_26']",2,0.06976223128642806,19.0666,23.6676,8.547271999999998
96_49,"['94_59', '69_56']",2,0.0670504925893951,23.8283,12.3623,8.928084000000002
96_11,"['87_20', '95_2']",2,0.0597904970128295,22.9412,13.3732,8.645081000000001
96_88,"['95_26', '95_42']",2,0.04909721054411511,18.565,22.1807,8.619863
96_25,"['92_4', '95_63']",2,0.0458386725504621,26.5183,10.0642,9.095921
96_84,"['91_7', '95_57']",2,0.04559129593181717,22.8208,12.9663,8.712006
96_47,"['95_24', '95_59']",2,0.04352726079448779,29.72,11.5232,8.830214000000002
96_37,"['95_42', '87_20']",2,0.03903388933830993,30.416,11.5407,8.732968
96_41,"['95_24', '95_6']",2,0.0375218542335599,29.9894,10.8678,8.8007
96_56,"['95_26', '95_59']",2,0.03574573315615553,28.3926,12.4003,8.725703999999999
96_83,"['93_41', '87_20']",2,0.035323722303388115,21.9467,14.5096,8.606516
96_27,"['95_57', '93_41']",2,0.033628857641340576,25.9775,11.3585,8.864311
96_39,"['95_10', '87_20']",2,0.031830056523499586,21.6049,14.7162,8.568187
96_58,"['95_6', '91_7']",2,0.027080895846632445,27.188,13.2016,8.702402000000001
96_71,"['94_59', '95_26']",2,0.02692050823495872,28.488,11.6648,8.752801999999999
96_74,"['95_2', '95_83']",2,0.024936423824230544,25.7609,11.6019,8.823845000000002
96_29,"['95_6', '95_64']",2,0.02051283067678867,26.5659,11.8647,8.730882
96_55,"['90_75', '74_37']",2,0.01595565463349365,23.8475,12.6164,8.801385999999999
