cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
55_35,"['54_10', '54_6']",1,inf,12.4105,23.8491,8.551106
57_32,"['56_7', '56_68']",1,inf,30.3057,11.0142,8.928224
56_53,"['51_10', '51_10']",1,inf,28.1814,9.86719,9.141535000000001
45_45,"['42_30', '31_78']",1,0.18674653401738264,13.3282,16.9553,8.722564000000002
57_73,"['56_28', '50_61']",1,0.13817470964100398,20.0551,23.6624,8.647295
53_84,"['45_45', '45_45']",1,0.1259288664253749,12.6308,18.4097,8.727765999999999
56_50,"['55_16', '55_84']",1,0.11207326964390332,15.1286,19.3884,8.682858
57_48,"['50_61', '56_20']",1,0.110664345673359,16.146,13.8145,8.739065
53_14,"['52_2', '51_10']",1,0.10953905427580518,19.3146,10.2614,9.157595
56_77,"['55_34', '55_59']",1,0.10548290644560968,18.221,19.6552,8.661309
57_19,"['55_35', '56_49']",1,0.10194701052527406,14.4312,14.9556,8.697268
55_43,"['54_17', '54_17']",1,0.08679714554065325,18.6786,10.6112,9.131344
57_70,"['56_37', '56_2']",1,0.08678516810409864,22.6771,13.328,8.711546000000002
57_24,"['56_21', '55_59']",1,0.08012654775842731,28.389,11.0652,8.917519
50_61,"['49_81', '49_12']",1,0.07960028229322776,14.5978,14.3698,8.71426
57_14,"['55_35', '56_24']",1,0.069369185713631,21.3495,14.6138,8.635687
57_47,"['55_35', '56_2']",1,0.06920610465703121,20.4537,19.1087,8.581102
57_5,"['51_10', '53_14']",1,0.059368258779472265,28.1468,9.8863,9.122322
57_0,"['51_10', '56_80']",1,0.0586832903069444,25.1214,10.925,9.090836
57_17,"['55_35', '56_20']",1,0.05728078703770355,22.0522,13.8081,8.587599999999998
57_28,"['53_14', '55_35']",1,0.05579295558749585,27.9106,10.78,8.97702
57_23,"['56_24', '55_35']",1,0.05420107819961814,24.4187,15.0169,8.573938
57_12,"['56_37', '53_14']",1,0.054126804944928136,26.6738,11.574,8.84285
57_30,"['56_81', '56_48']",1,0.05381071659591874,27.0056,11.4076,8.942314
57_69,"['56_77', '56_21']",1,0.050701052189786794,22.9715,11.6496,8.817504000000001
57_44,"['56_31', '56_82']",1,0.0496372758666351,26.2473,10.6815,8.985040999999999
57_75,"['56_81', '56_50']",1,0.04804301007225337,21.223,12.3239,8.776441
57_89,"['53_14', '56_53']",1,0.04640012564240205,27.2817,9.99916,9.168788000000001
57_21,"['56_80', '55_43']",1,0.04533857089279472,18.5295,11.2166,9.159359
57_18,"['53_84', '56_77']",1,0.04494927927951503,22.9618,13.3153,8.657141000000001
57_76,"['56_2', '53_14']",1,0.04074146798079256,25.9355,10.8827,8.999500000000001
57_55,"['56_50', '55_35']",1,0.03870893196660648,23.0922,22.1936,8.575268
57_33,"['56_49', '56_75']",1,0.03787468478204871,24.8471,11.664,8.75141
57_29,"['55_35', '51_10']",1,0.03737218484314382,17.0967,12.0557,8.815982
57_15,"['55_43', '56_21']",1,0.03621421972688466,25.933,10.2304,9.106873
57_11,"['50_61', '56_28']",1,0.034736106575026175,20.7955,14.3702,8.664101
57_39,"['51_10', '45_45']",1,0.031897300908009865,14.5751,14.9045,8.995585
56_28,"['53_84', '55_35']",1,0.029953181096276794,20.96,14.8817,8.585602
57_63,"['56_37', '56_51']",1,0.029242872563982253,24.3393,11.5659,8.923701
57_78,"['56_2', '45_45']",1,0.0286180595390765,21.8132,14.5946,8.661355
57_67,"['56_28', '45_45']",1,0.02547911325411904,20.34,17.7466,8.680855
57_25,"['56_80', '56_77']",1,0.02547337492675006,24.9415,12.2687,8.679290000000002
57_85,"['45_45', '56_21']",1,0.025333282891372915,24.7685,12.1628,8.784986
57_35,"['56_53', '55_59']",1,0.025294024371172702,27.043,11.3624,8.800101999999999
57_51,"['56_68', '56_82']",1,0.024058971859583538,24.8616,11.5274,8.945238
57_74,"['56_28', '56_82']",1,0.023923631698337326,20.8861,15.2881,8.584225
57_60,"['56_68', '56_53']",1,0.019734275268896456,25.7616,10.246,9.005863
57_22,"['56_28', '53_84']",2,0.13436023372960226,21.7091,22.8656,8.651686999999999
57_2,"['56_53', '56_2']",2,0.1329509444234473,17.3299,20.8051,8.816231
