cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
38_32,"['35_30', '37_64']",1,inf,25.7512,14.4166,8.570821
31_78,"['28_60', '30_70']",1,inf,13.0424,14.5171,8.991356999999999
42_82,"['37_32', '41_82']",1,inf,27.7346,10.2542,9.278103
39_30,"['37_71', '38_57']",1,inf,18.6773,11.4407,9.429689999999999
42_30,"['41_16', '41_6']",1,0.22161015090469263,15.7083,15.6947,8.581191
43_55,"['42_82', '42_30']",1,0.1649345054408029,19.3096,12.2984,8.907618000000001
44_47,"['38_32', '43_75']",1,0.1444216552367723,16.8645,12.777,8.691861999999999
41_67,"['39_22', '40_69']",1,0.1051020825144567,13.9059,15.4809,8.675830000000001
44_41,"['31_78', '43_58']",1,0.0918114882958709,15.1577,13.9489,8.696943
39_22,"['38_79', '36_1']",1,0.09059312686162029,14.4457,14.4831,8.686063
44_83,"['43_75', '43_41']",1,0.07578144006470365,26.8193,10.6535,9.139315
42_60,"['37_32', '41_44']",1,0.06702981079104008,21.1622,10.6236,9.239937999999999
44_18,"['43_32', '43_58']",1,0.06528580950284674,25.0541,11.6974,8.864886
44_60,"['41_67', '38_32']",1,0.05827017105828655,22.8212,14.8303,8.654712
44_38,"['43_32', '43_71']",1,0.05465003736043222,26.0557,11.317,8.740748
44_44,"['43_81', '43_32']",1,0.05460925099026344,27.2774,10.7861,8.98181
43_57,"['42_40', '37_32']",1,0.05364457930489733,25.9406,11.0128,9.057981
44_58,"['31_78', '43_57']",1,0.05004412745667199,18.5829,11.9075,9.397997999999998
44_82,"['43_57', '39_30']",1,0.05003314899416331,24.9061,11.124,9.177451
44_55,"['42_82', '43_60']",1,0.049826953547000355,27.9405,11.0342,8.884163000000001
44_53,"['39_30', '43_32']",1,0.041523100543741184,24.9727,11.8157,8.934228000000001
44_31,"['43_71', '43_6']",1,0.04096801333479633,24.4202,12.2305,8.842407999999999
44_56,"['43_84', '43_54']",1,0.04015815838794201,24.1831,13.773,8.631879
44_9,"['41_67', '41_67']",1,0.038500092083019674,21.2736,15.2683,8.674122999999998
44_19,"['43_29', '43_81']",1,0.03336188018609213,24.2535,13.5054,8.661475
44_70,"['43_55', '43_87']",1,0.0324165418281181,24.5552,12.6178,8.794704
44_66,"['43_73', '43_57']",1,0.032117363978493886,24.8698,11.2463,8.993017
44_77,"['43_32', '43_55']",1,0.03033553282205181,25.7175,11.0212,8.949036000000001
44_37,"['43_71', '43_71']",1,0.029493637256413387,25.1354,12.0928,8.801514000000001
44_62,"['43_54', '43_32']",1,0.029249879073288014,25.8115,11.9416,8.814935
44_78,"['39_22', '43_73']",1,0.025865233801412167,23.5307,12.6441,8.902503999999999
44_24,"['43_71', '38_32']",1,0.02456337909402475,23.3784,13.411,8.663827
44_11,"['43_41', '43_73']",1,0.022951254335584554,26.6566,10.3906,9.179489
44_14,"['43_32', '43_32']",1,0.02290889427287045,25.6122,11.0581,8.818052
44_0,"['43_41', '43_71']",1,0.020029035317389414,25.3352,11.2312,9.018951
44_7,"['39_22', '39_22']",1,0.019854438382994246,22.8038,14.2921,8.690917
44_3,"['43_84', '39_30']",1,0.015684708175688927,24.595,12.0963,9.074631
44_61,"['39_22', '43_60']",1,0.015135598896734341,23.8741,14.5221,8.661988000000001
44_12,"['43_67', '38_32']",2,inf,24.0743,21.8905,8.610195999999998
44_5,"['43_87', '43_55']",2,0.204096548092284,17.9995,18.2951,8.764865000000002
44_72,"['43_41', '43_18']",2,0.17528382877108592,29.4553,10.4882,9.192914
44_17,"['38_32', '31_78']",2,0.14084679241818723,24.0899,16.722,8.622734
44_2,"['31_78', '31_78']",2,0.12876129538495376,21.0248,14.2471,8.976392999999998
44_46,"['43_58', '39_22']",2,0.10151140266563656,21.7314,13.9861,8.716382000000001
44_76,"['31_78', '43_73']",2,0.07928238422442424,22.6619,13.4296,9.027597
44_89,"['39_30', '42_82']",2,0.07554179689040388,22.8526,11.3361,9.354040999999999
44_87,"['42_82', '42_60']",2,0.06639616765376281,30.1531,10.3904,9.294462999999999
44_71,"['43_18', '31_78']",2,0.051104236925896364,23.2919,12.3556,9.042803000000001
44_54,"['43_75', '43_41']",2,0.05088790048441645,27.2414,10.4044,9.253241999999998
44_81,"['42_60', '38_32']",2,0.05014211870298668,25.861,13.117,8.767023
44_50,"['43_83', '43_87']",2,0.04893017515934135,25.4439,13.1716,8.703680000000002
44_34,"['43_73', '43_84']",2,0.04815886337332094,24.687,12.4619,8.848016
44_23,"['41_67', '43_60']",2,0.04439251093528235,25.871,14.7541,8.634719999999998
44_68,"['39_22', '41_67']",2,0.041762514575772985,21.6426,15.573,8.680391
44_63,"['42_60', '39_22']",2,0.04111834166793665,26.4297,12.1238,9.032658999999999
44_67,"['43_71', '43_84']",2,0.03783336199262579,26.9653,12.4697,8.761436999999999
44_79,"['43_81', '43_81']",2,0.032715279625820444,27.7526,11.7087,8.968323999999999
44_4,"['39_30', '42_60']",2,0.02825982751599005,23.4232,11.2955,9.384418999999998
44_65,"['43_75', '43_18']",2,0.024112039051917035,26.5909,11.1986,9.143279999999999
44_51,"['43_73', '39_30']",2,0.023286463032787863,25.2264,11.3366,9.079198
44_21,"['43_18', '43_60']",2,0.022734730429322066,26.1913,12.3345,8.800360000000001
44_1,"['42_60', '41_67']",2,0.019914316566413567,23.9757,13.8807,8.970704
44_25,"['43_71', '43_58']",2,0.019689602537074427,23.556,13.9281,8.691116000000001
44_59,"['42_30', '42_82']",2,0.019178267931683687,23.8767,13.8971,8.747862000000001
44_30,"['39_30', '39_22']",2,0.01840248123249958,24.6225,13.834,8.882392999999999
44_13,"['43_29', '42_82']",2,0.01550680357331848,26.5235,11.9574,8.932803
44_26,"['42_82', '43_73']",2,0.012698851187800404,24.9584,11.2924,9.141556
44_42,"['38_32', '42_60']",3,inf,30.3224,12.4764,8.957478
44_33,"['31_78', '39_30']",3,0.14019464804832113,21.5055,19.2102,9.086041000000002
44_32,"['43_41', '42_82']",3,0.12380984608394034,28.2569,10.411,9.266625999999999
44_86,"['43_73', '43_29']",3,0.10195129800882657,22.9295,16.4689,8.76304
44_39,"['43_60', '43_55']",3,0.08321645447454591,26.6748,19.9857,8.632272
44_73,"['43_73', '42_82']",3,0.08272770066970486,26.3182,11.371,9.101471
44_15,"['39_30', '41_67']",3,0.058801269773010104,23.775,14.1755,9.220239000000001
44_16,"['31_78', '42_82']",3,0.04749979483700238,23.9445,12.7055,9.383112
44_74,"['42_60', '43_6']",3,0.04573198867676162,26.5465,12.0235,9.012391
44_48,"['43_6', '43_83']",3,0.044796083889402184,27.4352,14.042,8.82471
44_75,"['43_55', '43_84']",3,0.04435965772966305,23.9052,15.1104,8.898248
44_6,"['43_84', '38_32']",3,0.035304289130370745,24.397,14.3024,8.833580000000001
44_36,"['42_82', '31_78']",3,0.031976428283843554,24.8639,12.9941,8.991421000000003
44_57,"['43_54', '31_78']",3,0.029414366362418964,23.8683,15.2522,8.711096999999999
44_88,"['38_32', '43_84']",3,0.02348864711390356,24.3511,14.8277,8.707699
44_69,"['31_78', '43_71']",3,0.023172608600812876,25.9212,13.8514,8.93276
44_28,"['41_67', '39_30']",3,0.02032812747188522,25.3374,13.8864,8.961564
44_8,"['39_22', '42_82']",3,0.011564985616518177,25.3125,12.6209,8.980607000000003
44_27,"['41_67', '42_60']",4,0.05483121733941885,27.6915,11.6975,9.151291
44_49,"['39_22', '42_60']",4,0.04766514282387507,26.2266,14.6557,8.877047000000001
44_40,"['43_58', '42_60']",4,0.04322826694731574,25.2834,13.3966,9.049324
44_43,"['43_41', '31_78']",4,0.041449244551526945,25.7624,12.7437,9.220096
44_64,"['43_55', '31_78']",4,0.03750218801822437,26.7036,12.8024,9.07136
44_35,"['38_32', '42_60']",4,0.03686581138720973,26.6081,13.6061,9.024835
44_45,"['38_32', '31_78']",4,0.03635038798673922,23.914,15.3064,8.752596
44_84,"['42_30', '43_41']",4,0.03080142784030672,23.0198,20.1193,8.951794
44_85,"['31_78', '43_60']",4,0.029060948504646876,25.5513,14.4852,8.897398999999998
44_10,"['42_30', '42_82']",5,0.11460407017876564,24.6534,18.9046,8.791872000000001
44_52,"['31_78', '42_60']",5,0.10067445590393384,27.4914,12.8905,9.325061000000002
44_20,"['41_67', '43_6']",5,0.02093314605750497,25.1624,15.4995,8.819722
44_22,"['42_82', '39_22']",6,0.16551564292734003,26.6728,17.7408,8.919807
44_29,"['43_55', '43_75']",7,-inf,inf,inf,inf
44_80,"['43_84', '43_75']",7,-inf,inf,inf,inf
