cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
47_39,"['42_30', '46_15']",1,inf,17.9422,18.6968,8.564473
31_78,"['28_60', '30_70']",1,inf,13.0424,14.5171,8.991356999999999
47_38,"['46_14', '46_38']",1,inf,27.5094,10.1111,9.2198
39_30,"['37_71', '38_57']",1,inf,18.6773,11.4407,9.429689999999999
45_45,"['42_30', '31_78']",1,0.16759548751400435,13.3282,16.9553,8.722564000000002
46_14,"['39_30', '45_3']",1,0.15485001306389212,28.466,10.1553,9.128784999999997
47_12,"['46_74', '31_78']",1,0.11957661097826058,14.9311,14.3345,8.657191
45_87,"['38_32', '44_19']",1,0.09667050998013613,19.6995,13.6069,8.59992
45_44,"['42_30', '44_47']",1,0.08754790249732455,16.1734,14.1897,8.613966999999999
47_58,"['46_74', '46_53']",1,0.07757697688081366,18.9369,14.4832,8.575678
47_6,"['46_20', '46_14']",1,0.07748163964326975,23.4094,10.5015,9.035720000000001
47_86,"['46_14', '42_30']",1,0.07460888834307569,25.8174,11.6203,9.015576
47_57,"['45_44', '46_34']",1,0.07120072479241724,15.3468,13.5551,8.64871
47_82,"['46_6', '46_71']",1,0.06839619045037931,16.6027,12.7695,8.694949999999999
47_53,"['39_30', '46_53']",1,0.06548519023063196,17.1831,12.0687,9.078156
47_50,"['46_89', '46_38']",1,0.06155440346722264,18.2656,12.0339,9.243655
47_32,"['45_87', '46_6']",1,0.055185051185572626,24.1146,12.6013,8.841637
47_28,"['46_34', '46_74']",1,0.04145643654501893,25.1361,13.939,8.593832000000003
47_14,"['46_34', '46_34']",1,0.03824901927654101,23.1712,13.232,8.675609
47_15,"['45_44', '45_45']",1,0.033091584062218724,24.1875,13.0893,8.680339
47_67,"['42_30', '45_44']",1,0.03228967312704745,23.4971,14.0157,8.579941
44_41,"['31_78', '43_58']",1,0.03220982493130071,15.1577,13.9489,8.696943
46_74,"['38_32', '45_87']",1,0.030071128737529835,24.4848,14.0509,8.566314
47_47,"['46_15', '46_71']",1,0.029285987137107606,23.8325,12.9655,8.690191999999998
47_5,"['31_78', '46_13']",1,0.028025081485282204,24.8286,12.5741,8.88495
47_9,"['46_20', '46_74']",1,0.026347696046679185,25.4351,11.7517,8.782008999999999
47_25,"['46_50', '45_50']",1,0.017842407882433117,30.1623,10.5009,9.078327
47_79,"['46_50', '46_50']",2,inf,30.4836,11.3241,9.053262999999998
47_13,"['46_14', '46_50']",2,0.1734346484825829,29.6008,11.1608,9.180254
47_20,"['45_44', '31_78']",2,0.09322271943340006,20.9715,15.6056,8.644583
46_38,"['45_50', '42_82']",2,0.09294956809721062,27.7907,10.2581,9.327456000000002
47_69,"['39_30', '46_13']",2,0.09076869136368572,25.534,10.916,9.231995000000001
47_11,"['46_14', '46_38']",2,0.08454644744854342,28.2724,10.3724,9.25815
47_78,"['46_6', '46_50']",2,0.08052359855208087,23.6047,11.3162,9.316120999999999
47_7,"['44_41', '46_74']",2,0.0772700556038818,17.4199,22.9116,8.62423
47_4,"['39_30', '46_89']",2,0.07477310536551496,23.2931,12.3195,9.27457
47_84,"['46_58', '45_44']",2,0.06971087539829984,17.0121,15.931,8.701286
47_19,"['45_87', '31_78']",2,0.05051769176771862,20.2052,14.47,8.750964
46_53,"['45_29', '38_32']",2,0.05005201531732798,17.8419,12.8836,8.777455999999999
47_16,"['46_14', '46_53']",2,0.0454061683060243,25.9075,11.7615,8.794167999999999
47_33,"['46_74', '45_45']",2,0.03145159957315388,22.8451,14.4254,8.665326
47_45,"['31_78', '46_58']",2,0.03144123966191688,22.1896,14.6352,8.663666
47_61,"['45_45', '46_40']",2,0.027922453878089948,21.6177,17.853,8.624315
47_8,"['46_74', '45_45']",2,0.026755945408893173,21.8928,15.0057,8.646340999999998
47_27,"['46_89', '39_30']",2,0.02671577952194864,22.2643,12.347,9.08596
47_44,"['45_44', '42_30']",2,0.0252500785636458,23.3792,15.5698,8.610943
47_74,"['45_45', '46_76']",2,0.024464211359934804,22.4177,15.5133,8.614591
47_46,"['46_53', '46_74']",2,0.022012596538750005,25.2389,13.0321,8.702041000000001
47_68,"['46_15', '45_44']",2,0.021028978382235258,25.3695,13.977,8.653033
47_22,"['46_14', '46_74']",2,0.020941034102326533,24.234,13.4985,8.712664
47_80,"['46_34', '42_30']",2,0.018917153687415957,21.7515,15.5388,8.625856
47_21,"['44_41', '44_41']",2,0.018865800498083403,22.2554,13.7331,8.706062000000001
47_59,"['45_44', '46_86']",2,0.014332356064754713,23.0551,14.4174,8.612504000000001
47_73,"['42_30', '45_45']",3,0.17234537124072988,18.2276,19.977,8.710615
47_52,"['45_45', '45_45']",3,0.10133579818471025,20.2046,17.6287,8.72522
47_72,"['46_89', '46_71']",3,0.09418085427720255,26.3111,12.3176,8.852637000000001
47_34,"['46_13', '44_41']",3,0.08486835389840715,27.4484,12.7006,8.825238
47_71,"['45_45', '45_44']",3,0.06981952413650125,21.4556,16.0525,8.677039000000002
47_62,"['46_15', '31_78']",3,0.06325515037366583,21.9668,13.4775,8.869392000000001
47_60,"['45_45', '45_45']",3,0.053508687502300534,21.1623,23.1983,8.704560999999998
47_2,"['46_53', '46_45']",3,0.05204403226198912,27.0083,11.8978,8.911531
47_3,"['44_41', '45_45']",3,0.044091394234219955,22.5869,13.8228,8.736403
47_23,"['46_38', '46_43']",3,0.04338909035908485,18.6004,12.9216,8.941896
47_77,"['42_30', '46_50']",3,0.03963972790082378,22.4302,13.6669,8.80255
47_87,"['46_13', '45_2']",3,0.034718013824349664,21.3331,16.7711,8.716575
47_26,"['46_74', '46_50']",3,0.0337565649429309,23.0843,13.7779,8.770045
47_48,"['45_45', '46_45']",3,0.03298109981574174,23.1599,12.8949,8.959662999999999
47_31,"['46_15', '46_20']",3,0.03139718338938754,22.2781,16.9071,8.628953
47_81,"['45_45', '45_44']",3,0.02551914340616173,21.7868,15.0434,8.783743
47_56,"['46_76', '46_89']",3,0.025373508697783403,29.4491,13.0704,8.798538
47_75,"['44_41', '45_45']",3,0.01780588269542919,23.5326,14.8671,8.672484999999998
47_76,"['39_30', '31_78']",3,0.017251566130704093,23.4002,12.5137,9.345855
47_83,"['45_87', '45_45']",3,0.015117337764008183,23.596,14.8727,8.664153
47_64,"['44_41', '46_53']",4,0.14145061249850294,22.4321,21.3235,8.63452
