cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
44_6,"['43_75', '43_47']",1,inf,-5.38497,-9.28895
44_39,"['43_40', '43_0']",1,inf,-5.50069,-8.96574
44_46,"['43_58', '43_67']",1,0.00035442497430075937,-5.4875,-9.02902
44_54,"['43_40', '43_25']",1,0.0003197811890396998,-5.46674,-9.03668
44_0,"['43_58', '43_25']",1,0.00022834558406245543,-5.41452,-9.18439
44_3,"['43_70', '43_5']",1,0.00011518629220799804,-5.4428,-9.17718
44_55,"['43_31', '43_40']",1,0.00010726889114675859,-5.46349,-9.09408
44_77,"['43_11', '43_25']",1,0.00010584015676386373,-5.44545,-9.14936
44_43,"['43_64', '43_34']",2,0.0005272856707284608,-5.50249,-8.99189
44_66,"['43_70', '43_5']",2,0.00033851739640125415,-5.3884,-9.37294
44_62,"['43_70', '43_25']",2,0.0001453697196951309,-5.45055,-9.16468
44_83,"['43_40', '43_75']",2,0.00014270651187189124,-5.45286,-9.16025
43_70,"['42_73', '42_59']",2,0.00012847032155009742,-5.42078,-9.30969
44_12,"['42_82', '43_67']",2,0.00011862520641974639,-5.4806,-9.06873
44_19,"['43_0', '43_25']",2,9.359284672503791e-05,-5.43966,-9.21327
44_89,"['43_22', '43_5']",2,6.288989518804644e-05,-5.43246,-9.22627
43_40,"['42_61', '42_8']",3,0.0005069346709018301,-5.5184,-9.01004
43_75,"['42_73', '42_78']",3,0.0002477117156140258,-5.39992,-9.37299
44_24,"['43_75', '43_70']",3,0.0002423207614694749,-5.42101,-9.32225
44_61,"['43_23', '43_5']",3,0.00019317610679398818,-5.49461,-9.09311
43_0,"['42_73', '42_51']",3,0.00016100313033314023,-5.47304,-9.18882
44_60,"['42_59', '43_0']",3,0.00012245130513504146,-5.45425,-9.21082
44_87,"['43_70', '43_47']",3,0.00010222711675737182,-5.4354,-9.23637
43_25,"['41_71', '41_12']",3,6.69733406402379e-05,-5.44232,-9.22421
44_86,"['43_67', '43_25']",3,3.846019399368564e-05,-5.46764,-9.19947
44_20,"['43_40', '43_34']",4,0.00036261857752622513,-5.55152,-9.05382
44_70,"['43_22', '43_5']",4,0.0002987923792987702,-5.40768,-9.39644
44_16,"['43_13', '43_25']",4,0.0002824207713131355,-5.43266,-9.34893
44_64,"['43_40', '42_61']",4,0.00019445309283463747,-5.49951,-9.11274
44_37,"['42_78', '43_67']",4,0.00019024216724275773,-5.44755,-9.31132
44_71,"['43_70', '42_60']",4,0.0001889906426333908,-5.45561,-9.27369
44_68,"['43_11', '43_64']",4,0.00017785169210726324,-5.51011,-9.09952
44_65,"['43_5', '43_40']",4,0.00017027529677142672,-5.47335,-9.20263
44_56,"['43_75', '43_11']",4,0.00014852166385340225,-5.42932,-9.35201
44_52,"['43_40', '43_13']",4,7.884554261572467e-05,-5.46224,-9.21583
44_69,"['43_5', '43_13']",5,0.0006268858378136545,-5.42088,-9.5139
43_13,"['42_59', '41_12']",5,0.0004572376695589384,-5.43857,-9.49125
44_73,"['43_25', '43_11']",5,0.0002951742492412533,-5.46876,-9.26836
44_79,"['42_78', '43_25']",5,0.000277806889769154,-5.45891,-9.35689
