cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
47_76,"['46_81', '46_50']",1,inf,-5.30147,-9.35791
47_42,"['46_84', '46_79']",1,inf,-5.40167,-8.76674
47_57,"['46_18', '46_62']",1,0.00030432953543495846,-5.35865,-8.92507
47_73,"['46_63', '46_84']",1,0.00024700738622356386,-5.37408,-8.80203
47_18,"['46_80', '46_18']",1,0.00019551839988719003,-5.36466,-8.91438
47_81,"['46_8', '46_18']",1,0.00018854558941326373,-5.30935,-9.11204
47_43,"['46_8', '46_18']",1,0.0001117743676930422,-5.31348,-8.94704
47_39,"['46_50', '46_79']",1,7.007115519980128e-05,-5.31108,-9.01954
47_31,"['46_79', '46_63']",1,6.381454534099157e-05,-5.36476,-8.90422
47_79,"['46_63', '46_84']",2,0.00043186652278905883,-5.40379,-8.79515
47_78,"['46_81', '46_63']",2,0.00028907995793738667,-5.3491,-8.9888
47_23,"['46_18', '46_72']",2,0.00014524598902032035,-5.31058,-9.12732
47_13,"['46_62', '46_72']",2,0.00014123938132682627,-5.31498,-9.11616
47_62,"['46_63', '46_22']",2,0.00013986873980762027,-5.37728,-8.87458
46_79,"['45_13', '45_3']",2,0.00013365014551348703,-5.37035,-8.97627
46_63,"['45_79', '44_6']",2,0.00013072789956804822,-5.38076,-8.87033
47_6,"['46_6', '46_79']",2,8.65427660151764e-05,-5.3406,-9.01846
47_58,"['46_68', '46_81']",2,7.545908886557009e-05,-5.32875,-9.05239
47_37,"['46_72', '46_84']",2,6.383745555121171e-05,-5.36058,-8.98654
47_80,"['46_84', '46_62']",3,0.000526176516889423,-5.40833,-8.8273
47_70,"['46_18', '45_42']",3,0.0003386032180885697,-5.3212,-9.22504
47_9,"['46_72', '46_63']",3,0.00029585941860653067,-5.36552,-9.00971
46_84,"['45_37', '45_73']",3,0.0002490454582373419,-5.45294,-8.81505
47_67,"['46_63', '45_79']",3,0.0001679694665117826,-5.39086,-8.93691
47_5,"['46_80', '46_50']",3,0.00016693790340142743,-5.3276,-9.21948
47_53,"['46_81', '46_79']",3,0.00015278820632561404,-5.35403,-9.01436
47_89,"['46_81', '46_80']",3,0.00013860049368513442,-5.32898,-9.05622
47_41,"['46_63', '46_68']",3,0.00010739404998042762,-5.37757,-8.95597
46_80,"['45_65', '45_42']",3,0.00010149595374844897,-5.35073,-9.02199
47_25,"['46_78', '46_63']",3,5.02897721909269e-05,-5.34925,-9.04996
47_28,"['46_6', '46_45']",4,0.0004880813090042953,-5.40859,-8.86419
47_2,"['46_18', '46_62']",4,0.00032671660380639936,-5.34586,-9.15986
46_81,"['45_88', '45_42']",4,0.0003052917442869587,-5.32841,-9.25707
47_19,"['46_84', '46_84']",4,0.0002810123325058178,-5.46655,-8.81857
45_3,"['44_55', '44_3']",4,0.0001064141575230155,-5.40666,-8.95275
46_8,"['45_7', '45_42']",4,0.00010574937538224725,-5.3302,-9.17993
46_18,"['45_81', '45_3']",4,9.647512333361154e-05,-5.3497,-9.07979
47_20,"['45_79', '46_79']",4,8.382086902691188e-05,-5.36691,-9.04843
47_45,"['46_79', '46_14']",4,6.885096453231188e-05,-5.39996,-8.95985
46_62,"['45_13', '45_73']",4,5.021583589052195e-05,-5.38034,-8.96121
