cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
2_44,"['1_24', '1_69']",1,inf,-12.6728,-17.0602
2_77,"['1_10', '1_66']",1,inf,-21.6687,-14.5021
1_24,"['0_1', '0_0']",1,0.017709193442233165,-13.8436,-16.0843
2_4,"['1_43', '1_12']",1,0.009402732640865961,-20.8602,-14.7689
2_2,"['1_95', '1_12']",1,0.005706443469530632,-16.4687,-14.9453
2_43,"['1_89', '1_42']",1,0.003467260538517142,-18.9985,-14.9045
2_52,"['1_85', '1_85']",2,0.008360155850496776,-14.155,-17.6566
1_66,"['0_0', '0_1']",2,0.007772940272756132,-14.7065,-16.3583
2_24,"['1_25', '1_12']",2,0.007678092617774097,-17.2326,-16.266
1_85,"['0_0', '0_1']",2,0.005944542265936608,-14.0324,-17.67
2_12,"['1_2', '1_43']",2,0.0035719344136864407,-18.6223,-15.0302
2_57,"['1_25', '1_70']",2,0.0023839505067196247,-17.2854,-16.2
2_34,"['1_70', '1_57']",2,0.0012912032632746311,-17.4918,-16.1222
1_95,"['0_0', '0_1']",2,0.000624379360345377,-17.6345,-15.5164
2_75,"['1_62', '1_12']",3,0.015351512348622774,-16.2408,-16.5902
2_38,"['1_43', '1_53']",3,0.011007524723529583,-16.605,-16.4119
1_10,"['0_1', '0_0']",3,0.009117422816612293,-27.0241,-15.0818
2_28,"['1_89', '1_95']",3,0.007174830803964895,-14.7875,-16.7512
2_27,"['1_10', '1_19']",3,0.006167745863239199,-21.5247,-15.1864
1_43,"['0_1', '0_0']",3,0.0025017662877357093,-17.954,-15.7997
2_42,"['1_45', '1_70']",3,0.0016133880498576119,-17.5268,-16.2415
2_73,"['1_43', '1_42']",3,0.0013944045017407897,-18.8742,-15.4434
2_37,"['1_50', '1_70']",3,0.0011168940313151172,-17.6624,-16.1376
2_67,"['1_43', '1_43']",3,0.000967697866172559,-17.9734,-15.7805
2_76,"['1_62', '1_89']",3,0.0008666496088298936,-18.8736,-15.7415
2_31,"['1_50', '1_95']",3,0.0007291365095893913,-18.1871,-15.7702
1_12,"['0_0', '0_0']",3,0.000613662573390196,-17.4105,-16.2432
2_58,"['1_4', '1_70']",3,0.0005289869513821687,-17.62,-16.1795
2_18,"['1_10', '1_95']",4,0.017903033567648666,-26.2855,-15.3148
1_2,"['0_0', '0_1']",4,0.012133882124674419,-23.7637,-15.4367
2_80,"['1_95', '1_69']",4,0.008749508759496103,-20.1199,-15.8859
2_39,"['1_93', '1_89']",4,0.00631433116322804,-15.2323,-17.6234
2_54,"['1_95', '1_85']",4,0.005598384554766547,-21.2088,-15.4725
2_53,"['1_53', '1_43']",4,0.0029133493840113093,-15.2666,-17.0383
2_1,"['1_32', '1_4']",4,0.002619187180413077,-17.6923,-16.16
2_62,"['1_25', '1_89']",4,0.001190292633531652,-17.4562,-16.2506
2_16,"['1_12', '1_45']",4,0.0011671895188842916,-17.6179,-16.245
2_88,"['1_93', '1_62']",5,0.011112201237685321,-15.4291,-17.3664
2_60,"['1_12', '1_2']",5,0.010923500046947237,-20.8082,-15.932
2_0,"['1_2', '1_43']",5,0.007492928971259775,-22.4598,-15.8669
2_86,"['1_4', '1_43']",5,0.006632885532456294,-20.0128,-16.2303
2_59,"['1_25', '1_2']",5,0.005996531770328316,-24.5565,-15.4985
2_69,"['1_32', '1_2']",5,0.005643331008692029,-22.7646,-15.5263
2_85,"['1_24', '1_2']",5,0.003258663921868696,-21.7049,-15.871
2_65,"['1_95', '1_68']",5,0.0024030961108931635,-15.3752,-17.5482
2_21,"['1_50', '1_57']",5,0.0023258269915349215,-17.3968,-17.3394
2_82,"['1_70', '1_32']",5,0.0006212313031062482,-17.6227,-16.275
1_96,"['0_1', '0_0']",6,0.06979361682240756,-27.0319,-15.5124
1_57,"['0_1', '0_0']",6,0.019069311161111015,-25.0125,-15.7002
2_36,"['1_50', '1_10']",6,0.010419251073981835,-26.4044,-15.5752
2_6,"['1_53', '1_24']",6,0.004103705491679335,-17.8457,-16.7874
2_13,"['1_57', '1_4']",6,0.00380436871954632,-24.3323,-16.0976
2_81,"['1_57', '1_2']",6,0.0033050206186318234,-21.3743,-16.3043
2_23,"['1_10', '1_93']",6,0.0019345766800542411,-19.2788,-16.388
2_7,"['1_57', '1_25']",6,0.001725263606683234,-17.2429,-17.48
2_41,"['1_95', '1_53']",6,0.0007102907600818687,-18.0074,-16.4078
2_50,"['1_42', '1_17']",7,0.013212277379361407,-17.4068,-18.3502
2_49,"['1_96', '1_62']",7,0.006601182854738899,-21.9867,-16.3218
2_20,"['1_25', '1_62']",7,0.004514059770296156,-21.9306,-16.6915
2_48,"['1_62', '1_57']",7,0.0027151633414082737,-18.0103,-16.6958
