cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
77_11,"['76_1', '76_79']",1,inf,-4.8131,-7.37663
77_46,"['76_49', '76_46']",1,inf,-4.93664,-6.98968
77_50,"['75_7', '76_46']",1,0.0006179848938006512,-4.9175,-7.02739
77_73,"['76_74', '76_46']",1,0.00036642788631446177,-4.88265,-7.04151
77_0,"['76_15', '76_43']",1,0.00023367058579368768,-4.85124,-7.12033
77_80,"['76_27', '76_75']",1,0.00016875482005650652,-4.86307,-7.1066
77_82,"['76_28', '76_60']",1,0.00011030549691571106,-4.83588,-7.32457
77_3,"['76_28', '76_15']",1,9.647369923116029e-05,-4.84278,-7.22928
77_86,"['76_79', '76_83']",1,3.987084968739994e-05,-4.83599,-7.29984
77_83,"['76_60', '76_15']",2,0.0007433250245140472,-4.83163,-7.46962
77_25,"['76_43', '76_74']",2,0.00039513310779105076,-4.88423,-7.09979
77_35,"['76_5', '76_46']",2,0.00034662740379598153,-4.89256,-7.06848
76_46,"['75_29', '75_7']",2,0.00029484886799120767,-4.89791,-7.0609
77_79,"['75_7', '76_46']",2,0.00025676125127645975,-4.88201,-7.14302
77_8,"['76_15', '76_83']",2,0.00018632044446211443,-4.85316,-7.18861
77_15,"['76_15', '75_33']",2,0.0001829270522451488,-4.84886,-7.23608
76_15,"['75_58', '75_56']",2,0.00015833650725547658,-4.83854,-7.3205
77_28,"['76_15', '76_15']",2,9.558162729549103e-05,-4.84173,-7.30033
77_87,"['76_46', '76_18']",2,9.544051877230801e-05,-4.87677,-7.16915
77_55,"['75_7', '76_53']",2,9.312894240388935e-05,-4.84534,-7.28877
77_70,"['76_46', '76_53']",2,4.6770650962792453e-05,-4.8634,-7.17526
76_44,"['75_56', '75_70']",3,0.003284482455711589,-4.83908,-7.56076
77_85,"['76_15', '76_28']",3,0.00021098565157339034,-4.84586,-7.38588
77_84,"['75_7', '76_74']",3,0.00015358526376936028,-4.90607,-7.10299
76_56,"['75_32', '75_7']",3,0.00014820862722080875,-4.92232,-7.06818
76_43,"['75_29', '75_3']",3,0.00013563787429124682,-4.89091,-7.15735
77_6,"['76_83', '75_7']",3,0.00011846086433007716,-4.84927,-7.30502
77_60,"['76_43', '76_15']",3,9.688993668419076e-05,-4.86088,-7.26484
77_78,"['76_18', '76_27']",3,9.216426007264762e-05,-4.88251,-7.16526
77_43,"['76_15', '76_83']",3,8.911473365768758e-05,-4.85542,-7.29747
77_14,"['76_43', '76_43']",3,8.663715845359134e-05,-4.89761,-7.1482
77_9,"['76_53', '76_43']",3,6.008985572153073e-05,-4.86552,-7.17715
76_83,"['74_62', '75_78']",3,5.892356134674136e-05,-4.8599,-7.29253
77_10,"['76_1', '76_83']",3,4.858721548862465e-05,-4.84906,-7.32386
77_38,"['76_21', '76_15']",3,2.2229877782210497e-05,-4.88199,-7.17524
77_33,"['76_49', '75_7']",4,0.9977440142805319,-5.06992,-7.10595
77_22,"['76_1', '76_44']",4,0.0010223926242678362,-4.84738,-7.5099
77_53,"['76_37', '76_28']",4,0.0006525599330550965,-4.85751,-7.41574
75_7,"['74_45', '74_58']",4,0.00014370122842942228,-4.88878,-7.20134
77_1,"['75_7', '75_7']",4,0.00014164537370229283,-4.89429,-7.19647
77_36,"['76_74', '76_49']",4,0.00011376716173960729,-4.91096,-7.10619
77_40,"['76_79', '76_43']",4,0.0001059686602693435,-4.87137,-7.23365
77_71,"['76_83', '76_46']",4,0.00010407537748792663,-4.90689,-7.1477
77_66,"['76_28', '76_74']",4,6.686110639031802e-05,-4.88486,-7.22714
77_77,"['75_49', '76_53']",4,5.69254774439073e-05,-4.86865,-7.26937
77_20,"['76_28', '76_75']",4,4.723666463285309e-05,-4.86691,-7.28697
77_62,"['76_21', '76_83']",4,4.4829418169649136e-05,-4.85965,-7.29871
77_31,"['76_43', '75_7']",4,4.461364752488127e-05,-4.89768,-7.16541
77_7,"['76_47', '76_43']",4,4.076337707242682e-05,-4.89538,-7.17736
76_74,"['74_9', '75_49']",4,1.642946903067039e-05,-4.88181,-7.22783
77_45,"['76_44', '76_46']",5,0.0004486478550872442,-4.95844,-7.1243
77_4,"['76_21', '75_33']",5,0.00015675283900828062,-4.92829,-7.17341
77_51,"['76_74', '76_43']",5,0.00015238974570137457,-4.8983,-7.17966
77_69,"['76_24', '76_15']",5,0.00014194859431389094,-4.88714,-7.25198
76_28,"['74_9', '75_70']",5,8.979126487723796e-05,-4.88121,-7.26761
76_75,"['75_7', '75_56']",5,7.718192729917036e-05,-4.87661,-7.27359
77_52,"['76_83', '76_79']",5,6.471643534832337e-05,-4.86142,-7.4014
77_56,"['76_24', '76_43']",5,5.047707578802607e-05,-4.89423,-7.25047
77_21,"['76_75', '75_78']",5,4.85308198282628e-05,-4.89581,-7.2197
77_30,"['76_79', '76_15']",5,3.283633381148538e-05,-4.86726,-7.29299
77_41,"['76_1', '76_18']",5,1.5997246771097124e-05,-4.86698,-7.29926
77_67,"['76_18', '76_28']",6,0.0006031048461573318,-4.86198,-7.46376
77_63,"['76_27', '76_74']",6,0.00057074233036605,-5.02886,-7.15489
77_76,"['76_79', '76_5']",6,0.00017788537158472062,-4.86779,-7.36527
77_89,"['76_74', '76_46']",6,0.00016670810517189837,-4.91694,-7.18341
77_19,"['76_18', '75_7']",6,0.00011444688110456519,-4.88123,-7.31231
77_24,"['75_7', '76_44']",6,0.00011136355887115907,-4.88163,-7.28585
77_57,"['75_7', '76_83']",6,0.00010570448416351064,-4.87167,-7.34047
77_27,"['76_46', '76_74']",6,9.997143271227455e-05,-4.89688,-7.22202
77_18,"['76_28', '76_28']",6,5.377411253223816e-05,-4.87213,-7.33641
77_23,"['76_74', '76_75']",6,2.843488137680115e-05,-4.88272,-7.27724
77_5,"['76_28', '76_6']",6,1.063659502910746e-05,-4.88517,-7.26937
77_61,"['76_1', '76_46']",7,0.0006738587384753202,-4.96579,-7.21597
77_39,"['76_1', '76_43']",7,0.0006410242264612173,-5.00985,-7.20724
77_42,"['76_1', '76_47']",7,0.00022583738201425966,-4.87198,-7.34714
77_13,"['76_6', '76_54']",7,0.00015883745316336927,-4.89783,-7.24884
77_88,"['76_27', '76_49']",7,0.00012919244848391304,-4.93085,-7.21902
77_81,"['76_44', '76_43']",7,7.923161362438587e-05,-4.86781,-7.40141
77_64,"['76_83', '75_7']",7,6.0585323013436416e-05,-4.88535,-7.27483
77_47,"['76_6', '76_83']",7,5.038894044321794e-05,-4.88482,-7.29476
77_2,"['76_8', '76_83']",7,4.839313819504499e-05,-4.89246,-7.2702
77_29,"['76_52', '76_28']",7,4.115153165960546e-05,-4.8847,-7.31038
77_74,"['76_24', '76_6']",8,0.00024418342786216766,-4.87741,-7.3608
77_54,"['76_8', '76_27']",8,0.000203364809180544,-5.02553,-7.2283
77_16,"['76_28', '76_56']",8,0.0001909417754015789,-4.92209,-7.26018
77_75,"['76_27', '76_79']",8,0.00016331288674960054,-4.87424,-7.39405
77_68,"['76_83', '76_6']",8,0.00013890591286295242,-4.88965,-7.32975
77_12,"['76_46', '76_53']",8,0.00011003310068193281,-4.89181,-7.27729
77_17,"['76_52', '76_8']",9,0.00017549823101191083,-5.01119,-7.26987
77_59,"['76_60', '76_21']",9,8.519093750302484e-05,-4.88222,-7.39653
77_65,"['76_15', '76_28']",9,7.59850384752386e-05,-4.89275,-7.3091
77_72,"['76_6', '76_44']",10,0.00017177535270691878,-4.88281,-7.40785
77_34,"['76_60', '76_27']",10,8.395591947994478e-05,-4.89454,-7.33527
77_37,"['75_33', '76_1']",11,5.2831579001532594e-05,-4.90646,-7.33801
77_26,"['76_75', '76_53']",12,0.9940247596176696,-4.94676,-7.80899
77_32,"['76_1', '76_83']",13,inf,-99.0,-99.0
77_58,"['76_53', '76_28']",13,1.9883687492238262,-99.0,-99.0
77_44,"['76_43', '75_7']",13,0.0,-99.0,-99.0
77_48,"['76_21', '76_15']",13,0.0,-99.0,-99.0
77_49,"['76_83', '75_7']",13,0.0,-99.0,-99.0
