cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
83_47,"['82_56', '82_49']",1,inf,-4.74747,-7.0612
83_54,"['82_58', '82_21']",1,inf,-4.97528,-6.68693
83_32,"['82_21', '82_21']",1,0.0004168860659812931,-4.82882,-6.72345
83_76,"['82_1', '82_56']",1,0.00031408545694984865,-4.76676,-6.88426
83_80,"['82_56', '82_56']",1,0.0002902361732945967,-4.75424,-6.92703
83_13,"['82_81', '82_1']",1,0.00011036780697971793,-4.77404,-6.79702
82_81,"['81_57', '81_7']",1,0.00011006245378241558,-4.78831,-6.77709
83_46,"['82_21', '81_7']",1,6.814345663381063e-05,-4.78432,-6.7784
82_21,"['80_62', '81_7']",1,4.484469435720118e-05,-4.82771,-6.72513
83_81,"['82_11', '82_81']",2,0.00039712280967168606,-4.83371,-6.75505
83_0,"['82_22', '82_64']",2,0.0003624791218178326,-4.75443,-7.22983
83_87,"['82_81', '81_3']",2,0.0003601877531889017,-4.83642,-6.72615
83_85,"['82_22', '82_22']",2,0.0002315139808331833,-4.74971,-7.25221
81_7,"['80_62', '80_59']",2,0.00021254381127058488,-4.77986,-6.87088
83_7,"['82_20', '82_29']",2,0.00014585049451231,-4.74891,-7.29072
83_49,"['81_7', '82_56']",2,0.00011335641214501055,-4.7608,-6.93556
83_56,"['82_59', '82_56']",2,0.0001032552501675307,-4.78353,-6.82403
82_56,"['81_43', '81_7']",2,6.451293802857985e-05,-4.75708,-6.97689
83_71,"['82_81', '82_48']",2,5.85821645276634e-05,-4.78884,-6.81431
83_73,"['82_77', '82_21']",2,4.515094519076886e-05,-4.79909,-6.78055
82_1,"['80_62', '81_55']",2,4.381225904855159e-05,-4.78276,-6.86583
82_30,"['81_64', '80_62']",3,0.0008804740759971567,-4.97586,-6.75946
83_5,"['82_63', '82_63']",3,0.0004993621557213846,-4.75757,-7.17211
83_4,"['81_7', '81_7']",3,0.00030620291167779336,-4.90172,-6.77061
82_22,"['80_3', '81_43']",3,0.0002870737303372855,-4.75407,-7.27035
83_15,"['80_62', '82_81']",3,0.0001888589852745958,-4.81447,-6.79297
83_43,"['82_59', '82_32']",3,0.00018293935714702828,-4.80275,-6.89579
83_24,"['82_21', '82_81']",3,0.00016148658236831621,-4.81452,-6.78272
83_37,"['82_56', '81_46']",3,0.00014782090642124801,-4.75768,-7.00419
83_60,"['82_77', '82_22']",3,0.00013328589135444492,-4.75174,-7.30714
83_29,"['82_48', '82_21']",3,0.00012976729031660561,-4.8033,-6.83341
83_75,"['81_46', '82_64']",3,0.00012329887601903207,-4.75301,-7.27779
83_57,"['81_7', '81_7']",3,0.00010519888314855824,-4.7814,-6.89961
83_48,"['82_30', '81_3']",4,0.9976003359359809,-5.04238,-6.78057
83_28,"['82_30', '82_22']",4,0.00029003109842532605,-4.78223,-6.96428
83_66,"['82_21', '81_7']",4,0.0002887466575516882,-4.89037,-6.79975
82_20,"['81_46', '80_24']",4,0.000282342108910885,-4.75243,-7.30993
83_8,"['81_46', '81_7']",4,0.0002139266451039677,-4.77064,-7.03408
83_67,"['82_20', '81_7']",4,0.00015131322239719715,-4.7533,-7.28088
83_31,"['82_1', '82_50']",4,0.0001298613152228127,-4.78642,-6.94273
83_19,"['81_3', '82_81']",4,0.00011300332071152884,-4.84138,-6.81947
83_18,"['80_62', '81_7']",4,0.00011196865632820375,-4.81808,-6.83865
83_38,"['80_62', '82_11']",4,0.00010544448513205238,-4.85369,-6.81685
83_89,"['82_56', '82_22']",4,0.00010284735953557406,-4.76201,-7.09033
83_41,"['80_24', '82_21']",4,9.105618522297838e-05,-4.80083,-6.90318
83_35,"['80_24', '82_56']",5,0.0003962909610510278,-4.76292,-7.20419
83_3,"['82_32', '82_20']",5,0.0003882546997227947,-4.76647,-7.19692
81_3,"['80_62', '80_66']",5,0.00027814531524470907,-4.89338,-6.81297
83_14,"['82_48', '82_64']",5,0.00026938741768649146,-4.7747,-7.04709
83_1,"['80_62', '80_62']",5,0.0002207587422784858,-4.88245,-6.82766
83_6,"['81_46', '82_32']",5,0.00017526999550244597,-4.76272,-7.23916
82_64,"['81_55', '81_27']",5,0.00014889971849572903,-4.76242,-7.25175
83_62,"['82_48', '82_48']",5,0.00014462190063302508,-4.80173,-6.9698
83_39,"['82_64', '80_24']",5,0.00012467635406683658,-4.75826,-7.29215
83_42,"['82_56', '81_46']",5,0.0001226796270640422,-4.78987,-7.0269
83_9,"['82_81', '82_11']",5,0.00011674083490072708,-4.82706,-6.84572
83_86,"['82_77', '81_3']",5,8.211052149488853e-05,-4.82512,-6.8499
83_50,"['82_20', '82_64']",6,0.9927502786402479,-4.75966,-7.40397
83_51,"['82_48', '82_30']",6,0.0006948199461623635,-4.93163,-6.84166
83_74,"['80_24', '80_24']",6,0.0006175348941300744,-4.7604,-7.35827
83_61,"['82_15', '82_58']",6,0.00041885524990279365,-4.87914,-6.85139
83_44,"['82_22', '81_3']",6,0.00018218865285061107,-4.81738,-7.01141
83_21,"['82_64', '82_56']",6,0.00017522005822353845,-4.76165,-7.30029
83_26,"['82_63', '81_3']",6,0.00016247446621558387,-4.80376,-7.02203
83_59,"['82_30', '81_7']",6,0.00015753823375400471,-4.82982,-6.86314
83_33,"['82_22', '82_58']",6,0.00010866222115384,-4.82511,-7.00624
83_79,"['82_56', '82_58']",6,6.648201849911709e-05,-4.82853,-6.86842
83_27,"['80_24', '82_59']",6,5.166217574108833e-05,-4.78268,-7.05808
83_22,"['82_49', '82_22']",7,0.00046801413140687236,-4.77754,-7.33196
83_16,"['82_81', '82_49']",7,0.0004169957244420904,-4.78295,-7.15141
83_11,"['82_1', '82_48']",7,0.0003516071338080853,-4.79346,-7.08885
83_69,"['82_29', '80_24']",7,0.0003210816981091689,-4.77122,-7.34808
83_20,"['81_3', '82_64']",7,0.00024459616311571156,-4.82882,-6.90705
83_40,"['82_56', '82_21']",7,0.00019136373107774744,-4.90424,-6.86464
83_72,"['82_64', '82_58']",7,0.00013715445711486336,-4.81703,-7.05552
83_10,"['82_21', '81_46']",7,8.182609757388865e-05,-4.82036,-7.02491
83_53,"['82_81', '82_29']",7,6.230227992171638e-05,-4.80483,-7.06201
83_63,"['81_7', '82_21']",8,0.00033252483645460757,-4.91701,-6.90543
83_45,"['82_58', '82_20']",8,0.00031494006015123956,-4.81951,-7.06511
83_25,"['82_77', '82_1']",8,0.0002902522106194225,-4.83014,-6.99327
83_2,"['82_21', '82_20']",8,0.00028395760408194917,-4.79726,-7.13437
83_78,"['80_62', '82_29']",8,0.0002153166299954406,-4.83108,-6.97863
83_68,"['81_3', '82_22']",8,0.00020316920750651328,-4.84414,-6.93349
83_30,"['82_77', '82_63']",8,0.00020017227000436143,-4.79866,-7.09965
83_58,"['82_64', '82_21']",8,0.0001009941909476679,-4.83868,-6.97575
83_23,"['82_48', '82_58']",9,0.00032491051426388785,-4.85182,-6.94428
83_34,"['81_3', '82_77']",9,0.00028680996540525336,-4.85649,-6.94364
83_88,"['80_62', '82_64']",9,0.00026397456701664614,-4.81132,-7.12109
83_36,"['81_3', '81_46']",9,0.00021271585379011092,-4.80564,-7.13029
83_52,"['80_62', '82_20']",9,0.00015135731002449666,-4.82225,-7.09759
83_12,"['82_22', '82_30']",9,9.814960803134626e-05,-4.83514,-7.03171
83_17,"['82_56', '81_46']",9,5.1034504353454555e-05,-4.79879,-7.23606
83_84,"['82_58', '82_49']",9,4.290372425301309e-05,-4.8345,-7.05695
83_64,"['82_30', '82_49']",10,0.0002562312721697693,-4.83854,-7.11457
83_55,"['82_15', '82_64']",11,9.613418082691532e-05,-4.84082,-7.23487
83_65,"['82_56', '82_32']",12,inf,-99.0,-99.0
83_83,"['80_62', '82_56']",12,1.9891035846110732,-99.0,-99.0
83_70,"['82_56', '82_81']",12,0.0,-99.0,-99.0
83_77,"['81_46', '82_48']",12,0.0,-99.0,-99.0
83_82,"['82_1', '82_59']",12,0.0,-99.0,-99.0
