cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
1_8,"['0_65', '0_78']",4,1.0932509073296341,31.272366666666667,15.783366666666666,1111.3476228842385
1_44,"['0_77', '0_3']",4,0.9209728539453043,30.867566666666665,15.815633333333333,1113.4773221889445
1_75,"['0_25', '0_69']",4,0.4197489061613616,30.99406666666667,15.779466666666664,1114.339102484774
1_38,"['0_62', '0_50']",4,0.34081956354716947,31.285899999999998,15.771633333333334,1110.4718624280106
1_6,"['0_89', '0_10']",5,inf,31.6862,15.762366666666667,1114.355299232413
1_47,"['0_27', '0_10']",5,inf,31.134766666666668,15.846233333333332,1113.4774664111303
1_53,"['0_73', '0_12']",5,inf,31.391766666666665,24.273,1110.4724064572024
1_57,"['0_90', '0_44']",5,inf,31.39363333333333,16.062933333333334,1110.4720163728641
1_77,"['0_3', '0_49']",5,1.8596084645899817,31.3008,20.418466666666664,1111.3481981731895
1_66,"['0_43', '0_16']",5,0.5638856622152219,31.524133333333335,15.8196,1111.3474113271068
1_1,"['0_44', '0_28']",5,0.5316721794346183,31.200733333333332,15.812,1114.3543493457262
1_70,"['0_18', '0_18']",5,0.5201198151873188,31.6793,15.813433333333334,1110.8708455589697
1_19,"['0_43', '0_68']",5,0.24269053143781052,31.438166666666664,15.774933333333335,1111.347506910608
1_5,"['0_64', '0_3']",6,inf,32.63063333333334,24.6457,1110.4724757100385
1_7,"['0_60', '0_68']",6,inf,31.340666666666664,15.817633333333333,1114.3546911541116
1_30,"['0_49', '0_48']",6,inf,31.4808,26.163300000000003,1110.4726531953308
1_37,"['0_46', '0_58']",6,inf,32.07513333333333,15.795700000000002,1113.4455202870536
1_60,"['0_49', '0_38']",6,1.5610769818743644,31.524833333333333,15.973999999999998,1113.4455006970782
1_67,"['0_53', '0_86']",6,0.8377489888168261,31.700400000000002,24.688233333333333,1111.3480620977957
1_51,"['0_96', '0_99']",6,0.5245093260505983,31.953400000000002,15.827366666666668,1111.315310838297
1_45,"['0_40', '0_41']",6,0.4324333329568165,31.708866666666665,15.816133333333333,1114.3225333972016
1_74,"['0_76', '0_75']",7,inf,31.419633333333334,24.759966666666667,1114.356127740084
1_81,"['0_82', '0_17']",7,inf,32.325266666666664,15.956533333333335,1113.4451907334462
1_86,"['0_85', '0_43']",7,inf,31.760633333333335,28.123166666666666,1111.316101867513
1_56,"['0_82', '0_10']",7,0.9466275355654611,31.837933333333336,21.087533333333333,1114.3223532305612
1_33,"['0_60', '0_44']",7,0.7168918832053898,32.192699999999995,23.656566666666667,1113.4772829635588
1_10,"['0_51', '0_68']",7,0.5683227026308835,32.2463,20.6789,1114.3223922957607
1_29,"['0_60', '0_18']",7,0.3780759702458785,31.708433333333332,24.353166666666667,1113.4782061606627
1_68,"['0_3', '0_25']",7,0.37233935151354913,31.808533333333333,25.239033333333335,1113.4452648298463
1_58,"['0_80', '0_41']",7,0.3613512494436995,31.5381,24.191699999999997,1114.3549454753427
1_2,"['0_92', '0_58']",7,0.23222590489246167,31.685166666666664,24.395666666666667,1114.3230082172101
1_34,"['0_58', '0_5']",8,inf,32.528299999999994,26.217233333333336,1113.4764481370973
1_83,"['0_48', '0_51']",8,inf,31.707266666666666,24.8165,1114.3541548315081
1_14,"['0_22', '0_65']",8,2.09506496056398,32.41903333333333,25.329733333333333,1114.3218236488362
1_84,"['0_6', '0_48']",8,1.2701549638524054,32.275166666666664,25.065533333333335,1114.3230332133603
