cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
2_51,"['0_40', '1_13']",1,0.060353562279040845,32.69166666666667,15.515556666666667,1109.7969369121502
2_70,"['1_63', '1_63']",1,0.05946238756313665,32.0845,15.607066666666666,1110.4399830792754
1_17,"['0_28', '0_58']",1,0.03824610712825016,30.176199999999998,15.657133333333334,1114.3547977500918
2_65,"['0_92', '1_36']",1,0.019551194386558356,31.493433333333332,15.554166666666667,1110.472265685097
2_2,"['1_49', '1_39']",1,0.018344200177309002,30.898899999999998,15.486453333333332,1111.348290747023
2_41,"['0_44', '1_63']",1,0.012409784812803247,31.258233333333333,15.6376,1110.4721582698164
2_66,"['1_18', '1_16']",1,0.006356838192297174,30.798166666666663,15.759666666666666,1110.4720239855187
2_47,"['1_17', '1_18']",1,0.006120560709926313,30.832533333333334,15.671633333333332,1110.471934548769
2_4,"['0_53', '1_48']",1,0.004080556347814992,30.588300000000004,15.669033333333331,1110.4720390699977
1_18,"['0_44', '0_49']",2,inf,31.31976666666667,15.361696666666667,1114.3551986635837
1_13,"['0_1', '0_3']",2,inf,48.0023,18.157933333333332,1101.4387193788164
2_45,"['0_92', '0_1']",2,inf,46.86553333333333,24.1484,1099.8559811764055
2_56,"['1_79', '1_52']",2,inf,30.552899999999998,15.7629,1111.3476445218196
2_80,"['0_44', '1_80']",2,inf,35.706799999999994,26.557666666666666,1107.462884782981
2_22,"['0_1', '1_63']",2,0.9016513655585294,42.9812,22.767633333333333,1103.7722920594972
2_55,"['1_13', '0_26']",2,0.7675555718375049,37.64666666666667,22.199,1107.4322334888072
2_43,"['0_1', '0_40']",2,0.5385200999400402,44.886266666666664,24.475666666666665,1102.3077906133192
2_62,"['1_17', '0_1']",2,0.5270914097601204,47.3148,21.691333333333333,1102.8991388759498
2_27,"['1_80', '1_48']",2,0.4173144636033883,32.9362,15.785566666666666,1107.4648565565346
2_50,"['1_17', '1_79']",2,0.23656056113933244,30.86153333333333,15.958633333333333,1110.4724781245404
1_16,"['0_18', '0_60']",2,0.2282575387154929,31.700833333333332,15.875966666666665,1110.439390122932
0_26,[],2,0.16493519723794162,31.2,15.527476666666667,1113.4778086987324
2_83,"['0_25', '0_25']",2,0.1518688876736898,31.24383333333333,15.500603333333332,1111.3487960228156
2_58,"['1_39', '1_18']",2,0.1353616782231739,32.05843333333333,15.494813333333333,1114.3227907002818
2_16,"['0_25', '1_18']",2,0.07041524682261253,31.053366666666665,15.632476666666667,1113.4782130985752
2_6,"['1_36', '1_39']",2,0.0503857865059326,31.8079,15.6912,1110.8852724693998
2_60,"['0_27', '1_49']",2,0.042312138728607826,31.0013,15.6336,1110.9027641602804
2_86,"['0_40', '0_53']",2,0.03848784459832374,31.752033333333333,15.614873333333334,1111.316340745938
2_10,"['1_79', '1_63']",2,0.02774590078390765,31.492366666666666,15.866733333333334,1110.4396335338758
2_3,"['1_88', '0_53']",2,0.018220640955520524,30.827933333333334,15.718166666666667,1111.3477303761701
2_1,"['1_17', '0_44']",2,0.01778551484484172,30.6567,15.675600000000001,1114.354505276168
2_82,"['1_17', '0_26']",2,0.013802533614027918,30.631866666666667,15.606499999999999,1114.354537541121
2_75,"['0_92', '1_18']",2,0.013622747129347728,31.37993333333333,15.6252,1111.3476257320222
2_46,"['1_88', '1_16']",2,0.01306038843988671,31.295233333333332,15.795866666666669,1110.4713061431105
2_63,"['0_92', '1_49']",2,0.01159051518341789,30.901033333333334,15.682899999999998,1114.3234244500056
2_7,"['0_25', '0_25']",2,0.00514588695240108,31.257900000000003,15.521059999999999,1111.3487732479837
0_25,[],2,0.0013808340726505612,31.2469,15.526386666666667,1111.3487897065768
2_9,"['0_25', '1_39']",3,inf,31.585800000000003,15.627466666666665,1114.3233326481432
2_20,"['0_1', '0_25']",3,inf,46.10433333333333,24.593266666666665,1104.8946768933954
2_32,"['1_39', '1_18']",3,inf,31.7375,15.588299999999998,1114.3227679091221
2_68,"['0_1', '1_12']",3,inf,45.58306666666667,24.891566666666666,1104.4526916621883
2_77,"['1_79', '0_25']",3,inf,32.079766666666664,26.394366666666667,1110.4721181957682
2_84,"['1_52', '1_79']",3,inf,30.714566666666666,16.071233333333335,1111.348092292703
2_89,"['1_80', '1_17']",3,1.1994098955936958,35.37563333333333,26.162566666666667,1107.8961877999625
2_53,"['1_80', '1_28']",3,0.8902748310362991,32.9528,17.289043333333332,1109.3682346878313
2_14,"['0_92', '1_18']",3,0.6792704459558925,32.39866666666667,23.8011,1110.4403439403977
2_38,"['1_52', '1_16']",3,0.3302984763880167,30.840933333333336,15.762033333333333,1113.4771768239204
2_88,"['0_92', '0_92']",3,0.21863191036955493,32.922333333333334,24.892966666666666,1110.4398108192106
2_37,"['1_79', '1_80']",3,0.15804921813436407,31.727733333333333,16.107366666666667,1110.4756679571049
2_74,"['0_27', '1_80']",3,0.15748485566028625,34.62923333333333,15.8725,1109.7955583634084
2_36,"['1_16', '1_13']",3,0.14257095335897707,33.39463333333333,15.8894,1108.3386238031505
2_69,"['1_13', '1_39']",3,0.14217702976173338,33.653600000000004,15.846800000000002,1109.798691229082
2_13,"['1_16', '0_92']",3,0.10266824457277818,31.14316666666667,24.0023,1111.3477951376055
2_31,"['1_16', '1_16']",3,0.09419253664918155,31.655933333333333,15.868,1110.869854339103
2_35,"['1_46', '1_79']",3,0.07847759840714863,33.4897,15.906800000000002,1108.336654080226
2_49,"['0_40', '1_16']",3,0.07114149905919047,31.926266666666663,15.804566666666666,1111.3154653598276
2_39,"['1_18', '1_88']",3,0.03590909051181794,31.292299999999997,15.766300000000001,1111.3158780656183
2_85,"['1_79', '1_52']",3,0.020243558090466508,31.6241,15.740766666666667,1111.3475240059886
2_44,"['1_64', '1_17']",3,0.011248758754947541,30.734266666666667,15.806500000000002,1111.347836363325
2_26,"['0_44', '1_36']",3,0.00440581886810468,31.733766666666668,15.837066666666667,1111.3158245060458
2_18,"['1_39', '1_16']",4,inf,32.117266666666666,15.860533333333331,1113.8753963078232
2_24,"['1_15', '1_18']",4,inf,31.718100000000003,19.254133333333336,1114.3550402503997
2_64,"['1_39', '0_92']",4,inf,31.31396666666667,23.8249,1111.347442610836
2_76,"['0_1', '1_39']",4,inf,47.331199999999995,30.734566666666666,1105.309420556764
2_52,"['1_17', '1_80']",4,1.5477632245205606,35.00206666666667,22.026600000000002,1108.3401327914644
2_25,"['0_92', '0_92']",4,0.6356002863730036,33.053266666666666,25.259800000000002,1110.4393040454734
2_29,"['1_52', '1_63']",4,0.4741843811864146,32.21276666666667,30.468433333333333,1110.871217989098
2_34,"['1_46', '1_39']",4,0.3222276255584682,33.69253333333334,21.903899999999997,1110.4745590782256
2_12,"['0_44', '1_13']",4,0.31062823180829097,33.59119999999999,16.1138,1110.9057806156018
2_5,"['1_32', '1_16']",4,0.12495135881120545,31.8426,24.642133333333334,1111.3156645976972
2_23,"['1_16', '0_53']",4,0.08720062909943715,31.9624,15.948733333333331,1114.3225640702606
0_92,[],4,0.07304970750767459,33.06356666666667,25.25633333333333,1110.439317634675
2_57,"['0_25', '0_44']",4,0.0700376801128743,31.489766666666668,24.730766666666664,1111.3471750122706
2_40,"['1_52', '1_88']",5,inf,31.384566666666668,27.113533333333333,1114.322248241747
2_59,"['1_49', '0_92']",5,inf,32.0935,24.839299999999998,1111.3157800155775
2_81,"['0_25', '1_18']",5,inf,32.2465,23.930899999999998,1113.477978396664
