cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
0_6,[],3,0.3768925191839462,31.287233333333333,15.652343333333334,1114.3553376700877
0_18,[],3,0.3065928054314624,31.688066666666668,15.8374,1110.8707349117865
0_10,[],3,0.2727163840295105,31.202233333333336,24.75883333333333,1114.3545942750868
0_28,[],3,0.26248898438170615,31.000466666666668,15.689966666666665,1114.3547378193816
0_51,[],3,0.22794872271620248,31.3413,15.682066666666666,1113.4775239784065
0_95,[],3,0.13734789004284217,31.45866666666667,15.806166666666668,1111.3167693596988
0_43,[],3,0.10835660113588466,31.613766666666667,15.7519,1111.331457501153
0_35,[],3,0.0959427202763037,31.370833333333337,15.603,1113.4457905553884
0_82,[],3,0.08021996221372539,31.687600000000003,16.066433333333332,1110.4717526097236
0_31,[],4,inf,31.159666666666666,15.769499999999999,1114.3549013372315
0_34,[],4,inf,32.4234,24.728733333333334,1111.315750732566
0_42,[],4,inf,31.617966666666664,26.56273333333333,1110.472671335272
0_89,[],4,inf,31.758633333333336,15.6515,1113.4779576831725
0_85,[],4,0.8983895527780241,31.84946666666666,16.2532,1111.315957478766
0_90,[],4,0.8207721846279735,31.46313333333333,15.904166666666667,1111.3482686835357
0_56,[],4,0.6224241082841778,31.76406666666667,15.802533333333335,1113.4451620601233
0_72,[],4,0.46254111355303346,31.877633333333332,15.845500000000001,1111.315821849552
0_62,[],4,0.3078807563637729,31.693600000000004,15.791733333333333,1114.3221009272468
0_74,[],4,0.13610774392205843,31.595033333333333,15.995933333333332,1111.3475554319639
0_5,[],4,0.10849484539852951,31.4967,15.813266666666665,1111.3476374103475
0_99,[],4,0.07072467955492116,31.728233333333332,15.657033333333336,1114.3227254975816
0_8,[],5,inf,32.16173333333333,15.750366666666666,1114.322141924861
0_79,[],5,inf,31.4978,26.118466666666666,1114.3552313401995
0_91,[],5,inf,32.978633333333335,26.764300000000002,1111.3153897538732
0_19,[],5,1.3150614272612995,31.5647,15.939299999999998,1112.8701618850118
0_73,[],5,1.1987168496674943,31.919433333333334,24.121366666666663,1111.347138867593
0_15,[],5,0.7434180453190582,32.19826666666667,25.761666666666667,1111.3471380759286
0_61,[],5,0.6607678153980765,32.1404,15.876800000000001,1111.9930291537178
0_71,[],5,0.34792220788797934,31.937633333333334,15.846633333333335,1113.4454418403882
0_36,[],5,0.3304387233214978,31.6649,15.815933333333332,1113.8755541646283
0_22,[],5,0.23370200066661312,31.691033333333333,15.830766666666667,1113.4614866766176
0_37,[],5,0.171029330304191,31.797800000000006,15.758533333333334,1114.3223800759768
0_76,[],5,0.06908972545771835,31.629166666666666,15.8195,1114.3222831480869
0_41,[],6,inf,32.135933333333334,15.878799999999998,1114.3223654498363
0_57,[],6,inf,33.79866666666666,23.16943333333333,1113.444739760335
0_63,[],6,inf,31.647466666666663,15.886666666666668,1114.3544084568618
0_67,[],6,inf,32.01113333333333,26.03233333333333,1111.3471964213886
0_97,[],6,1.3526420962396373,32.5052,25.987099999999998,1111.3480215143943
0_47,[],6,1.1569478620822284,31.7871,20.936366666666668,1113.4769235018105
0_70,[],6,0.6235536553496361,31.691933333333335,25.746466666666667,1114.3220914695573
0_32,[],6,0.18313308690023947,32.4499,15.8864,1113.4460867105554
0_2,[],7,inf,65.1478,18.4037,1122.6715619860818
0_0,[],7,inf,62.31286666666667,17.414033333333336,1123.608362204058
0_39,[],7,inf,32.6436,26.340999999999998,1111.3485660550268
0_52,[],7,inf,31.873500000000003,24.113533333333333,1113.4774047267722
0_84,[],7,0.4463089901218438,32.3751,26.047833333333333,1113.445779084352
0_11,[],8,inf,32.67626666666667,25.12,1113.4775225782075
0_24,[],8,inf,31.98736666666667,25.20653333333333,1114.3232846249005
