cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
3_19,"['2_71', '2_79']",1,0.10970269225747974,31.267133333333334,15.44048,1111.348397732673
3_73,"['2_73', '2_8']",1,0.10377753006096611,56.345333333333336,17.368133333333333,1098.3764911987344
3_45,"['2_19', '2_78']",1,0.10330180859371418,31.4804,15.851633333333334,1110.4406627890742
3_84,"['2_71', '2_33']",1,0.10106954042313487,30.915833333333335,15.483046666666667,1110.4722094225415
3_4,"['2_73', '2_8']",1,0.09650194738576949,57.49686666666667,16.9879,1098.4048132718779
3_5,"['2_72', '2_54']",1,0.09508468057894448,33.70673333333334,15.858333333333333,1107.432505010035
3_78,"['2_0', '2_67']",1,0.09101979188227109,56.37366666666666,17.247600000000002,1098.8330093347597
3_1,"['2_30', '2_15']",1,0.09026354906717907,32.6855,16.07753333333333,1106.7556713297774
3_53,"['2_48', '2_8']",1,0.08011183184863457,47.14336666666667,17.2178,1099.8501286539524
3_27,"['2_67', '1_46']",1,0.07605163552886096,43.78256666666667,17.400433333333332,1100.3331335427335
3_21,"['2_8', '2_17']",1,0.06973387249291454,36.69723333333334,15.999966666666667,1105.9167276297467
3_15,"['2_42', '2_54']",1,0.06941549323840644,37.616233333333334,16.1617,1101.4381982561713
2_79,"['1_13', '1_39']",1,0.06870646368807481,36.64366666666667,16.234266666666667,1105.9124677630182
3_29,"['1_46', '2_61']",1,0.06852676738725878,36.69180000000001,17.081833333333332,1101.4366143771817
3_33,"['2_30', '2_87']",1,0.05237372276215049,32.544,16.007266666666666,1107.4632372924768
3_10,"['2_71', '1_46']",2,inf,31.188366666666667,15.811399999999999,1110.9031511489154
3_67,"['0_1', '2_54']",2,inf,52.29103333333333,21.653900000000004,1098.3754163022334
3_74,"['2_73', '2_73']",2,inf,61.9582,17.133666666666667,1098.400210203535
3_80,"['2_71', '2_61']",2,inf,31.763099999999998,15.5184,1110.472769402215
3_87,"['1_46', '2_78']",2,inf,34.618433333333336,33.93866666666667,1107.433612592213
3_2,"['2_30', '1_80']",2,0.792726469608214,36.974866666666664,23.956599999999998,1103.7732327473477
3_16,"['2_17', '2_73']",2,0.43295369471717865,43.77023333333333,19.613133333333334,1099.8877147649173
3_64,"['2_42', '2_73']",2,0.3459031971752177,54.72763333333334,17.8767,1098.4039406180184
3_20,"['1_46', '0_1']",2,0.3311314835855318,61.9232,18.2901,1098.3850297113258
3_57,"['0_1', '2_54']",2,0.279969806850706,51.76933333333333,19.729166666666668,1098.409853397281
3_66,"['2_15', '1_80']",2,0.27586288051063884,37.67763333333334,16.186066666666665,1106.7877148602445
3_13,"['2_42', '2_67']",2,0.26117463346014785,49.3744,17.544,1099.8532816670686
3_23,"['2_72', '2_42']",2,0.2565795083115457,37.951299999999996,17.4316,1104.4208065992595
3_68,"['2_79', '2_42']",2,0.2324390191673172,37.0755,20.893166666666666,1102.9033844205458
2_48,"['0_1', '0_92']",2,0.2118862769250579,47.5434,17.698800000000002,1101.431939575007
2_67,"['1_18', '0_1']",2,0.19117460887576782,47.556466666666665,17.5475,1101.400839590202
3_12,"['2_0', '2_19']",2,0.1858577075207901,40.42636666666667,16.860033333333334,1102.3157340108016
3_50,"['1_80', '2_33']",2,0.13958397791847008,32.49753333333334,16.0367,1109.7659580345646
3_77,"['2_54', '2_87']",2,0.1392357209589894,33.41243333333333,16.0287,1108.9837361145064
3_52,"['2_30', '1_80']",2,0.12778283222493192,39.8037,17.07166666666667,1102.2898638250135
3_85,"['2_67', '2_79']",2,0.1251465552282518,39.07053333333333,16.582966666666668,1104.4195350513266
3_26,"['2_54', '2_79']",2,0.10666698078435762,33.957699999999996,16.087233333333334,1107.4635993713182
3_47,"['2_17', '2_72']",2,0.09610759741799046,32.9914,16.744133333333334,1108.3417427548377
3_69,"['2_2', '1_80']",2,0.09156991236042904,33.73680000000001,16.5,1108.3376753790574
3_34,"['2_30', '2_21']",2,0.08963237102682331,32.37283333333333,15.982766666666665,1110.4407529629063
3_25,"['2_51', '2_67']",2,0.08613623409382161,35.25666666666667,16.34756666666667,1107.4336982977136
3_54,"['2_79', '2_11']",2,0.06392371160556054,36.8417,16.2198,1107.4619161019993
3_32,"['2_87', '2_8']",2,0.052165094373579454,33.6875,21.447000000000003,1108.3406558393797
3_59,"['2_61', '2_54']",2,0.03920421480239011,34.6599,15.810200000000002,1110.4420418760521
3_11,"['1_46', '0_1']",2,0.012924407059872795,61.95499999999999,16.891033333333333,1098.400289744766
3_61,"['2_21', '1_80']",2,0.008411574830845354,36.9282,16.2145,1107.4338332873583
3_8,"['2_30', '2_71']",3,inf,32.53743333333333,28.014266666666668,1110.4409956690351
3_14,"['2_21', '2_54']",3,inf,31.791566666666668,15.596199999999998,1112.9022455242145
3_39,"['2_30', '0_1']",3,inf,55.324066666666674,20.2189,1098.4133177734782
3_48,"['2_33', '2_15']",3,inf,31.356733333333334,21.074976666666668,1111.3488330587268
3_63,"['1_80', '0_1']",3,inf,59.866366666666664,19.798866666666665,1099.270643894919
3_88,"['2_19', '2_71']",3,inf,32.451166666666666,15.596033333333333,1111.3161646655406
3_43,"['2_21', '0_1']",3,0.8192625467231919,45.23766666666666,22.206933333333335,1100.7698982017719
3_58,"['2_48', '2_72']",3,0.40200117480006375,39.124433333333336,16.697100000000002,1104.4549395719177
3_41,"['2_48', '2_0']",3,0.3869021663828838,52.370733333333334,17.54906666666667,1100.7168687804806
3_24,"['2_72', '2_87']",3,0.374267318403542,34.0146,20.871306666666666,1108.3379518309314
3_3,"['2_61', '0_1']",3,0.3730630291681162,54.78036666666666,19.271733333333334,1100.2764465546823
3_60,"['2_48', '2_30']",3,0.3619709208300401,37.25873333333333,21.584,1102.9036939230884
3_81,"['2_30', '2_48']",3,0.35469711601877013,38.2862,21.385566666666666,1107.4537024380143
3_9,"['2_48', '1_46']",3,0.29028991863132314,42.16353333333333,17.69203333333333,1102.3083751106085
3_22,"['2_78', '0_1']",3,0.26651256411373997,45.12996666666667,20.561700000000002,1101.4047728468743
3_37,"['2_67', '2_79']",3,0.20507207966471191,38.56186666666667,17.466933333333333,1104.4237422368067
1_46,"['0_1', '0_75']",3,0.20278799583475146,41.98116666666667,20.0922,1102.307876057094
3_51,"['2_33', '2_42']",3,0.09253110806842928,33.42983333333333,16.5611,1110.4418089142416
3_72,"['2_30', '2_54']",3,0.09232972306863779,33.644933333333334,16.086766666666666,1110.9203811934478
3_42,"['2_30', '2_78']",3,0.08588941297131902,32.1699,16.411933333333334,1110.8861106557467
3_62,"['2_33', '1_80']",3,0.041709698234941396,31.958066666666667,16.119466666666668,1111.3195872677288
2_0,"['0_1', '1_80']",4,inf,59.1855,20.573833333333333,1099.2396486202254
3_28,"['2_21', '2_61']",4,inf,33.20863333333333,15.605833333333335,1111.3319055061982
3_38,"['2_0', '2_11']",4,inf,45.9743,28.9965,1101.827555319149
3_82,"['2_8', '2_33']",4,inf,32.951966666666664,16.15116666666667,1111.3179767139009
3_36,"['2_0', '2_71']",4,1.217809458816636,38.27823333333334,27.321933333333334,1105.8818969709484
3_79,"['0_1', '2_79']",4,1.1811600070889747,57.14906666666667,23.11413333333333,1099.8766399634922
3_31,"['2_61', '2_8']",4,0.8042456932832225,38.74066666666667,17.620666666666665,1104.4538737265939
3_65,"['2_30', '2_73']",4,0.6826368109777036,44.20223333333333,21.114733333333334,1102.88122700411
3_71,"['2_70', '2_51']",5,inf,33.39273333333333,15.626066666666668,1112.4235624027137
