cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
16_76,"['15_8', '15_72']",1,inf,25.3088,15.5309,8.725621
15_33,"['14_16', '11_32']",1,inf,11.0566,14.8988,9.68013
16_61,"['15_7', '15_11']",1,inf,13.1287,12.1494,9.776028
15_72,"['14_16', '13_64']",1,0.10334057030381819,15.1976,17.5817,8.978633
16_29,"['15_10', '15_7']",1,0.09454851248441172,14.2341,14.6664,9.567580999999999
16_28,"['15_74', '15_7']",1,0.09060859610158328,25.1207,12.8971,9.451746
16_60,"['15_88', '15_74']",1,0.08335694396744765,20.3337,13.1066,9.32567
16_5,"['15_88', '14_60']",1,0.07912559253865833,18.4587,12.3635,9.504669000000002
16_44,"['15_46', '13_64']",1,0.07727335446931025,15.8664,14.9753,9.082764999999998
16_55,"['14_16', '15_51']",1,0.07574740283541252,21.2806,13.5188,8.986867
15_11,"['14_60', '11_32']",1,0.06974174010601587,12.1369,14.3873,9.873802999999999
16_46,"['15_2', '15_2']",1,0.06520353962940804,17.924,16.0155,8.741115
15_20,"['14_37', '14_60']",1,0.06095760382280743,11.3698,15.9308,9.491249
16_36,"['15_72', '15_8']",1,0.05974244445902318,17.3649,15.904,8.944158999999999
16_87,"['15_72', '15_33']",1,0.05592814197565925,12.2144,15.4842,9.58468
16_54,"['15_8', '14_69']",1,0.05308737411271762,26.1125,14.7498,8.852504999999999
16_59,"['13_64', '15_2']",1,0.04993713881122318,21.5035,15.5799,8.882907
15_8,"['13_64', '13_53']",1,0.04781669729574797,23.7123,15.7426,8.833707999999998
15_0,"['14_44', '13_53']",1,0.04413632278904514,18.1509,15.3731,8.964595999999998
16_39,"['15_72', '15_11']",1,0.042585015773403206,19.9069,14.7695,9.292900999999997
16_85,"['15_8', '15_2']",1,0.04155700999745492,24.9179,14.9258,8.755508
15_74,"['9_23', '14_66']",1,0.04149220494003871,15.7067,17.1594,9.269271
16_49,"['15_10', '15_33']",1,0.03572748475883495,19.6117,14.6775,9.480649
16_34,"['15_2', '13_64']",1,0.035227641073807735,23.8649,15.3748,8.774911999999999
16_18,"['15_72', '15_33']",1,0.034229279369034735,20.9829,14.5902,9.261756000000002
16_16,"['15_21', '14_70']",1,0.033982674309104365,25.48,12.4268,9.385844
16_27,"['15_4', '15_72']",1,0.026803483143012424,23.5277,15.1966,8.912619000000001
16_6,"['14_69', '15_2']",1,0.02641034202165863,25.8446,14.802,8.878513
16_77,"['14_16', '15_72']",1,0.014710461769604794,20.4913,14.0634,9.268571000000001
15_21,"['14_32', '14_65']",2,0.12101040786899638,27.2441,12.7969,9.555471999999998
16_31,"['15_20', '15_72']",2,0.10463690113960268,21.7834,16.3003,8.789356999999999
16_48,"['15_8', '15_11']",2,0.0776788483451392,20.1463,18.2648,8.981281999999998
16_68,"['15_10', '15_8']",2,0.07615741326247533,16.9225,15.1802,9.742647
16_70,"['15_22', '15_0']",2,0.07290080968865201,22.8736,13.6292,9.399143
16_17,"['14_70', '15_74']",2,0.0700334157528825,23.5825,14.2859,9.369532
16_23,"['15_8', '15_20']",2,0.06972731504025384,21.298,16.6766,8.847091
16_25,"['15_43', '15_7']",2,0.06262498983766672,23.7856,13.2723,9.718672000000002
16_33,"['15_7', '15_7']",2,0.060573630169889967,24.5143,12.57,9.742165
16_79,"['14_16', '15_33']",2,0.06026487839761529,19.466,15.2647,9.506129
16_43,"['15_11', '15_0']",2,0.054663001899681186,22.3617,13.8002,9.656165
14_60,"['11_32', '13_88']",2,0.05340146930686225,19.2708,12.5117,9.863564
16_50,"['15_46', '15_20']",2,0.04793013030969405,24.5256,14.858,9.063832000000001
16_15,"['15_11', '15_46']",2,0.047516655628923626,21.4922,13.9821,9.782054
16_67,"['15_51', '15_0']",2,0.03336267624067872,24.7352,13.7478,9.067381000000001
16_84,"['15_8', '15_2']",2,0.03161274855849557,24.3609,15.4224,8.843706
16_42,"['15_72', '15_72']",2,0.03151192864270019,20.6975,15.9843,9.071703
16_52,"['15_46', '15_7']",2,0.03136216914245589,23.6755,13.6576,9.221945999999999
16_3,"['15_11', '15_15']",2,0.030865741506646307,23.6205,13.3951,9.783179999999998
16_69,"['14_69', '13_64']",2,0.030082759064387263,25.5527,15.0734,8.868002999999998
15_2,"['13_53', '14_69']",2,0.019158759417506582,25.532,15.774,8.736818
16_65,"['13_64', '15_11']",2,0.014513452420509339,21.7838,14.7546,9.272820999999999
16_57,"['15_33', '14_60']",3,inf,20.5643,19.058,9.867667
16_21,"['15_33', '15_74']",3,inf,19.1018,15.5454,10.079483999999999
16_86,"['15_0', '15_10']",3,0.16949358985686072,30.731,14.0666,9.180826999999999
16_75,"['15_19', '15_0']",3,0.1589188166906583,31.8931,13.786,9.187405
16_4,"['15_72', '15_74']",3,0.09557059586755864,22.0543,17.807,9.099899000000002
16_83,"['14_60', '15_15']",3,0.08756097804943057,23.0868,13.3908,10.003701000000001
16_66,"['15_20', '15_8']",3,0.08603604220764574,21.8416,18.0171,9.113424000000002
16_51,"['15_2', '15_7']",3,0.08042088792792602,28.0181,14.5776,9.116953
16_82,"['15_43', '15_33']",3,0.07727471601770394,21.6487,14.5893,9.922659
16_62,"['11_9', '11_9']",3,0.05744784095461322,23.9404,13.065,9.908536000000002
