cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
30_54,"['29_28', '27_21']",1,inf,21.1933,12.7898,8.595896
30_75,"['29_80', '25_59']",1,inf,8.53142,11.2115,9.124295
25_59,"['24_14', '23_4']",1,inf,17.1359,10.3459,9.328069999999999
27_21,"['26_67', '24_17']",1,0.21995147811430416,14.3653,12.9685,8.606928
30_48,"['29_64', '29_28']",1,0.13941244797329005,12.8504,11.6899,9.066696999999998
30_25,"['29_54', '29_6']",1,0.13413613091269455,10.1709,11.7445,8.876777
30_23,"['29_80', '28_64']",1,0.08432779800128246,16.7333,10.3868,9.137674
30_16,"['27_21', '29_54']",1,0.07032078672398194,10.943,12.8898,8.617332000000001
30_70,"['29_17', '29_54']",1,0.0657285119435568,19.0719,11.1207,8.98894
29_54,"['28_31', '27_87']",1,0.05088745012447439,16.3672,11.2198,8.912503
30_34,"['29_28', '29_76']",1,0.050675955455562555,19.6152,12.089,8.659694
30_10,"['29_28', '28_49']",1,0.04534898713691401,22.8599,12.0261,8.746638
30_74,"['29_24', '29_24']",1,0.04336481648474985,20.0493,11.8714,8.764926999999998
30_38,"['29_64', '29_59']",1,0.039186992552269345,22.2313,11.0013,9.060367
30_65,"['29_59', '29_15']",1,0.037170695493792955,21.5826,11.4087,8.891138
30_79,"['29_7', '27_21']",1,0.02522285199649353,19.2706,12.3409,8.614639
30_27,"['29_28', '27_21']",1,0.02440869386707082,21.203,12.7819,8.605957
30_73,"['29_31', '29_65']",1,0.02348883699498778,11.9532,11.703,8.7743
30_71,"['29_17', '29_28']",1,0.02111995808029126,20.4589,13.9752,8.606455999999998
30_83,"['29_38', '29_6']",1,0.012999355162353819,18.6243,12.5406,8.731382
28_10,"['21_73', '27_9']",2,inf,11.6074,23.842,8.743507
28_71,"['25_2', '27_61']",2,0.2189581389019316,11.4725,21.1685,8.792131000000001
29_48,"['21_73', '27_9']",2,0.17183801349140648,11.2771,18.8566,8.793802000000001
30_59,"['21_73', '21_73']",2,0.13383387196661,11.8598,16.8551,9.048833
30_88,"['29_28', '29_80']",2,0.13028318079943504,16.3385,12.3992,9.141328000000001
28_64,"['22_66', '26_30']",2,0.1019304865507385,10.3593,12.2115,9.363448
30_61,"['25_59', '29_59']",2,0.07432076998969671,17.2159,10.7203,9.273762000000001
30_37,"['29_86', '25_59']",2,0.07209686606347536,17.7414,10.8744,9.199662
29_80,"['28_74', '27_87']",2,0.07043703148610288,17.0035,11.0365,9.229764
30_50,"['29_31', '29_7']",2,0.05508280656899439,19.2349,13.9317,8.721532999999999
30_42,"['25_59', '25_59']",2,0.05240199033397841,17.1868,10.3761,9.349984
30_62,"['22_66', '27_21']",2,0.051667882171284554,18.211,12.1547,8.874814
30_30,"['29_54', '22_66']",2,0.05020730678358905,12.0616,12.8671,9.010929
30_81,"['29_64', '28_49']",2,0.048985614797494234,21.7897,11.1569,9.144362000000001
30_18,"['28_71', '29_59']",2,0.048537430206937945,19.1711,11.3927,8.924125
30_41,"['28_64', '22_66']",2,0.04851380721134314,12.1337,12.862,9.240260000000001
30_32,"['29_48', '27_21']",2,0.04757602398656338,20.1187,12.9078,8.649397
30_4,"['29_38', '29_28']",2,0.04505508866067051,20.6709,12.8971,8.626326
30_67,"['29_31', '28_10']",2,0.03943337664758582,11.8983,13.4465,8.85611
29_59,"['28_49', '28_64']",2,0.03920068073080804,20.0948,10.8183,9.184016
30_8,"['28_64', '29_65']",2,0.037170729998031254,18.5414,11.5109,9.092374999999999
30_9,"['29_59', '27_21']",2,0.027492443218008734,20.6065,12.0369,8.781267000000001
30_17,"['25_59', '29_6']",2,0.025877749123149385,19.7027,12.0257,8.860261999999999
30_58,"['22_66', '29_17']",2,0.02538298184697843,18.7906,11.4414,9.194702999999999
30_7,"['29_59', '27_21']",2,0.023923533983434817,18.6249,11.6289,9.076522
30_57,"['29_54', '29_17']",2,0.022397631441087782,18.7456,12.5465,8.740400000000001
29_28,"['28_46', '27_21']",2,0.0206884096191033,21.3525,12.8479,8.598106
30_39,"['29_6', '29_7']",2,0.013400511562179081,12.1207,13.0048,8.769665
30_51,"['28_10', '28_10']",2,0.011412251339234129,18.4834,23.6037,8.743463
30_31,"['28_49', '27_21']",3,inf,25.5847,11.9418,9.151651
30_29,"['29_22', '29_17']",3,0.15804115374758781,20.4785,16.324,8.824597999999998
30_13,"['29_86', '29_24']",3,0.1206576598065659,20.2678,18.9549,8.729752999999999
30_76,"['21_73', '28_10']",3,0.1048817613505865,12.3111,20.5431,8.870988
30_1,"['28_49', '28_64']",3,0.06643160262427122,22.0852,12.0226,9.167898
30_36,"['29_6', '28_10']",3,0.061561676127425115,18.8038,17.2209,8.745505000000001
30_55,"['28_64', '25_59']",3,0.0601663026390977,17.4427,11.2081,9.261781
30_84,"['21_73', '29_28']",3,0.059462036009860594,20.5236,13.7249,8.843748999999999
30_33,"['29_28', '29_31']",3,0.04645116481788159,20.6199,13.0726,8.701781
30_68,"['29_59', '28_64']",3,0.03023815177809027,20.1713,11.5564,9.205784
30_46,"['29_80', '28_71']",3,0.02875444594189909,18.3733,12.4009,8.960486
30_69,"['21_73', '28_71']",3,0.027642708120809704,12.2342,15.4354,9.082646999999998
30_45,"['29_80', '28_71']",3,0.02715638999604016,17.4514,14.1996,8.889191
30_85,"['29_7', '21_73']",3,0.025649672825280773,19.1113,12.8736,8.903285
30_3,"['29_83', '29_28']",3,0.02230133601764124,21.5209,12.9763,8.732948
30_43,"['27_21', '29_7']",3,0.02126538874389839,19.9595,13.3072,8.866881
30_20,"['29_54', '29_64']",3,0.019914142066771445,19.1969,12.3212,8.910082
30_5,"['29_28', '29_48']",3,0.01904912755031759,22.253,13.3031,8.658271000000001
30_64,"['29_54', '28_71']",3,0.009503526197581467,18.501,13.0087,8.875372
30_12,"['28_71', '29_15']",4,0.09861082626538588,20.9034,14.5475,8.848283000000002
30_22,"['29_59', '28_10']",4,0.06809656466703472,21.4396,12.4916,9.020524000000002
30_52,"['29_6', '28_71']",4,0.06789791944907637,22.5531,13.3801,8.680741000000001
30_35,"['28_71', '28_71']",4,0.06584764026368592,18.9766,21.0105,8.787907
30_6,"['29_22', '28_64']",4,0.06229713276236037,19.0872,12.8422,9.324596000000001
30_47,"['22_66', '29_31']",4,0.060657153806902855,19.8201,12.7097,8.946234
30_19,"['29_80', '29_28']",4,0.044691401360569205,22.2966,15.4312,8.766549
30_80,"['29_54', '25_59']",4,0.04238389212747454,18.6735,13.6342,8.922858999999999
30_24,"['25_59', '28_71']",4,0.032923738451874546,18.9459,15.614,8.886830999999997
30_72,"['29_59', '29_48']",4,0.032908147562761544,21.06,13.2683,8.773454
30_78,"['29_21', '29_22']",4,0.03176552581631866,19.4713,12.5895,9.08278
30_53,"['29_21', '29_28']",4,0.02632470600109551,21.3285,13.1416,8.911528
30_49,"['29_38', '22_66']",4,0.019504961746501064,20.314,13.9579,8.867684
30_86,"['22_66', '29_54']",4,0.013358290696725703,19.3424,12.709,9.079854000000001
30_56,"['29_17', '29_80']",4,0.012242565262363007,18.7672,11.8833,9.32752
30_63,"['29_22', '28_64']",5,inf,18.9732,12.628,9.387699
30_60,"['28_10', '29_64']",5,0.14214128130506265,19.3584,17.6082,8.961381
30_11,"['29_6', '22_66']",5,0.13105151375369561,23.0255,14.2022,8.692899999999998
30_44,"['28_64', '29_80']",5,0.07837642681540245,19.9438,12.7033,9.283430999999998
30_66,"['29_7', '28_71']",5,0.042438871120031585,18.7912,14.0962,9.108054
30_26,"['29_15', '28_64']",5,0.04002835767994918,18.822,14.3351,9.071028
30_40,"['29_7', '29_21']",5,0.04000154634902313,20.1279,13.0026,8.971084000000001
30_0,"['28_64', '29_28']",5,0.03357446902671947,20.6749,13.9332,8.956682
30_2,"['29_59', '29_48']",5,0.03196933863917901,22.5633,12.8687,9.186674
30_15,"['29_28', '29_83']",5,0.011162728604236446,24.5147,13.2773,8.906314
30_21,"['29_17', '27_21']",5,0.008921578968183465,18.8385,13.0537,9.385074999999999
30_87,"['28_64', '28_10']",6,0.14448776419729825,18.8934,20.2042,9.115374
30_82,"['29_21', '28_10']",6,0.10433075286791378,22.1743,15.1505,9.210186
30_28,"['28_10', '29_80']",6,0.06632656862002845,18.9483,15.6247,9.091094000000002
30_77,"['29_59', '21_73']",6,0.0378912071659593,22.9042,14.1455,9.154195000000001
30_14,"['25_59', '29_86']",7,-inf,inf,inf,inf
30_89,"['29_17', '29_28']",7,-inf,inf,inf,inf
