cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
11_46,"['10_69', '10_2']",1,inf,-4869.28,-13.6905,-9.901103
11_78,"['10_8', '9_87']",1,inf,-4280.3,-15.261,-9.872942
11_58,"['10_10', '9_87']",1,inf,-4565.93,-16.9271,-9.619670000000001
10_36,"['8_1', '8_72']",1,8.556585803588845e-05,-4680.65,-14.2332,-9.904408
11_3,"['10_2', '10_12']",1,7.857335633740822e-05,-4759.35,-13.871,-9.907479
11_39,"['10_36', '8_6']",1,4.568594138757635e-05,-4636.16,-14.2664,-9.897951
11_33,"['10_17', '10_8']",1,3.2795250143868455e-05,-4359.22,-16.3173,-9.729795
11_41,"['10_36', '10_3']",1,3.00696306244853e-05,-4747.83,-14.4946,-9.893335
11_70,"['10_30', '10_2']",1,2.9002916498424676e-05,-5196.68,-14.123,-9.886498999999999
11_12,"['9_87', '10_42']",1,2.7534083670861642e-05,-4301.24,-14.6017,-9.84309
11_59,"['10_17', '10_1']",1,2.3891725637428063e-05,-4511.15,-16.1675,-9.754499000000001
11_47,"['10_42', '10_42']",1,2.3194556917866826e-05,-4487.57,-14.9536,-9.759364
9_87,"['8_72', '8_6']",1,2.115524770192579e-05,-4296.8,-16.0329,-9.762913000000001
10_1,"['9_27', '8_6']",1,2.015186122257843e-05,-4554.42,-16.0391,-9.740255000000001
11_80,"['9_87', '10_10']",1,1.9794471487254685e-05,-4472.89,-16.8717,-9.653952
10_10,"['9_27', '9_27']",1,1.9724498892977886e-05,-4588.8,-16.5919,-9.684565000000001
11_55,"['10_0', '8_6']",1,1.9093540115973947e-05,-4624.59,-14.5806,-9.883101
11_76,"['10_1', '8_6']",1,1.8889378865464102e-05,-4499.98,-16.2347,-9.688576
11_50,"['10_75', '10_42']",1,1.4947816760147203e-05,-4610.2,-14.3459,-9.896501
11_54,"['10_42', '10_8']",1,1.3562573589458977e-05,-4346.79,-15.0073,-9.836844
11_63,"['8_72', '10_36']",1,1.1656068053745861e-05,-4563.95,-14.4146,-9.909264
10_69,"['9_57', '9_89']",1,1.139051246545866e-05,-4983.6,-14.1653,-9.89882
10_42,"['9_10', '9_86']",1,7.933046963472204e-06,-4538.94,-14.7435,-9.756265
11_56,"['10_17', '9_27']",1,5.42042900583802e-06,-4531.45,-16.8078,-9.643455000000001
11_79,"['10_61', '9_87']",2,3.642222278096623e-05,-4379.32,-16.6577,-9.745104
11_64,"['10_10', '10_42']",2,2.673164940362515e-05,-4722.22,-15.6827,-9.816652999999999
11_24,"['10_8', '6_30']",2,2.6714974150758173e-05,-5146.99,-14.4405,-9.899218999999999
11_21,"['10_10', '9_87']",2,2.620221212655388e-05,-4395.26,-16.1782,-9.78102
11_10,"['10_61', '10_61']",2,2.5555656466030354e-05,-4449.44,-16.3887,-9.751958000000002
11_51,"['8_6', '9_87']",2,2.4826681647192375e-05,-4427.81,-16.191,-9.766774
11_27,"['10_69', '6_30']",2,2.405579934447996e-05,-5232.37,-14.4919,-9.894257
11_42,"['9_87', '10_7']",2,2.3200227397577166e-05,-4324.17,-16.1429,-9.832234000000001
11_31,"['10_8', '9_87']",2,2.2709754583081734e-05,-4345.82,-16.0935,-9.816697
