cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
65_48,"['64_4', '64_4']",1,inf,-3832.28,-14.6625,-9.607052
64_14,"['61_1', '61_1']",1,inf,-4456.76,-11.8122,-9.439342
57_12,"['56_64', '56_39']",1,inf,-4013.25,-14.5767,-9.098455999999999
65_33,"['64_27', '64_54']",1,1.000005448077985,-3876.27,-14.7646,-9.397234000000001
65_45,"['62_88', '63_13']",1,7.581537554775682e-05,-4383.38,-12.011,-9.422161
65_10,"['64_21', '64_27']",1,3.362556191647456e-05,-3955.83,-13.9028,-9.57401
64_54,"['59_63', '63_18']",1,2.77496040414741e-05,-3973.23,-14.6328,-9.351636
65_27,"['64_59', '64_48']",1,2.5513989470039812e-05,-4052.54,-13.7982,-9.207237
64_4,"['63_42', '51_1']",1,2.1096770714827576e-05,-3835.25,-14.5537,-9.601628000000002
65_6,"['64_78', '62_29']",1,2.078304550309446e-05,-3853.22,-14.1576,-9.522570000000002
65_63,"['64_48', '62_29']",1,2.055026370590826e-05,-3898.38,-14.3265,-9.394955
65_88,"['51_1', '62_29']",1,2.045897657042307e-05,-3918.11,-14.1803,-9.517729
65_65,"['64_14', '64_59']",1,1.9371032891760524e-05,-4243.36,-12.5235,-9.366646
65_17,"['64_84', '64_54']",1,1.7690750606796728e-05,-4136.35,-13.1098,-9.576285
65_15,"['64_60', '64_78']",1,1.4343307194215047e-05,-3997.65,-13.798,-9.412386000000001
65_69,"['64_8', '57_12']",1,1.3345942599086461e-05,-4064.86,-13.3408,-9.432144
62_29,"['59_63', '61_44']",1,1.2842886078045267e-05,-3864.35,-14.6822,-9.479066
65_39,"['64_81', '64_60']",1,1.277924336834548e-05,-3992.57,-13.5898,-9.437456999999998
65_54,"['51_1', '64_59']",1,1.1812467522650754e-05,-3983.37,-13.6863,-9.463733
65_74,"['64_59', '64_15']",1,1.1796264927721237e-05,-4219.65,-12.7743,-9.360284
65_1,"['64_64', '64_23']",1,1.1268781879634916e-05,-4225.87,-13.1113,-9.287359
65_28,"['64_64', '64_4']",1,1.1065922928033846e-05,-4014.18,-13.5798,-9.441056
65_51,"['64_13', '64_87']",1,1.0757658073279325e-05,-3929.12,-14.0593,-9.435969
65_68,"['64_27', '64_87']",1,1.0754076026251067e-05,-3893.29,-14.0092,-9.572097999999999
65_20,"['64_59', '64_15']",1,1.0577274755157943e-05,-4284.3,-12.3971,-9.294579
