cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
85_1,"['76_43', '84_79']",1,inf,-3763.41,-14.526,-9.566772000000002
87_40,"['86_35', '86_35']",1,inf,-4476.95,-11.6746,-9.518118000000001
89_89,"['88_86', '88_86']",1,inf,-4313.0,-18.806,-9.040797000000001
93_4,"['92_42', '92_72']",1,7.740937822157678e-05,-3879.03,-13.8588,-9.309946
93_88,"['92_61', '91_20']",1,6.243750711638217e-05,-4396.38,-12.0383,-9.479224
93_65,"['92_27', '92_11']",1,5.3339619925029556e-05,-3913.22,-14.0538,-9.238177
93_80,"['87_40', '87_40']",1,3.681038358535869e-05,-4431.44,-11.8065,-9.511797000000001
93_53,"['92_5', '92_75']",1,3.537652245142242e-05,-4202.44,-12.6028,-9.614525999999998
93_16,"['89_89', '92_80']",1,3.314527677994694e-05,-4084.16,-13.4136,-9.081144
93_23,"['90_85', '85_1']",1,3.267649828702355e-05,-3794.21,-14.1614,-9.515029
93_63,"['91_20', '92_61']",1,2.848117725415465e-05,-4369.3,-12.0009,-9.654588
93_9,"['90_85', '92_42']",1,2.742169827385448e-05,-3799.73,-13.8565,-9.374182999999999
93_27,"['92_11', '92_52']",1,2.7056820920740226e-05,-3954.16,-13.3893,-9.433357999999998
93_55,"['89_89', '92_49']",1,2.5140921604958255e-05,-3975.5,-14.1944,-9.108662999999998
92_43,"['90_53', '87_40']",1,2.2732629716451295e-05,-4469.73,-12.0577,-9.440716
93_24,"['92_11', '92_11']",1,2.2223633677626987e-05,-3932.51,-13.3815,-9.576329999999999
92_23,"['89_89', '91_19']",1,2.1599912192891627e-05,-4156.59,-13.2211,-9.057056
93_77,"['91_20', '92_15']",1,2.123570752704307e-05,-4119.53,-13.0571,-9.395229
93_66,"['91_20', '91_20']",1,2.1044030982390444e-05,-4437.66,-11.9571,-9.460863999999999
93_0,"['85_1', '92_11']",1,1.94630470994346e-05,-3932.13,-13.6092,-9.636213000000001
93_36,"['92_61', '92_42']",1,1.7852105101730522e-05,-4140.26,-13.0054,-9.725422
93_15,"['92_61', '92_61']",1,1.7607038697601333e-05,-4356.87,-12.1002,-9.633623
93_3,"['92_11', '92_23']",1,1.6959609874029924e-05,-4040.8,-13.2182,-9.486438000000001
92_27,"['89_89', '91_22']",1,1.476285167951449e-05,-4024.52,-13.6494,-9.124355
93_2,"['92_25', '92_35']",1,1.4434033438284195e-05,-4089.22,-13.1399,-9.192023
93_5,"['92_37', '91_74']",1,1.3563058412016086e-05,-4004.14,-13.4251,-9.414998999999998
93_62,"['92_49', '92_61']",1,1.3010382456565039e-05,-4098.49,-13.0704,-9.643578999999999
93_89,"['92_23', '92_11']",1,1.1559711465351054e-05,-4046.32,-13.3992,-9.181966999999998
93_74,"['92_52', '89_89']",1,1.0637799475137874e-05,-4161.72,-13.2877,-9.046571000000002
93_1,"['87_40', '89_89']",1,1.0236756690334566e-05,-4320.3,-12.6755,-9.196483
92_61,"['91_46', '91_46']",1,1.0112537576900813e-05,-4307.62,-12.2527,-9.631549
93_34,"['92_24', '92_35']",1,1.00136986984077e-05,-4052.27,-13.1381,-9.493185
93_81,"['92_5', '92_42']",1,9.446203654962815e-06,-3959.44,-13.6507,-9.433354
93_47,"['92_75', '92_61']",1,9.219212937769194e-06,-4294.61,-12.3173,-9.557456
93_78,"['92_37', '87_40']",1,8.067787216011432e-06,-4350.73,-12.3113,-9.423285
93_87,"['92_61', '92_87']",1,7.804202766781266e-06,-4168.79,-12.8512,-9.552023
93_12,"['92_61', '91_20']",1,7.347044260763676e-06,-4317.99,-12.2569,-9.459489999999999
93_51,"['90_85', '89_89']",1,7.310300160581201e-06,-3965.58,-14.0021,-9.228100999999999
93_61,"['92_5', '92_52']",1,7.163461735262004e-06,-4167.16,-13.0343,-9.387837000000001
93_72,"['92_75', '92_43']",1,6.979159579664752e-06,-4333.47,-12.4226,-9.319512
93_22,"['87_40', '87_40']",1,6.379723817005886e-06,-4432.96,-11.757,-9.520962
92_42,"['91_22', '90_85']",1,6.126084676054814e-06,-3828.39,-13.9773,-9.368843000000002
93_56,"['92_27', '92_27']",1,6.027450914822805e-06,-4008.81,-13.816,-9.160582
93_43,"['92_23', '92_43']",1,5.602684448169137e-06,-4257.44,-12.83,-9.213206000000001
93_7,"['92_23', '91_20']",1,5.5384880502604085e-06,-4342.74,-12.6776,-9.187398000000002
93_40,"['90_85', '85_1']",1,3.94344771581594e-06,-3797.27,-14.0622,-9.504969
93_82,"['92_43', '92_75']",1,3.5782264189153794e-06,-4348.89,-12.2144,-9.533260000000002
93_71,"['92_0', '92_27']",1,3.4835515464129385e-06,-4230.14,-12.5357,-9.256851
93_20,"['92_60', '92_5']",1,3.3458758845495243e-06,-4186.95,-12.8477,-9.280127
90_85,"['89_51', '88_31']",1,3.1633417585565078e-06,-3795.91,-14.1442,-9.430823
93_70,"['92_52', '92_18']",1,2.2534648621376703e-06,-4237.37,-12.7321,-9.235899
93_45,"['92_11', '89_89']",2,0.9999988879502903,-4228.13,-20.4287,-9.124657000000001
93_49,"['90_85', '92_20']",2,3.203469892305964e-05,-4056.27,-13.2809,-9.523837
93_79,"['89_89', '85_1']",2,2.8869350615008138e-05,-3995.36,-13.7043,-9.516973
93_68,"['92_11', '92_75']",2,2.5829396607506422e-05,-4223.17,-12.8172,-9.621448000000001
93_60,"['85_1', '92_42']",2,2.519734042091317e-05,-3824.53,-14.1442,-9.397677
93_10,"['92_5', '92_80']",2,2.09514637738577e-05,-4138.96,-13.2925,-9.331295999999998
93_48,"['92_24', '92_87']",2,1.719263682781243e-05,-4187.97,-19.7906,-9.165328
93_54,"['87_40', '91_20']",2,1.684199548692035e-05,-4453.81,-11.8051,-9.557523
93_83,"['87_40', '92_75']",2,1.6132701786852972e-05,-4454.38,-11.8872,-9.515289
93_17,"['89_89', '92_25']",2,1.58268860303505e-05,-4009.96,-14.0377,-9.206813
