cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
70_21,"['69_51', '69_51']",1,inf,-3813.01,-14.4546,-9.586573000000001
69_65,"['67_72', '64_14']",1,inf,-4467.3,-11.7217,-9.467346
57_12,"['56_64', '56_39']",1,inf,-4013.25,-14.5767,-9.098455999999999
70_49,"['69_87', '66_45']",1,1.0000206879197124,-4098.86,-13.2098,-9.727586999999998
70_30,"['69_51', '68_21']",1,5.375354032822777e-05,-3922.17,-13.8616,-9.492833
66_45,"['62_29', '64_4']",1,5.028639480262364e-05,-3831.28,-14.4041,-9.593112000000001
70_70,"['69_85', '69_51']",1,4.53486738394214e-05,-3885.77,-14.2796,-9.385534000000002
70_75,"['69_51', '66_45']",1,3.622566406542106e-05,-3863.01,-14.1803,-9.635786999999999
69_57,"['64_14', '68_84']",1,3.5530343915858195e-05,-4349.62,-12.3459,-9.48222
70_69,"['69_57', '69_69']",1,2.942517521039462e-05,-4332.42,-12.3915,-9.245624000000001
69_54,"['68_16', '68_68']",1,2.9404601241756883e-05,-3939.27,-13.7268,-9.615782
70_42,"['69_65', '69_6']",1,2.68364062058292e-05,-4294.07,-12.8984,-9.254119
70_4,"['69_41', '69_58']",1,2.4210969132310108e-05,-4384.93,-12.0079,-9.528622
70_44,"['69_41', '69_84']",1,2.0479704136260504e-05,-4367.64,-12.1973,-9.367855
70_26,"['69_41', '68_35']",1,2.006654944565451e-05,-4214.81,-13.1215,-9.160381
70_35,"['69_87', '69_89']",1,1.9793557101698837e-05,-4310.42,-12.5851,-9.29344
70_51,"['69_3', '69_69']",1,1.6090498298351295e-05,-4085.23,-13.7345,-9.157115000000001
70_25,"['69_54', '68_17']",1,1.5611935456543977e-05,-4134.89,-12.9985,-9.552313999999999
70_58,"['69_67', '69_51']",1,1.5376888992937275e-05,-3961.84,-13.4891,-9.585916999999998
70_29,"['69_32', '69_42']",1,1.5257633227024423e-05,-4137.46,-12.9872,-9.599375
69_51,"['66_45', '68_57']",1,1.3539254526121517e-05,-3867.28,-14.1666,-9.578972999999998
