cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
17_8,"['16_22', '16_1']",1,inf,-4058.83,-14.979,-9.756012
22_70,"['21_53', '19_89']",1,inf,-4449.96,-12.3212,-9.60323
21_6,"['20_13', '19_12']",1,inf,-4317.26,-14.433,-9.329735
22_59,"['21_31', '19_57']",1,3.996682162489752e-05,-4089.56,-15.4829,-9.615958
22_57,"['21_79', '21_39']",1,2.2418480596208417e-05,-4402.57,-13.9792,-9.425894
22_71,"['21_4', '21_11']",1,2.2417506443419576e-05,-4262.05,-13.4473,-9.699957
22_51,"['21_85', '17_8']",1,1.91633518844791e-05,-4077.14,-15.1227,-9.646814000000001
22_60,"['21_69', '21_69']",1,1.842200700005212e-05,-4058.96,-14.2791,-9.702972
22_52,"['21_33', '21_3']",1,1.700706293966055e-05,-4201.26,-14.2279,-9.596250000000001
19_57,"['18_77', '18_7']",1,1.4859744437236949e-05,-4077.81,-15.9868,-9.587795
22_83,"['21_6', '21_21']",1,1.4697487071673743e-05,-4340.44,-14.3129,-9.457111999999999
22_1,"['21_4', '17_8']",1,1.4541055828726874e-05,-4244.81,-13.8549,-9.594411
22_40,"['21_33', '21_33']",1,1.2417312176712352e-05,-4175.86,-13.6773,-9.828729
22_20,"['21_53', '21_53']",1,1.1844778513800015e-05,-4423.42,-12.6341,-9.599432000000002
22_37,"['21_35', '21_53']",1,1.178916226130529e-05,-4439.7,-12.9713,-9.497855000000001
22_29,"['21_6', '21_3']",1,1.153257841721463e-05,-4286.68,-14.5047,-9.375868
22_66,"['19_57', '21_11']",1,1.1185818787968657e-05,-4146.77,-15.4847,-9.605868000000001
22_80,"['21_67', '21_21']",1,1.0619532087823574e-05,-4363.05,-13.2746,-9.491093000000001
22_23,"['21_85', '21_63']",1,1.0111009240464968e-05,-4180.75,-14.2563,-9.598759
22_27,"['21_53', '21_21']",1,9.949923307936225e-06,-4311.32,-13.0119,-9.672128
21_79,"['20_13', '20_15']",1,9.70012140458095e-06,-4430.32,-13.6317,-9.459294
21_35,"['20_47', '19_14']",1,9.601787997232993e-06,-4469.49,-14.3394,-9.395268000000002
22_44,"['19_57', '21_6']",1,9.084369813845032e-06,-4209.95,-15.9128,-9.488504
22_85,"['21_31', '21_21']",1,8.936737503184025e-06,-4168.42,-13.9822,-9.728005
22_2,"['21_6', '21_6']",1,8.899665220539837e-06,-4354.26,-14.412,-9.330079999999999
22_36,"['19_12', '21_69']",1,8.773637939739209e-06,-4185.9,-13.9515,-9.626248
22_31,"['21_53', '21_79']",1,8.490942055994208e-06,-4333.3,-13.4187,-9.504482999999999
22_12,"['17_8', '21_6']",1,8.291080019168682e-06,-4212.5,-14.2036,-9.513730999999998
22_88,"['21_79', '21_79']",1,8.060188467637422e-06,-4433.01,-13.6562,-9.434223
22_24,"['19_89', '21_67']",1,7.062820823910182e-06,-4417.62,-12.7598,-9.725405
22_22,"['21_71', '21_84']",1,6.224346564017353e-06,-4331.32,-13.7068,-9.574588
22_21,"['19_12', '21_39']",1,6.10475430391876e-06,-4255.75,-14.8738,-9.410895
22_55,"['21_19', '21_53']",1,6.0337877830658144e-06,-4418.69,-12.5952,-9.691453
22_54,"['21_85', '19_57']",1,5.92559955191342e-06,-4150.97,-15.8238,-9.554342
22_76,"['21_67', '21_6']",1,4.837266392566665e-06,-4316.94,-14.0071,-9.475883
21_33,"['20_17', '20_10']",1,4.151320916104629e-06,-4189.45,-13.6744,-9.835812
22_16,"['21_86', '21_77']",1,3.867704656003788e-06,-4298.28,-14.3697,-9.513372
21_4,"['19_14', '20_57']",1,3.717054678650175e-06,-4375.81,-13.2147,-9.581202000000001
22_77,"['21_86', '17_8']",1,3.6269432691520154e-06,-4153.48,-14.9563,-9.533425
