cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
76_43,"['75_1', '75_54']",1,inf,-3787.42,-14.4168,-9.604326
75_66,"['74_60', '74_60']",1,inf,-4473.47,-11.7128,-9.458417
72_13,"['71_45', '71_17']",1,inf,-4184.43,-13.3167,-9.063908
79_34,"['72_13', '75_66']",1,5.775118668569979e-05,-4363.37,-12.4906,-9.233013
77_29,"['76_78', '76_43']",1,4.0043508857391956e-05,-3812.63,-14.1968,-9.44324
79_60,"['72_13', '78_77']",1,3.239451058160318e-05,-4196.51,-13.1615,-9.128096
78_46,"['76_43', '77_14']",1,3.0300150898026904e-05,-4053.9,-13.1229,-9.826542
79_41,"['78_46', '78_78']",1,2.94225132410652e-05,-3949.56,-13.5372,-9.481978000000002
79_80,"['78_57', '78_62']",1,2.9395201486701695e-05,-4224.72,-13.1227,-9.184945
79_32,"['78_77', '77_29']",1,2.9236377941227813e-05,-3921.58,-13.7222,-9.525829
79_10,"['78_29', '78_38']",1,2.911732954025902e-05,-4140.06,-12.9832,-9.314029000000001
79_46,"['78_29', '76_43']",1,2.5379485161820524e-05,-3789.21,-14.2486,-9.615546
79_56,"['78_22', '75_66']",1,2.172054370454978e-05,-4415.86,-11.8726,-9.368196000000001
79_45,"['76_43', '77_29']",1,2.1609790405095706e-05,-3828.99,-14.0784,-9.432371
79_88,"['78_77', '72_13']",1,2.025918543763226e-05,-4124.45,-13.3394,-9.157708000000001
79_89,"['72_13', '78_77']",1,1.973688778201995e-05,-4104.85,-13.3651,-9.18725
79_43,"['78_22', '77_64']",1,1.5399635343313173e-05,-4331.17,-12.3261,-9.304153999999999
79_14,"['76_43', '78_22']",1,1.5214921574827637e-05,-4134.06,-13.2229,-9.397896
79_2,"['75_66', '78_77']",1,1.5121250972607117e-05,-4343.15,-12.1014,-9.43984
79_47,"['78_20', '78_48']",1,1.4578798184600132e-05,-3880.57,-13.9858,-9.376465
79_9,"['78_73', '77_64']",1,1.4526561879048112e-05,-4297.61,-12.5769,-9.412478
79_62,"['78_62', '78_46']",1,1.4513294347429875e-05,-4177.71,-12.6327,-9.775352999999999
79_49,"['72_13', '78_62']",1,1.4376276540732284e-05,-4170.14,-13.3039,-9.215516
79_52,"['78_29', '78_48']",1,1.4020164332858103e-05,-3867.41,-13.9268,-9.447659
79_86,"['75_66', '78_30']",1,1.3611675915557725e-05,-4274.05,-12.5788,-9.454912000000002
78_20,"['77_55', '77_29']",1,1.2286029148328894e-05,-3890.53,-13.7617,-9.384219
79_54,"['75_66', '75_66']",1,1.1996963381789057e-05,-4478.8,-11.7412,-9.456752
79_3,"['72_13', '78_29']",1,1.19643434817007e-05,-4064.23,-13.382,-9.344343999999998
79_75,"['78_30', '78_77']",1,1.1688532687561948e-05,-3974.58,-13.4909,-9.212776
79_65,"['75_66', '78_2']",1,1.1338115245073844e-05,-4406.78,-11.9906,-9.450550999999999
79_29,"['78_6', '78_29']",1,1.1294582078928173e-05,-3899.72,-13.711,-9.578549
78_29,"['77_12', '77_0']",1,1.0972180290575456e-05,-3857.3,-13.8206,-9.512365
