cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
36_43,"['35_66', '35_35']",1,inf,-4475.89,-12.0957,-9.636181
38_46,"['37_51', '37_88']",1,inf,-3914.01,-14.4007,-9.588975
36_18,"['35_74', '35_23']",1,inf,-4235.35,-14.0478,-9.20438
38_35,"['36_76', '37_88']",1,3.0028613107688968e-05,-3995.77,-14.3336,-9.611399
36_89,"['35_17', '35_17']",1,2.7487499476802982e-05,-4427.61,-12.5184,-9.493247
33_17,"['31_14', '32_6']",1,2.68907533719578e-05,-3955.06,-15.1731,-9.492805999999998
38_9,"['37_51', '36_18']",1,1.9303709913746276e-05,-4096.03,-14.1455,-9.403068999999999
38_64,"['37_30', '37_89']",1,1.8862622804008415e-05,-4093.19,-13.8988,-9.460695
38_51,"['37_70', '37_29']",1,1.737390929527646e-05,-4197.93,-13.6446,-9.362092
38_18,"['37_68', '37_69']",1,1.7277618425622792e-05,-4077.26,-14.8343,-9.320474999999998
38_61,"['37_58', '37_52']",1,1.6980061987529676e-05,-4402.79,-12.1158,-9.498948
38_27,"['35_66', '37_85']",1,1.5943549121317132e-05,-4178.94,-13.1911,-9.689385000000001
38_52,"['36_43', '37_52']",1,1.5613240269508883e-05,-4372.34,-12.2156,-9.548755
38_47,"['37_70', '37_34']",1,1.1582899494721417e-05,-4227.93,-12.8812,-9.390294
38_54,"['36_18', '37_89']",1,1.1413292067617652e-05,-4220.59,-13.6056,-9.226527999999998
38_40,"['37_51', '37_52']",1,1.1172197772825576e-05,-4143.43,-13.465,-9.471545
37_89,"['36_76', '36_43']",1,1.053111552300208e-05,-4216.64,-13.2285,-9.330042999999998
38_60,"['37_70', '37_70']",1,9.925729009385301e-06,-4297.48,-13.0534,-9.382863
38_5,"['37_69', '37_51']",1,9.571435980343928e-06,-4210.23,-13.6794,-9.274009
38_45,"['37_69', '37_33']",1,9.445713914755551e-06,-4321.32,-12.6198,-9.462086
37_34,"['36_9', '36_31']",1,8.382144116659518e-06,-4206.18,-13.08,-9.457662
38_76,"['37_52', '37_44']",1,7.990729221624977e-06,-4264.85,-12.7463,-9.533726
38_56,"['37_68', '36_43']",1,7.5919043744406055e-06,-4232.06,-12.8244,-9.675397
38_10,"['37_69', '35_66']",1,7.272306583480269e-06,-4260.38,-13.4639,-9.326397
38_57,"['37_88', '37_70']",1,6.3973464360519045e-06,-4164.11,-13.4406,-9.572029000000002
37_51,"['36_0', '36_77']",1,6.10786530705063e-06,-4013.23,-14.0914,-9.424280999999999
38_32,"['37_89', '37_88']",1,5.587767027772519e-06,-4007.35,-13.9379,-9.552082
38_26,"['36_18', '37_88']",1,5.170105980707565e-06,-4133.55,-13.8881,-9.408975000000002
38_70,"['33_17', '37_69']",1,4.669446367041894e-06,-4182.22,-14.4129,-9.282033000000002
38_74,"['37_88', '37_62']",1,4.523855273922314e-06,-3955.34,-14.7828,-9.457238
38_71,"['37_47', '37_88']",1,4.436371977421937e-06,-4130.34,-13.6771,-9.645322000000002
38_30,"['37_47', '31_14']",1,4.344705712711461e-06,-4004.17,-14.5945,-9.478111
38_42,"['37_52', '37_47']",1,4.034067135493609e-06,-4294.76,-12.8736,-9.462229
38_58,"['37_24', '37_69']",1,3.643218630934383e-06,-4187.54,-13.4876,-9.471369
38_84,"['37_69', '35_66']",1,3.62974607796088e-06,-4371.92,-12.7099,-9.419451
38_63,"['37_34', '31_14']",1,3.529457041002959e-06,-4114.75,-13.6678,-9.694084
38_21,"['36_18', '37_89']",1,3.304302646054919e-06,-4183.54,-13.9825,-9.257696999999999
38_28,"['37_88', '36_76']",1,3.296025136399029e-06,-4003.07,-14.2884,-9.655661
38_87,"['37_29', '37_68']",1,3.2000094123735573e-06,-4141.31,-13.7266,-9.384601
38_53,"['37_85', '37_30']",1,3.1052040809345563e-06,-4028.64,-13.9628,-9.536331999999998
38_3,"['37_44', '37_70']",1,2.3600499108044973e-06,-4166.26,-13.3671,-9.673946
38_15,"['37_1', '37_51']",1,2.1684819635258728e-06,-4141.61,-13.6969,-9.466992999999999
38_23,"['37_51', '36_18']",1,1.2346028679005253e-06,-4076.13,-13.7178,-9.466888
38_72,"['37_68', '36_89']",1,1.0291061932680223e-06,-4206.24,-13.57,-9.384651999999999
38_75,"['36_43', '31_14']",2,1.0000161354418944,-4152.71,-13.7436,-9.782382
38_36,"['37_58', '37_58']",2,4.8580865035487725e-05,-4432.7,-12.2498,-9.507864000000001
38_0,"['36_89', '37_42']",2,4.060610679656325e-05,-4325.99,-12.6963,-9.530764999999999
38_22,"['36_89', '37_81']",2,3.975363465798156e-05,-4361.67,-12.9694,-9.439129000000001
38_41,"['37_30', '31_14']",2,3.66755674971756e-05,-3971.19,-15.1272,-9.487731
37_88,"['34_78', '36_81']",2,2.957201806769846e-05,-3930.69,-14.4951,-9.599681
38_44,"['37_58', '37_42']",2,2.5078915571685388e-05,-4405.54,-12.403,-9.531121
38_2,"['35_66', '37_68']",2,2.081814632195538e-05,-4069.33,-14.1955,-9.466807
38_68,"['37_1', '37_89']",2,1.9054815554258405e-05,-4244.39,-13.0915,-9.422788999999998
38_7,"['37_88', '37_34']",2,1.8865281962565597e-05,-4112.33,-14.0472,-9.576051
31_14,"['30_60', '25_47']",2,1.6832799143638712e-05,-3925.68,-15.0013,-9.65028
38_88,"['37_33', '37_1']",2,1.6561141941495934e-05,-4387.33,-12.36,-9.581256
37_30,"['33_17', '33_17']",2,1.604445051366784e-05,-3959.41,-15.0069,-9.500922000000001
38_59,"['37_1', '37_33']",2,1.5634391424182092e-05,-4388.75,-12.3222,-9.585303
38_43,"['37_34', '37_1']",2,1.54684158615072e-05,-4304.56,-12.9526,-9.476239
38_82,"['37_30', '35_66']",2,1.2369199986690077e-05,-4291.31,-12.948,-9.574852
38_11,"['37_34', '37_24']",2,1.1495525162335694e-05,-4159.96,-13.6086,-9.604018
38_16,"['37_34', '37_81']",2,1.1164691617157108e-05,-4269.32,-13.3979,-9.367109000000001
38_50,"['37_33', '31_14']",2,9.993295101473376e-06,-4119.7,-13.7654,-9.595275
38_8,"['37_81', '37_30']",2,9.95645722261439e-06,-4022.65,-14.93,-9.446301000000002
38_73,"['37_23', '36_89']",2,8.627206871930074e-06,-4316.76,-13.2858,-9.374691
38_31,"['37_30', '37_69']",2,7.876139984384848e-06,-4138.45,-13.8181,-9.481722000000001
38_48,"['36_76', '37_88']",2,7.4368162821289685e-06,-4000.98,-14.889,-9.543411
38_13,"['33_17', '37_89']",2,6.857205089210109e-06,-4076.06,-14.1257,-9.463788
38_19,"['37_47', '31_14']",2,6.1108203425597815e-06,-4027.37,-14.2595,-9.468637
38_65,"['37_44', '37_52']",2,5.45052042965559e-06,-4278.58,-12.923,-9.613243
38_20,"['37_68', '37_51']",2,4.807331506596181e-06,-4030.41,-14.6804,-9.45862
38_6,"['37_30', '37_51']",2,4.414972850288902e-06,-4016.38,-14.416,-9.460436999999999
38_4,"['33_17', '37_33']",2,4.064570186958596e-06,-4185.38,-14.5984,-9.438175
38_79,"['33_17', '31_14']",2,3.63929905776215e-06,-4010.33,-14.5507,-9.598976
38_62,"['31_14', '37_52']",2,3.270727180112696e-06,-4133.33,-13.9053,-9.523707
38_25,"['37_88', '31_14']",2,3.036948172928797e-06,-4009.67,-14.556,-9.585320000000001
38_24,"['37_30', '37_69']",2,3.0086106018513563e-06,-4115.8,-14.1196,-9.454806
38_83,"['37_62', '37_70']",2,1.8393514328341349e-06,-4128.93,-13.8434,-9.557404
38_1,"['37_68', '37_85']",3,2.227631840844653e-05,-4048.71,-14.4792,-9.634129999999999
38_29,"['36_76', '37_34']",3,2.0717291998459305e-05,-4055.44,-14.4111,-9.581894
38_34,"['33_17', '37_24']",3,1.8429528012937903e-05,-4033.31,-14.6666,-9.496753000000002
38_78,"['37_33', '37_88']",3,1.6125302995048795e-05,-4254.25,-13.5244,-9.586738
38_12,"['36_89', '33_17']",3,1.2752579724705011e-05,-4166.43,-14.1097,-9.518963
38_38,"['33_17', '36_43']",3,1.2330650929027729e-05,-4312.86,-13.3467,-9.574755999999999
38_86,"['36_43', '37_88']",3,1.0456079140994081e-05,-4188.97,-14.1017,-9.5052
38_81,"['35_66', '33_17']",3,9.336244976966576e-06,-4275.89,-13.3719,-9.509704
38_67,"['37_1', '33_17']",3,8.977887702180334e-06,-4127.59,-13.8852,-9.669665999999998
38_33,"['36_18', '36_43']",3,7.039270404609578e-06,-4365.53,-13.5012,-9.492206
38_55,"['33_17', '37_88']",3,6.367588534160003e-06,-4017.58,-14.6285,-9.521755
38_37,"['35_66', '37_68']",3,4.528428385342373e-06,-4261.46,-13.583,-9.516912999999999
38_69,"['31_14', '37_89']",3,3.984538439405669e-06,-4117.72,-14.4587,-9.48575
38_89,"['37_58', '37_88']",3,3.572302269160459e-06,-4293.52,-13.1557,-9.642802
38_14,"['37_58', '37_39']",3,3.3513497372302857e-06,-4368.64,-13.0027,-9.566869
38_80,"['37_69', '36_43']",3,3.3387572772247907e-06,-4368.77,-12.7282,-9.557415
38_85,"['37_33', '37_88']",4,1.000000930969013,-4207.15,-17.27,-9.573452999999999
38_49,"['37_30', '36_89']",4,1.279564015759639e-05,-4281.23,-13.574,-9.534756
38_17,"['37_1', '31_14']",4,1.4771662047269148e-06,-4128.58,-14.083,-9.702703
38_39,"['37_47', '37_62']",5,inf,-999999.0,-999999.0,-999999.0
38_77,"['37_81', '37_70']",5,2.999430159212567,-999999.0,-999999.0,-999999.0
38_66,"['37_34', '36_18']",5,0.0,-999999.0,-999999.0,-999999.0
