cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
25_47,"['23_88', '24_15']",1,inf,-3945.85,-14.9622,-9.737344000000002
23_30,"['22_70', '22_70']",1,inf,-4447.65,-12.3064,-9.601198
25_5,"['23_87', '24_73']",1,inf,-4338.05,-14.0788,-9.289534999999999
23_0,"['19_57', '22_60']",1,7.782935094119085e-05,-4004.88,-15.3285,-9.527885999999999
25_9,"['23_30', '24_6']",1,2.9335034400892833e-05,-4298.39,-13.013,-9.745626
25_54,"['24_37', '24_83']",1,2.54821935019796e-05,-4331.6,-14.3617,-9.330032999999998
24_82,"['23_8', '23_63']",1,2.456203862184508e-05,-4311.32,-13.0151,-9.515317999999999
25_25,"['24_6', '24_36']",1,2.3913301620627728e-05,-4019.05,-14.9198,-9.561002
25_74,"['24_40', '24_75']",1,1.6645797648657042e-05,-4150.65,-14.5816,-9.576967999999999
24_6,"['23_0', '23_32']",1,1.4272305052252091e-05,-4096.77,-14.2283,-9.647419000000001
25_51,"['23_0', '24_82']",1,1.4265754490713494e-05,-4159.72,-13.959,-9.561148999999999
25_57,"['23_30', '24_53']",1,1.3308142655263599e-05,-4447.21,-12.5177,-9.575564
25_36,"['24_79', '24_25']",1,1.2707969585484685e-05,-4031.61,-14.1635,-9.652065
23_88,"['22_59', '22_40']",1,1.2673584687909544e-05,-4028.54,-14.6529,-9.674661
24_25,"['23_88', '22_60']",1,1.1503289599940359e-05,-4082.16,-14.1599,-9.668358000000001
25_32,"['24_30', '24_9']",1,1.1429415178376621e-05,-4164.83,-13.6335,-9.698298
25_38,"['24_39', '24_75']",1,1.1079745878675347e-05,-4132.99,-15.1528,-9.402029000000002
25_31,"['24_39', '23_87']",1,9.141466254567672e-06,-4246.84,-14.0879,-9.471703999999999
25_77,"['24_23', '23_87']",1,9.12893704905816e-06,-4387.06,-13.4893,-9.380107999999998
25_33,"['23_0', '23_87']",1,9.098983224950037e-06,-4224.6,-14.1822,-9.378774000000002
25_49,"['24_82', '23_30']",1,8.920127118752474e-06,-4357.17,-12.4308,-9.713723
25_75,"['23_88', '23_0']",1,8.647820068359543e-06,-4043.44,-14.3296,-9.585376
25_0,"['24_82', '24_39']",1,7.974115211110361e-06,-4172.14,-13.2775,-9.531756
25_82,"['24_81', '24_14']",1,7.358194037846616e-06,-4171.08,-13.9546,-9.6941
25_35,"['24_82', '24_14']",1,7.047062174512034e-06,-4307.28,-13.627,-9.489505
25_30,"['23_30', '24_82']",1,6.96401422731747e-06,-4343.45,-12.5902,-9.561002
25_12,"['24_64', '24_64']",1,4.648687426483774e-06,-4344.86,-12.8529,-9.409839999999999
25_78,"['23_87', '24_34']",1,4.011405975244183e-06,-4241.95,-15.2727,-9.372888
25_67,"['24_14', '24_14']",1,2.783459130968465e-06,-4300.92,-13.2824,-9.523010000000001
25_16,"['23_88', '24_79']",1,2.29503166714423e-06,-4042.9,-14.7858,-9.604291
25_59,"['24_79', '24_34']",1,2.236219356488837e-06,-4082.57,-14.6235,-9.533906
25_26,"['24_73', '24_25']",1,2.016453073654234e-06,-4195.53,-14.6912,-9.469157000000001
25_88,"['24_82', '23_49']",1,2.005122983503835e-06,-4196.22,-13.5869,-9.490912999999999
25_40,"['24_53', '24_53']",2,2.617895222169579e-05,-4414.09,-12.9389,-9.545626000000002
25_3,"['24_79', '24_25']",2,2.4960987525228842e-05,-4051.9,-14.3389,-9.655051
25_27,"['24_58', '24_30']",2,1.935488631087701e-05,-4105.26,-14.3828,-9.597534
25_70,"['24_15', '24_25']",2,1.67884368319359e-05,-4068.28,-14.2407,-9.72311
23_87,"['22_57', '22_83']",2,1.5798042494826218e-05,-4367.73,-14.297,-9.31271
25_14,"['23_87', '24_6']",2,1.5338090824002637e-05,-4182.83,-14.3244,-9.543328999999998
25_17,"['23_87', '24_53']",2,1.520842873608167e-05,-4481.36,-13.1396,-9.439318
25_81,"['24_25', '23_88']",2,1.3683499215050716e-05,-4071.12,-14.4215,-9.633884
25_76,"['24_14', '24_14']",2,1.3189431599640923e-05,-4255.6,-13.4489,-9.531880999999998
25_2,"['24_39', '23_49']",2,1.297344189199853e-05,-4132.1,-14.3377,-9.652142999999999
25_73,"['24_23', '24_6']",2,1.2795357183724892e-05,-4194.24,-13.5094,-9.595184999999999
25_83,"['24_36', '23_0']",2,1.1949110199840678e-05,-4091.07,-14.6949,-9.631613
25_80,"['24_39', '24_39']",2,1.1362316850711012e-05,-4041.19,-14.3568,-9.665589
25_45,"['23_49', '24_82']",2,1.0789586733356666e-05,-4179.0,-13.8468,-9.625453
24_37,"['23_0', '23_6']",2,1.0407095554510431e-05,-4142.98,-15.1643,-9.536259
25_23,"['24_23', '24_73']",2,1.0174963597807823e-05,-4358.02,-13.7841,-9.441469000000001
25_39,"['23_30', '24_25']",2,9.477871950272476e-06,-4408.56,-12.5614,-9.74325
25_6,"['24_82', '24_40']",2,9.446805070663811e-06,-4349.03,-12.9464,-9.613966
25_69,"['24_82', '24_83']",2,7.983594821638003e-06,-4374.15,-13.262,-9.459797
24_23,"['23_30', '23_62']",2,7.593873072485171e-06,-4381.51,-12.6833,-9.587501000000001
25_43,"['24_34', '24_14']",2,7.258487801664938e-06,-4228.42,-13.8537,-9.555874
25_86,"['24_36', '24_23']",2,7.031794484662307e-06,-4200.56,-13.4952,-9.629088000000001
25_85,"['24_30', '24_15']",2,6.9602107443104595e-06,-4084.94,-15.0374,-9.598101
25_65,"['24_83', '23_87']",2,6.473704528887511e-06,-4373.66,-14.1647,-9.340942
25_34,"['24_83', '24_6']",2,6.253035791346732e-06,-4304.33,-13.7348,-9.499998
25_44,"['23_87', '24_37']",2,6.050983293904075e-06,-4214.39,-14.7623,-9.490884
25_37,"['24_39', '23_30']",2,5.09610690667809e-06,-4219.1,-13.2951,-9.610326999999998
25_41,"['23_87', '23_49']",2,4.247999328698469e-06,-4347.84,-14.6782,-9.289850999999999
25_50,"['24_82', '23_49']",2,4.1721344531573175e-06,-4235.09,-13.7198,-9.519067
25_18,"['24_25', '24_15']",2,2.9046121578722174e-06,-4068.56,-14.2208,-9.69327
25_89,"['24_53', '24_9']",2,1.4737513340633736e-06,-4337.75,-13.1425,-9.820820999999999
25_24,"['24_83', '24_23']",2,1.0038710648974698e-06,-4357.69,-13.3189,-9.485319999999998
