cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
66_45,"['62_29', '64_4']",1,inf,-3831.28,-14.4041,-9.593112000000001
64_14,"['61_1', '61_1']",1,inf,-4456.76,-11.8122,-9.439342
57_12,"['56_64', '56_39']",1,inf,-4013.25,-14.5767,-9.098455999999999
67_72,"['65_45', '64_14']",1,5.101857834173912e-05,-4398.94,-11.9869,-9.423057
67_83,"['66_32', '66_45']",1,3.611088782917065e-05,-3896.55,-13.9219,-9.616153
65_6,"['64_78', '62_29']",1,3.593796267136481e-05,-3853.22,-14.1576,-9.522570000000002
67_39,"['66_40', '65_45']",1,3.3805716885302036e-05,-4354.71,-12.5959,-9.313051999999999
67_80,"['66_40', '65_45']",1,3.3033768415075534e-05,-4308.42,-12.6608,-9.316773999999999
67_54,"['65_33', '66_84']",1,2.6547553559745438e-05,-4022.52,-14.3,-9.25546
67_75,"['66_45', '66_50']",1,2.3187678445539898e-05,-3867.0,-14.0516,-9.568367999999998
67_51,"['66_37', '66_1']",1,2.298885113756497e-05,-4044.09,-13.3193,-9.470190999999998
67_6,"['65_45', '64_14']",1,2.2893179380170913e-05,-4434.54,-11.9408,-9.398409
67_36,"['66_46', '66_59']",1,1.862030181466218e-05,-4181.71,-13.0479,-9.268881
67_56,"['66_59', '66_45']",1,1.8527594281645965e-05,-3962.28,-14.5585,-9.332965
67_73,"['65_33', '66_65']",1,1.761593987933815e-05,-3945.75,-13.9888,-9.516352
67_41,"['65_6', '65_27']",1,1.6218479469158268e-05,-3939.71,-14.0784,-9.376669
65_45,"['62_88', '63_13']",1,1.6055734691559673e-05,-4383.38,-12.011,-9.422161
67_14,"['65_45', '66_54']",1,1.4518133246853196e-05,-4230.88,-12.8864,-9.291011000000001
67_1,"['66_37', '57_12']",1,1.4200437831291443e-05,-4097.33,-13.6604,-9.179858999999999
67_37,"['66_11', '66_40']",1,1.3508056449871767e-05,-4215.62,-13.2786,-9.247482000000002
67_88,"['57_12', '65_45']",1,1.3120788657461941e-05,-4163.8,-13.6172,-9.149956
67_81,"['64_14', '66_84']",1,1.2791843527238739e-05,-4289.33,-12.4581,-9.443884
67_35,"['66_40', '66_40']",1,1.2753309148177492e-05,-4242.32,-13.0869,-9.227117
67_44,"['66_46', '66_81']",1,1.0658390304867844e-05,-4133.81,-13.3213,-9.366102000000001
67_38,"['66_27', '66_40']",1,1.0479661539216762e-05,-4204.09,-13.3051,-9.248296
65_33,"['64_27', '64_54']",1,9.845268554543863e-06,-3876.27,-14.7646,-9.397234000000001
67_2,"['65_33', '66_77']",1,9.636799999677949e-06,-3884.84,-14.481,-9.398653
67_86,"['66_46', '57_12']",1,9.158490826952029e-06,-4166.67,-13.3467,-9.282405999999998
67_85,"['57_12', '65_6']",1,8.551501920622889e-06,-3975.81,-14.0513,-9.269065000000001
67_5,"['66_44', '66_45']",1,7.988664544367104e-06,-3890.17,-13.949,-9.539475999999999
67_19,"['66_24', '66_81']",1,7.144493017753861e-06,-4061.54,-14.0934,-9.155700999999999
67_17,"['65_27', '66_27']",1,6.721788556621643e-06,-4045.4,-13.4394,-9.296935000000001
67_16,"['65_27', '66_65']",1,6.449888570736027e-06,-3892.75,-14.1513,-9.364772
67_43,"['66_84', '66_84']",1,6.0370189519749584e-06,-4177.0,-12.9579,-9.28573
67_58,"['66_65', '65_45']",1,5.3127877490747326e-06,-4245.66,-12.698,-9.425302
67_52,"['66_29', '66_40']",1,4.496062276143459e-06,-4213.09,-12.6698,-9.553036
66_65,"['65_10', '65_1']",1,4.4580427536148255e-06,-4111.75,-13.339,-9.378979000000001
67_68,"['65_6', '66_50']",1,4.455036333231743e-06,-3876.41,-14.284,-9.489833
67_50,"['66_29', '65_45']",1,4.3637001129706725e-06,-4260.47,-12.6596,-9.426109
67_64,"['65_6', '66_40']",1,4.168916447666535e-06,-3989.41,-13.6336,-9.399161000000001
67_74,"['66_59', '65_27']",1,3.768081974865864e-06,-4053.0,-14.0382,-9.170466000000001
67_3,"['64_14', '66_29']",1,3.622836987916037e-06,-4372.89,-12.2494,-9.537742
67_62,"['65_45', '66_11']",1,3.5135871523465353e-06,-4210.11,-12.6993,-9.556483
67_55,"['66_81', '66_81']",1,3.406011688767454e-06,-3972.55,-13.9772,-9.346720000000001
