cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
17_8,"['16_22', '16_1']",1,inf,-4058.83,-14.979,-9.756012
19_89,"['17_89', '18_75']",1,inf,-4494.29,-12.4208,-9.709759
19_12,"['17_8', '18_27']",1,inf,-4289.34,-14.8378,-9.37161
19_57,"['18_77', '18_7']",1,0.1035213833553665,-4077.81,-15.9868,-9.587795
18_5,"['17_84', '17_42']",1,0.09306154594544354,-4230.19,-15.1494,-9.419291999999999
19_11,"['18_61', '18_26']",1,0.08665717604832329,-4393.34,-13.3277,-9.439513999999999
18_27,"['17_67', '17_16']",1,0.0828469786753748,-4317.35,-14.6418,-9.387225
19_23,"['17_89', '18_61']",1,0.06663516980241707,-4460.65,-12.8205,-9.636807999999998
19_84,"['17_8', '18_54']",1,0.0660217948388217,-4155.73,-14.5007,-9.712969000000001
19_14,"['18_61', '18_40']",1,0.06554394080232116,-4473.9,-13.005,-9.489654999999999
19_86,"['18_75', '17_89']",1,0.06522312673121491,-4525.56,-12.663,-9.690118000000002
19_41,"['18_15', '18_77']",1,0.06255132228505675,-4160.95,-15.3947,-9.627478
19_0,"['18_61', '18_79']",1,0.05889333176483383,-4375.25,-13.1574,-9.562217
19_66,"['18_75', '17_89']",1,0.04583217814775733,-4524.76,-12.5197,-9.705024
19_88,"['18_18', '18_27']",1,0.04551896757967808,-4356.44,-14.4822,-9.385044
19_51,"['18_75', '17_89']",1,0.04523350158209466,-4506.65,-12.7249,-9.675346000000001
19_87,"['17_89', '18_72']",1,0.044930031718115264,-4393.16,-12.8746,-9.771036
19_35,"['18_73', '18_61']",1,0.04461906649675042,-4281.6,-13.5907,-9.475625
19_83,"['18_60', '18_60']",1,0.044413821139573983,-4370.73,-13.2678,-9.477232
18_75,"['17_89', '17_69']",1,0.04437162058394683,-4492.28,-12.8059,-9.666564000000001
19_79,"['18_77', '18_53']",1,0.04385810307604135,-4087.91,-14.8556,-9.700133999999998
18_74,"['17_3', '17_42']",1,0.04377760426551413,-4113.92,-14.7709,-9.661713
19_38,"['18_45', '18_54']",1,0.04303462337603105,-4225.37,-13.5926,-9.757009
19_62,"['18_7', '18_79']",1,0.04278848593791205,-4169.44,-15.8062,-9.560684
19_22,"['18_15', '18_74']",1,0.03744918041490464,-4126.05,-14.7379,-9.675301000000001
19_28,"['18_45', '18_72']",1,0.03647758626364889,-4361.99,-13.1597,-9.651945000000001
19_74,"['18_45', '18_54']",1,0.03424272112734484,-4302.46,-13.1961,-9.684054
19_13,"['18_45', '18_53']",1,0.03233112520513377,-4354.51,-13.1489,-9.685739000000002
19_63,"['18_5', '18_79']",1,0.03161619016546287,-4323.76,-13.7695,-9.446278000000001
19_50,"['18_7', '18_83']",1,0.030628745163942404,-4091.67,-14.9688,-9.655019000000001
18_61,"['17_80', '17_42']",1,0.03059186507553098,-4402.9,-13.197,-9.484347
19_82,"['18_77', '18_5']",1,0.028413045060979077,-4252.67,-15.3307,-9.417508000000002
19_59,"['18_73', '18_51']",1,0.027344481261398018,-4259.27,-13.4486,-9.660167999999999
19_72,"['18_60', '17_89']",1,0.026882587865062004,-4432.75,-12.8214,-9.612945
19_29,"['18_15', '18_5']",1,0.023714879300399543,-4182.9,-14.2079,-9.519104
19_60,"['18_45', '18_83']",1,0.01968625768791426,-4263.98,-13.2275,-9.649104000000001
19_44,"['17_8', '18_15']",1,0.016704695367066164,-4129.7,-14.6542,-9.769139000000001
19_53,"['18_60', '18_79']",1,0.016604124128227763,-4304.28,-13.4445,-9.482088000000001
19_80,"['17_8', '18_15']",1,0.015563944107821736,-4160.21,-14.3271,-9.637246000000001
19_77,"['18_46', '18_79']",1,0.010658188157613616,-4184.59,-13.7885,-9.448087000000001
19_85,"['18_27', '18_79']",2,0.5725797019332511,-4541.87,-19.8276,-9.416616999999999
19_76,"['18_5', '18_7']",2,0.08876366115401546,-4142.54,-15.7003,-9.669513
19_78,"['17_8', '18_7']",2,0.06225831821708701,-4111.5,-14.9889,-9.767334
18_7,"['17_5', '16_1']",2,0.059822152335696675,-4094.43,-15.825,-9.703538
19_48,"['18_72', '18_60']",2,0.059035788254150144,-4337.34,-13.3742,-9.776107
19_64,"['17_8', '18_53']",2,0.05740387858482987,-4177.11,-14.335,-9.79411
19_67,"['18_83', '18_40']",2,0.055890173420040504,-4342.45,-14.2372,-9.450337999999999
19_47,"['18_5', '18_40']",2,0.05248049846010936,-4415.1,-13.8619,-9.448288
19_73,"['18_51', '18_61']",2,0.04976493498306424,-4351.13,-13.6413,-9.503046999999999
19_2,"['18_80', '18_61']",2,0.048751158677613926,-4316.59,-14.0014,-9.50648
19_42,"['18_27', '18_46']",2,0.047382973827937616,-4329.09,-14.3171,-9.461803
19_4,"['18_75', '18_60']",2,0.04714358044772179,-4469.1,-13.0567,-9.697471
19_56,"['17_89', '18_75']",2,0.04441392674789306,-4514.39,-12.7341,-9.69377
19_45,"['18_74', '18_89']",2,0.04331983507869214,-4203.61,-14.072,-9.639021
19_25,"['18_7', '18_83']",2,0.04297298735400082,-4137.62,-15.0043,-9.747476
