cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
70_21,"['69_51', '69_51']",1,inf,-3813.01,-14.4546,-9.586573000000001
69_65,"['67_72', '64_14']",1,inf,-4467.3,-11.7217,-9.467346
72_13,"['71_45', '71_17']",1,inf,-4184.43,-13.3167,-9.063908
72_38,"['71_65', '71_56']",1,5.555465257199978e-05,-4250.11,-12.8308,-9.223870999999999
71_65,"['70_69', '70_35']",1,5.173600794376643e-05,-4351.4,-12.3355,-9.217583
71_4,"['69_57', '69_65']",1,4.809149246925364e-05,-4398.06,-12.0582,-9.487794
72_86,"['71_65', '69_65']",1,3.500256081843543e-05,-4398.85,-11.8647,-9.35084
72_1,"['71_59', '71_25']",1,3.077094968317843e-05,-3826.4,-14.3558,-9.624732999999999
72_35,"['71_5', '70_21']",1,2.3944985488107145e-05,-3897.71,-13.7675,-9.622949
72_22,"['71_4', '71_17']",1,2.236435534015596e-05,-4337.76,-12.7016,-9.320889999999999
71_72,"['70_29', '70_49']",1,2.1711939310988314e-05,-4040.72,-13.3145,-9.735083
72_39,"['70_21', '71_25']",1,2.0890910794525918e-05,-3843.64,-13.9742,-9.619831
72_32,"['71_4', '57_12']",1,2.042436529020745e-05,-4162.9,-13.4055,-9.179631
72_17,"['71_4', '71_16']",1,1.9921283976798177e-05,-4235.75,-12.9171,-9.211212
72_47,"['71_4', '71_72']",1,1.9741491604017063e-05,-4110.39,-12.9399,-9.613625000000003
72_80,"['71_5', '70_21']",1,1.9618314994766366e-05,-3889.82,-13.909,-9.596308000000002
72_16,"['71_17', '71_45']",1,1.8872185103353274e-05,-4067.61,-13.8027,-9.379802999999999
72_78,"['71_17', '71_56']",1,1.873861742493169e-05,-4206.22,-13.14,-9.170587999999999
72_37,"['71_5', '71_16']",1,1.8335326889136934e-05,-4083.31,-13.3637,-9.37894
72_21,"['57_12', '70_30']",1,1.6844392281062932e-05,-4094.42,-13.9598,-9.324189
72_51,"['71_75', '71_17']",1,1.576477862279962e-05,-4119.43,-13.636,-9.308677
