cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
36_43,"['35_66', '35_35']",1,inf,-4475.89,-12.0957,-9.636181
38_46,"['37_51', '37_88']",1,inf,-3914.01,-14.4007,-9.588975
36_18,"['35_74', '35_23']",1,inf,-4235.35,-14.0478,-9.20438
33_17,"['31_14', '32_6']",1,5.335590616649404e-05,-3955.06,-15.1731,-9.492805999999998
39_50,"['38_61', '36_89']",1,5.2759265864397223e-05,-4367.94,-12.4473,-9.489019
39_86,"['38_52', '38_47']",1,4.868989745920612e-05,-4472.42,-12.2098,-9.539406
39_72,"['36_89', '38_47']",1,3.950779331345666e-05,-4398.59,-12.4649,-9.467195
39_30,"['38_18', '38_9']",1,3.295806554671845e-05,-3979.49,-14.8602,-9.405885
39_9,"['36_43', '38_54']",1,2.7871834777255535e-05,-4337.9,-12.8266,-9.446014
39_84,"['38_61', '38_61']",1,2.597317945202487e-05,-4346.13,-12.3099,-9.498831
39_75,"['38_46', '38_46']",1,2.455306894617915e-05,-3963.02,-14.1628,-9.593148000000001
39_57,"['38_40', '33_17']",1,2.3112147235652122e-05,-4072.46,-13.7246,-9.409273
39_38,"['38_35', '38_64']",1,2.2370646924696163e-05,-4000.46,-14.4797,-9.486181999999998
39_40,"['38_9', '37_34']",1,1.2988868617845447e-05,-4173.03,-13.3767,-9.445847
39_82,"['38_61', '37_51']",1,1.2823643521419104e-05,-4292.37,-13.1331,-9.412872000000002
39_78,"['38_40', '36_18']",1,1.1977815250411942e-05,-4184.55,-13.7866,-9.341535
39_39,"['38_54', '38_45']",1,1.1892144031690814e-05,-4305.5,-13.0928,-9.283021999999999
39_48,"['38_76', '38_57']",1,1.085950363798745e-05,-4201.08,-12.8781,-9.575085000000001
39_25,"['38_46', '38_18']",1,9.859588161844896e-06,-4027.82,-14.4898,-9.349212
39_53,"['38_51', '38_9']",1,9.328471380658034e-06,-4044.49,-13.9226,-9.412882
39_52,"['38_46', '38_64']",1,8.990992052178828e-06,-4053.12,-13.8327,-9.533643999999999
39_16,"['38_54', '37_34']",1,8.878870502842546e-06,-4248.32,-13.2614,-9.379934
39_88,"['38_56', '38_52']",1,8.453686147129408e-06,-4299.48,-12.6747,-9.637664
39_54,"['38_47', '36_43']",1,8.321609931228911e-06,-4342.24,-12.4977,-9.533764
39_4,"['38_60', '38_10']",1,7.781229238094782e-06,-4286.75,-13.1082,-9.413965
39_81,"['38_26', '38_54']",1,7.325642644432758e-06,-4156.29,-13.8706,-9.349975
39_7,"['38_51', '38_27']",1,7.303121123892162e-06,-4089.64,-13.0102,-9.640635
39_3,"['38_46', '38_54']",1,7.030798084240793e-06,-4028.84,-14.0575,-9.373771999999999
39_76,"['38_9', '38_70']",1,6.3327093400226225e-06,-4103.0,-13.9779,-9.301663000000001
39_34,"['38_54', '38_60']",1,5.848698418569906e-06,-4219.35,-13.3682,-9.290288999999998
39_10,"['36_18', '36_18']",1,5.813426813320075e-06,-4232.26,-14.1879,-9.222855
39_15,"['38_18', '38_60']",1,5.4971734641871426e-06,-4188.1,-13.6066,-9.352737
39_51,"['38_51', '38_56']",1,5.1145811864363595e-06,-4215.0,-12.7354,-9.539699
39_64,"['37_34', '36_89']",1,4.973146159122147e-06,-4302.81,-13.017,-9.434445000000002
38_18,"['37_68', '37_69']",1,4.9567170824158045e-06,-4077.26,-14.8343,-9.320474999999998
39_77,"['38_40', '38_10']",1,4.593860916851512e-06,-4129.17,-13.5239,-9.456365000000002
39_70,"['38_9', '38_51']",1,4.4957997979452145e-06,-4210.78,-13.6127,-9.345682
39_19,"['38_35', '37_89']",1,2.5688652723315112e-06,-4108.69,-13.6386,-9.431251999999999
39_26,"['37_89', '38_57']",1,2.1250550433007076e-06,-4189.97,-13.2319,-9.461181999999999
39_5,"['36_18', '38_64']",1,1.8827817055585998e-06,-4214.41,-13.7194,-9.260485
39_33,"['38_46', '38_40']",1,1.5595319426885119e-06,-4043.89,-13.9797,-9.666923
36_89,"['35_17', '35_17']",2,6.561921069147999e-05,-4427.61,-12.5184,-9.493247
39_62,"['38_61', '38_51']",2,3.260677189048726e-05,-4314.6,-13.2098,-9.442448
39_59,"['36_89', '36_43']",2,2.9288963114737025e-05,-4407.24,-12.3752,-9.517290000000001
38_35,"['36_76', '37_88']",2,2.1213713501386966e-05,-3995.77,-14.3336,-9.611399
39_85,"['38_64', '38_46']",2,1.916859515202985e-05,-4054.27,-14.0482,-9.428758
39_31,"['33_17', '38_18']",2,1.870536139532735e-05,-4018.03,-14.8467,-9.565317
39_47,"['38_5', '38_27']",2,1.104525886395508e-05,-4242.58,-13.6199,-9.394027999999999
39_8,"['38_56', '38_46']",2,1.0155145653559225e-05,-4137.23,-13.2327,-9.668057
39_87,"['38_9', '33_17']",2,1.0147123748254458e-05,-4019.04,-14.9219,-9.426321
39_58,"['38_27', '38_52']",2,9.814895828109768e-06,-4208.73,-13.0298,-9.588921000000001
39_89,"['33_17', '36_89']",2,8.612480215506162e-06,-4150.72,-13.5645,-9.477692000000001
39_43,"['36_18', '38_60']",2,8.522976678217625e-06,-4227.74,-13.7177,-9.311411
38_51,"['37_70', '37_29']",2,7.864348155799962e-06,-4197.93,-13.6446,-9.362092
39_42,"['36_18', '38_9']",2,7.056658619633187e-06,-4099.1,-14.0738,-9.381707
39_18,"['38_9', '33_17']",2,6.900976334761981e-06,-4034.78,-14.4187,-9.423016999999998
38_64,"['37_30', '37_89']",2,6.4271413884801995e-06,-4093.19,-13.8988,-9.460695
38_9,"['37_51', '36_18']",2,5.978719217787302e-06,-4096.03,-14.1455,-9.403068999999999
39_12,"['38_70', '38_64']",2,5.923827000720269e-06,-4043.01,-14.4763,-9.405129
39_44,"['38_27', '38_64']",2,5.658111107440089e-06,-4151.01,-13.5267,-9.542669
39_13,"['38_64', '38_47']",2,4.568106403069644e-06,-4220.79,-13.3594,-9.571753999999999
39_24,"['36_89', '38_76']",2,3.6390618266322447e-06,-4284.64,-12.8502,-9.647442000000002
39_73,"['37_34', '38_27']",2,3.295059286589241e-06,-4283.2,-12.9118,-9.621262000000002
39_23,"['38_18', '38_60']",2,3.220504183888581e-06,-4174.04,-13.9089,-9.357645000000002
39_36,"['38_18', '37_89']",2,3.0667950592479917e-06,-4158.24,-14.2368,-9.317848999999999
39_29,"['33_17', '37_89']",2,2.9007276049435593e-06,-4105.33,-14.3835,-9.321684999999999
39_2,"['38_45', '38_46']",2,2.2867000518796195e-06,-4176.22,-13.748,-9.464696
39_79,"['38_64', '38_40']",2,1.2100146767088115e-06,-4053.38,-14.1073,-9.430223999999999
39_35,"['38_46', '38_51']",2,8.842223515416187e-07,-4108.7,-13.6781,-9.467624
39_22,"['36_89', '38_26']",3,2.2883347106946495e-05,-4255.03,-13.7159,-9.457956
39_1,"['36_18', '38_9']",3,1.3816332753078641e-05,-4161.14,-14.1854,-9.476972000000002
39_21,"['38_35', '38_60']",3,1.1324359986501612e-05,-4126.5,-14.2027,-9.389397
39_41,"['38_18', '38_9']",3,9.793855575819386e-06,-4142.52,-14.4618,-9.346505
39_46,"['36_18', '38_35']",3,9.323864483133407e-06,-4109.49,-14.4241,-9.359503
39_66,"['38_64', '33_17']",3,8.766142693578816e-06,-4084.47,-14.1268,-9.490724
39_45,"['36_18', '33_17']",3,8.217697621798405e-06,-4130.95,-14.793,-9.337243
39_68,"['38_60', '38_35']",3,8.033840474459737e-06,-4190.2,-13.8964,-9.517514
39_11,"['38_60', '38_9']",3,7.00791964057558e-06,-4223.79,-14.1656,-9.435421
39_63,"['38_27', '36_18']",3,5.77041157706269e-06,-4246.32,-13.7232,-9.571231000000001
39_17,"['38_27', '38_35']",3,5.527735442400815e-06,-4141.02,-13.4028,-9.718674
39_27,"['38_9', '38_51']",3,5.296594519658757e-06,-4086.03,-14.2386,-9.454244000000001
39_80,"['38_64', '38_56']",3,3.687418855420224e-06,-4213.19,-13.1109,-9.595924
39_61,"['38_9', '33_17']",3,3.417218463444572e-06,-4035.68,-14.4973,-9.455487
39_83,"['38_54', '38_10']",3,3.4125037779036897e-06,-4281.5,-13.9168,-9.330217999999999
39_37,"['38_27', '38_57']",3,3.1783958886656657e-06,-4233.47,-13.0822,-9.633453000000001
39_69,"['33_17', '38_27']",3,2.9571836492983815e-06,-4159.3,-13.9056,-9.689586
39_60,"['38_40', '38_18']",3,8.64842789895664e-07,-4105.82,-14.1989,-9.395639
39_56,"['36_43', '38_46']",4,1.0000100333958029,-4279.83,-13.1509,-9.759326999999999
39_74,"['38_27', '36_89']",4,2.493905534734574e-05,-4271.07,-13.2199,-9.664242999999999
39_49,"['36_18', '38_35']",4,1.711558550719383e-05,-4117.94,-14.3935,-9.682989000000001
39_6,"['38_57', '36_18']",4,8.387576496799396e-06,-4176.25,-14.1902,-9.577404999999999
39_71,"['33_17', '38_9']",4,7.466748219336548e-06,-4038.01,-14.7196,-9.487348
39_14,"['38_9', '38_35']",4,7.441131786780019e-06,-4077.34,-14.6622,-9.622931
39_20,"['38_64', '36_89']",4,3.407648015912257e-06,-4300.57,-13.8208,-9.500013
39_0,"['33_17', '38_76']",4,3.1706948440479864e-06,-4197.98,-13.8968,-9.569103
39_65,"['33_17', '38_54']",4,2.9477330850300483e-06,-4106.17,-14.6879,-9.415629000000001
39_28,"['38_27', '38_61']",5,1.9994328440110263,-4629.26,-19.0726,-9.612314999999999
39_32,"['38_40', '36_18']",6,inf,-999999.0,-999999.0,-999999.0
39_67,"['36_43', '38_46']",6,2.999274406839124,-999999.0,-999999.0,-999999.0
39_55,"['38_64', '38_60']",6,0.0,-999999.0,-999999.0,-999999.0
