cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
41_84,"['36_43', '40_78']",1,inf,-4469.58,-12.0649,-9.653537
44_6,"['38_46', '42_89']",1,inf,-3908.12,-14.4868,-9.514911
43_49,"['40_59', '42_71']",1,inf,-4195.06,-13.7518,-9.154679999999999
44_0,"['33_17', '33_17']",1,5.3120680411474674e-05,-4000.84,-14.8689,-9.496864
44_39,"['38_46', '42_89']",1,4.711929965290536e-05,-3955.76,-13.9436,-9.586374000000001
44_13,"['43_14', '43_19']",1,3.6165985620546235e-05,-4365.6,-12.7712,-9.480307999999999
44_49,"['43_49', '43_67']",1,3.1538209110317436e-05,-4310.62,-13.1644,-9.317625999999999
44_24,"['43_16', '43_14']",1,3.002617438345793e-05,-4343.13,-13.1306,-9.413359999999999
42_89,"['41_4', '38_46']",1,2.553743655575365e-05,-3923.93,-14.3665,-9.545634
44_73,"['43_19', '43_4']",1,2.2260781495631764e-05,-4222.75,-13.1077,-9.622319
44_48,"['43_19', '43_51']",1,2.21184916215451e-05,-4391.79,-12.5139,-9.513733
44_5,"['43_19', '41_84']",1,2.140104272830007e-05,-4406.02,-12.3338,-9.606926
44_44,"['43_16', '41_84']",1,1.8700651180036092e-05,-4378.93,-12.7134,-9.460626999999999
43_40,"['42_35', '42_40']",1,1.8497708400986257e-05,-4043.39,-13.8628,-9.464245000000002
44_20,"['43_69', '43_5']",1,1.759911986370241e-05,-4237.52,-13.3911,-9.22402
44_36,"['42_89', '43_15']",1,1.6491224163996093e-05,-3954.03,-14.2447,-9.571588
38_46,"['37_51', '37_88']",1,1.5921065342105986e-05,-3914.01,-14.4007,-9.588975
44_68,"['41_84', '43_0']",1,1.5563561917092585e-05,-4425.81,-12.4566,-9.484264999999999
44_84,"['43_19', '41_84']",1,1.5514255140774272e-05,-4467.22,-12.1312,-9.583381
44_81,"['43_51', '41_84']",1,1.536979581010673e-05,-4335.71,-12.7218,-9.482272
44_34,"['43_67', '41_84']",1,1.4742431641930652e-05,-4451.51,-12.4073,-9.504267
44_72,"['43_17', '38_46']",1,1.4466526009984257e-05,-4028.94,-13.4071,-9.518271
44_31,"['43_79', '43_67']",1,1.3108482122971795e-05,-4384.19,-12.6539,-9.391791
44_4,"['43_40', '43_76']",1,1.2697247940033709e-05,-4004.1,-14.4611,-9.467785
44_19,"['41_84', '43_42']",1,1.2044906141978179e-05,-4207.57,-13.1292,-9.560829
44_88,"['38_46', '43_74']",1,1.1167814676080292e-05,-4013.45,-13.7696,-9.537485
