cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
46_62,"['45_46', '44_43']",1,inf,15.0088,6.36445
46_61,"['42_35', '44_67']",1,inf,13.7535,8.38265
45_46,"['44_67', '44_46']",1,0.09392885881867458,14.287,7.92064
46_17,"['45_12', '44_43']",1,0.04640891661875043,14.903,6.84463
45_0,"['44_46', '44_74']",1,0.03882870384162851,14.0852,8.05231
45_82,"['40_32', '44_84']",1,0.024989691610615976,14.8707,7.01203
45_2,"['44_46', '44_21']",1,0.02437112353297845,14.157,7.96019
46_79,"['43_17', '44_62']",1,0.022844536616480206,14.9687,6.66508
45_13,"['43_27', '43_27']",1,0.021197266255475706,13.8245,8.30919
46_48,"['42_35', '45_80']",1,0.020106318043677806,13.7934,8.35945
46_88,"['45_64', '45_46']",1,0.017534333735863033,14.0529,8.14656
43_27,"['42_55', '42_35']",1,0.01660768352531753,13.8382,8.29815
46_0,"['44_67', '45_80']",1,0.013532487792398577,13.9592,8.15894
46_38,"['45_2', '43_27']",1,0.010692293693655786,13.8527,8.23244
46_66,"['44_62', '45_82']",1,0.009610573766687527,14.8541,7.10846
46_52,"['45_13', '42_35']",1,0.007916110077218503,13.7621,8.36864
44_43,"['43_17', '42_48']",2,0.06457780915745517,15.0582,6.47445
44_62,"['42_22', '43_63']",2,0.030167400046197012,14.8644,7.16814
46_14,"['45_87', '45_43']",2,0.030079233817151975,13.9994,8.24649
45_12,"['44_84', '42_48']",2,0.02869122218437552,14.9401,6.89974
46_86,"['43_27', '45_0']",2,0.02778756405654547,13.8852,8.32807
46_85,"['43_27', '45_0']",2,0.027342347462963625,14.1221,8.1646
46_78,"['45_0', '44_21']",2,0.02350005298315666,14.2186,7.97742
46_54,"['42_22', '42_22']",2,0.019047933619144593,14.8844,7.14277
46_72,"['45_82', '44_62']",2,0.01668768990747175,14.9086,7.11223
46_55,"['45_64', '44_21']",2,0.01464238801454051,13.8613,8.39328
42_35,"['39_65', '39_32']",2,0.0063613242494448136,13.7578,8.39992
