cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
76_23,"['75_11', '75_81']",1,inf,14.6736,5.68369
74_51,"['73_28', '73_31']",1,inf,13.1724,7.66512
76_87,"['75_11', '75_10']",1,0.14928719259689072,13.6061,7.16198
75_81,"['72_32', '73_8']",1,0.04640602977562185,14.5158,5.73459
75_3,"['72_77', '72_8']",1,0.017776078392683848,13.5555,7.20816
76_33,"['75_13', '75_76']",1,0.013703037239474303,13.2992,7.53151
76_54,"['72_77', '75_16']",1,0.01214236680359782,13.2146,7.61183
76_55,"['75_76', '75_33']",1,0.011294090391402781,13.2547,7.56752
76_32,"['75_3', '74_64']",1,0.011137519929638927,13.3917,7.24737
75_16,"['74_51', '74_64']",1,0.010525420270375035,13.2282,7.56876
76_60,"['75_0', '75_0']",1,0.008438423150929332,14.5916,5.70646
76_84,"['75_11', '73_42']",2,0.042546110709924284,13.6796,7.23277
76_14,"['73_4', '72_32']",2,0.024830335702109397,14.5259,5.92267
76_6,"['74_51', '74_51']",2,0.02047811250096901,13.1957,7.73963
76_41,"['75_0', '75_19']",2,0.019031297810129435,14.5924,5.77025
75_10,"['73_59', '74_31']",2,0.014919696572772454,13.5512,7.25833
75_0,"['73_8', '74_28']",2,0.01419876927239455,14.6123,5.72091
76_53,"['72_32', '75_81']",2,0.013516788143232346,14.5281,5.82657
76_64,"['73_42', '75_86']",2,0.012887646241902612,13.4524,7.25973
76_74,"['75_16', '73_42']",2,0.011323461661213105,13.3016,7.57665
75_75,"['73_55', '74_31']",2,0.008458723690006838,13.4011,7.3065
76_17,"['75_3', '75_3']",2,0.005362912897985988,13.2487,7.60308
76_35,"['75_75', '75_86']",2,0.005276276870088653,13.434,7.26201
76_21,"['75_3', '74_51']",2,0.005116493550347407,13.215,7.6433
76_61,"['75_89', '74_64']",2,0.0028336452277216806,13.4123,7.28024
76_15,"['75_62', '75_81']",3,0.04124655958291211,14.5372,5.8536
76_39,"['75_89', '74_51']",3,0.026283139952074094,13.216,7.88771
76_50,"['75_82', '75_89']",3,0.021160042113266324,13.2801,7.62451
76_75,"['73_8', '75_0']",3,0.019190348316934745,14.622,5.7992
76_76,"['75_11', '75_76']",3,0.01354951003522225,13.6157,7.26496
76_57,"['75_16', '74_51']",3,0.013238352511004371,13.2341,7.68795
76_18,"['75_0', '73_4']",3,0.012394303375957158,14.6042,5.84452
76_1,"['75_13', '74_51']",3,0.011269234082807104,13.2683,7.65533
76_70,"['75_86', '75_13']",3,0.011120333845539603,13.3171,7.59952
76_71,"['75_75', '74_64']",3,0.009289179608168384,13.437,7.27799
76_86,"['75_3', '75_54']",3,0.009227439250066971,13.409,7.309
73_42,"['72_50', '70_46']",3,0.008473985416597708,13.5274,7.27472
76_72,"['75_13', '75_76']",3,0.00795026293950417,13.2632,7.67718
76_89,"['74_64', '74_64']",3,0.0024816368553819924,13.4912,7.27798
76_29,"['75_19', '73_4']",4,0.027881642289890395,14.5813,5.94953
76_46,"['75_13', '72_32']",4,0.025044661489859565,13.2583,7.81622
76_3,"['75_75', '72_32']",4,0.014121144933432243,13.4282,7.40843
76_24,"['74_51', '73_4']",4,0.014038501462584795,13.248,7.91549
76_12,"['73_4', '75_0']",4,0.012105429790124056,14.6287,5.83947
76_9,"['75_16', '75_13']",4,0.011714396524168709,13.3196,7.66506
76_4,"['75_19', '72_32']",4,0.010342338593078081,14.5904,5.94779
76_37,"['75_89', '75_89']",4,0.010146351072799186,13.2594,7.70224
74_64,"['73_42', '73_59']",4,0.005403625981906637,13.4623,7.29429
75_33,"['74_64', '74_79']",4,0.005116944757049199,13.4986,7.28349
76_49,"['75_33', '74_51']",4,0.002225904531974454,13.3388,7.64663
76_26,"['72_32', '71_37']",5,0.1590210125316733,14.6887,5.95942
76_79,"['75_89', '75_81']",5,0.025151342209030977,13.48,7.39177
76_16,"['75_0', '75_10']",5,0.014620456230799397,13.8757,7.28396
76_65,"['75_13', '73_55']",5,0.01165537845614386,13.4628,7.59075
76_20,"['73_59', '75_16']",5,0.010129393630967504,13.3374,7.68367
76_77,"['75_16', '75_82']",5,0.00821458150357602,13.5038,7.28504
76_7,"['75_11', '75_81']",6,0.23432308813905095,14.827,6.3744
76_52,"['74_51', '75_33']",6,0.02903304712027582,13.3398,7.72674
76_19,"['75_3', '74_51']",6,0.01577942072701473,13.5038,7.34395
76_73,"['75_76', '73_4']",6,0.005119314243425418,13.3395,8.01327
76_69,"['75_16', '73_42']",6,0.0031884742931393784,13.4909,7.64936
76_88,"['75_33', '75_87']",6,0.0029148427532983924,13.5293,7.29306
76_40,"['73_8', '74_51']",7,0.15823724536437087,14.9417,6.52105
76_68,"['72_77', '72_32']",7,0.04080115489651607,13.3847,7.92269
76_36,"['75_3', '75_10']",7,0.029830034730742715,13.5923,7.32566
76_27,"['75_3', '75_33']",7,0.025229332954460913,13.5171,7.49219
76_31,"['75_86', '75_84']",7,0.011129745224309654,13.3972,7.76959
76_47,"['75_11', '73_59']",7,0.007927108423982119,13.6495,7.2951
76_85,"['75_75', '75_0']",8,0.042232361134896576,13.9712,7.41091
76_2,"['71_37', '75_75']",8,0.03336903208975098,13.7462,7.4333
76_62,"['75_33', '73_4']",8,0.0296264224250007,13.7313,7.50247
76_0,"['75_81', '75_11']",8,0.02404138327550232,13.832,7.4315
76_81,"['73_4', '75_82']",8,0.022367323351162673,13.629,7.53549
76_66,"['74_51', '75_82']",8,0.012273714550298189,13.5296,7.6102
76_67,"['74_51', '75_13']",8,0.008578991548230563,13.4126,7.77272
76_38,"['75_13', '72_32']",9,0.032226828229367836,13.7755,7.68342
76_28,"['73_4', '73_42']",9,0.024375943638108823,13.9232,7.53267
76_44,"['73_59', '75_81']",9,0.022673087812092138,13.8513,7.58381
76_8,"['73_59', '75_81']",9,0.022352408350438974,14.0015,7.51585
76_34,"['75_16', '75_13']",9,0.02026002424553821,13.5586,7.73872
76_80,"['73_42', '75_33']",9,0.013973678485771692,13.4882,7.77429
76_11,"['75_3', '75_62']",9,0.008977210548613758,13.8811,7.58234
76_56,"['75_84', '73_4']",10,0.09033711641528455,14.1754,7.73979
76_58,"['73_42', '75_81']",10,0.03265203830462346,13.6591,7.99453
76_43,"['75_76', '75_62']",10,0.01872038253094599,13.4947,8.01762
76_63,"['74_51', '75_81']",11,0.41092672542040065,14.078,8.08876
76_83,"['74_51', '74_64']",11,0.03715524672896781,13.8106,9.84667
76_78,"['74_51', '75_13']",11,0.02322445545459444,13.6477,10.2595
76_10,"['75_0', '73_4']",12,inf,15.255,9.80932
76_22,"['75_11', '75_75']",12,0.06704886745291769,14.3314,9.85922
76_59,"['75_0', '74_64']",12,0.05454841328689137,14.0693,9.91917
76_48,"['75_11', '75_89']",12,0.033851491873222325,13.8914,10.1816
76_42,"['75_76', '74_51']",12,0.033052561671749844,13.7314,10.3519
76_13,"['72_32', '75_75']",13,0.098236741459969,14.2536,9.95769
76_45,"['72_77', '74_51']",13,0.03383399234662291,13.9221,10.2742
76_82,"['75_76', '74_64']",14,inf,14.0056,10.6609
76_51,"['75_11', '75_75']",14,0.10188707978850012,14.3981,10.1371
76_30,"['73_8', '75_11']",14,0.0784042423649911,14.2888,10.4031
76_5,"['74_51', '75_0']",15,0.056515893594545744,14.4499,10.5562
76_25,"['75_11', '74_51']",15,0.03721092777758001,14.6397,10.2076
