cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
59_50,"['56_58', '58_21']",1,inf,14.8929,6.22565
57_22,"['56_60', '56_71']",1,inf,13.492,8.09844
59_40,"['58_60', '58_10']",1,0.1083658223191691,14.0473,7.69811
56_58,"['55_35', '55_35']",1,0.06617639533327974,14.6244,6.55748
51_51,"['50_18', '46_62']",1,0.03334326609130308,14.8894,6.46102
59_52,"['57_81', '58_70']",1,0.03329810905213116,13.7207,7.93175
56_52,"['55_7', '55_30']",1,0.022504577126215435,13.6818,8.0052
58_15,"['57_62', '57_88']",1,0.021777464137447775,13.9337,7.70247
59_29,"['58_26', '57_81']",1,0.02065304957258179,13.5097,8.00612
59_15,"['58_26', '58_11']",1,0.018719059275405833,13.7486,7.80548
59_67,"['58_11', '57_22']",1,0.01570964497059226,13.7606,7.78125
59_18,"['58_10', '58_26']",1,0.011972144253600128,13.8122,7.70861
59_9,"['58_65', '58_15']",1,0.009063376859168566,13.7547,7.78644
59_2,"['58_84', '56_58']",2,0.07939417812949881,14.7858,6.67657
58_84,"['57_50', '56_58']",2,0.027527099288208456,14.9,6.23072
59_30,"['58_65', '58_65']",2,0.015632243905972412,13.5364,8.0443
59_69,"['58_26', '56_52']",2,0.012590146013244,13.948,7.70921
59_12,"['58_10', '58_11']",2,0.012529245953493926,13.7904,7.81658
59_65,"['56_52', '58_60']",2,0.012311278232704788,13.5548,8.01406
58_52,"['57_67', '57_67']",2,0.011629819828173685,13.7997,7.8136
58_26,"['57_53', '57_22']",2,0.009895710102725858,13.5419,8.03926
58_10,"['56_87', '56_15']",2,0.005257800626454982,13.8424,7.72652
59_10,"['52_51', '58_1']",2,0.0049415667028031105,14.8963,6.2493
59_49,"['57_22', '51_51']",3,0.059918603513425234,14.9526,6.76071
59_27,"['52_51', '52_51']",3,0.05430491913046454,14.9756,6.38847
59_56,"['57_81', '58_10']",3,0.034590136040412944,14.1369,7.71863
59_44,"['52_51', '51_51']",3,0.024635503075707207,14.9558,6.4424
59_36,"['58_45', '57_81']",3,0.02022500827292551,13.9827,7.75058
59_34,"['57_63', '52_51']",3,0.016665237109111476,14.9914,6.24072
57_81,"['56_25', '56_87']",3,0.015477605461341701,13.5628,8.02823
59_20,"['58_15', '56_52']",3,0.009459216677340735,13.9856,7.73689
59_63,"['56_15', '58_84']",3,0.005701487665751577,14.017,7.7268
59_11,"['57_63', '57_22']",3,0.003561072219596121,13.8409,7.82073
59_77,"['57_22', '58_65']",3,0.0027621019515633475,13.5376,8.08827
59_19,"['58_10', '58_84']",4,0.038723582540745156,15.0053,6.24991
59_46,"['58_11', '56_52']",4,0.02980452997842574,13.8492,7.82863
59_71,"['57_81', '58_67']",4,0.02163789529071062,14.0647,7.74049
59_85,"['57_81', '57_53']",4,0.017608746849952395,13.5787,8.08768
59_78,"['57_53', '58_70']",4,0.01621827778118958,13.593,8.06
59_25,"['58_52', '58_15']",4,0.0046133110833723985,14.0136,7.78642
59_61,"['58_42', '58_67']",4,0.0031630397645366188,13.5395,8.16081
59_76,"['56_52', '57_81']",5,0.03019595417187039,13.6747,8.06609
59_23,"['58_42', '58_27']",5,0.024692321108028166,15.1439,6.61597
59_59,"['58_52', '51_51']",5,0.02375917428701781,13.8931,8.01226
59_73,"['58_84', '51_51']",5,0.020116009237055407,15.14,6.63037
59_87,"['57_67', '57_81']",5,0.019038547329745407,13.9028,7.9046
59_89,"['58_15', '58_67']",5,0.017141495543069225,13.9981,7.85917
59_21,"['57_63', '58_12']",5,0.013851017838363596,13.6127,8.13492
59_70,"['58_10', '52_51']",5,0.013511820174894504,14.0219,7.80593
59_57,"['58_67', '57_63']",5,0.005269694953502878,13.6221,8.09469
59_32,"['51_51', '56_58']",6,0.13536816095070847,15.1655,6.85333
59_26,"['58_84', '56_52']",6,0.08328341219636835,15.2472,6.62492
59_58,"['51_51', '58_70']",6,0.037543799771630824,14.0907,7.87322
59_66,"['57_53', '56_15']",6,0.027343622703570644,13.6235,8.15078
59_51,"['58_26', '56_52']",6,0.02501613996232849,14.4067,7.86359
59_79,"['57_22', '51_51']",6,0.010708734001280553,14.0088,7.90864
59_62,"['58_15', '57_53']",6,0.00611136593896972,13.6161,8.15706
59_39,"['51_51', '58_70']",7,0.22643720647360382,15.3808,7.20914
59_43,"['58_84', '57_67']",7,0.03989451318316115,14.3141,7.97388
59_17,"['58_27', '57_81']",7,0.026933256095835877,13.958,8.19856
59_24,"['58_84', '58_55']",7,0.0203340709931604,14.4797,7.9018
59_33,"['58_27', '58_70']",7,0.016646212852518206,13.7742,8.23707
59_88,"['52_51', '58_67']",7,0.01505610277400999,14.3376,7.92427
59_86,"['58_11', '58_15']",7,0.014634551577788663,13.8241,8.22988
59_72,"['57_81', '58_43']",8,0.022906840117835368,13.8398,8.36923
59_82,"['58_84', '57_53']",8,0.020664834688838656,14.427,7.94531
59_16,"['57_53', '58_84']",8,0.017505607038797184,14.3419,7.9583
59_81,"['58_52', '56_58']",8,0.015085353371155994,14.0443,8.24815
59_47,"['58_27', '58_65']",9,0.035664607765043356,14.2048,8.25709
59_38,"['57_81', '52_51']",9,0.032423269126697234,14.1333,8.31988
59_7,"['57_22', '56_58']",9,0.021584000774239713,14.365,8.11681
59_74,"['51_51', '58_52']",9,0.014400656011413495,14.4419,7.98854
59_3,"['58_42', '58_67']",10,0.045884221283677695,14.2103,8.46081
59_53,"['52_51', '58_70']",10,0.01376493105095749,14.4605,8.01185
59_55,"['58_15', '58_84']",10,0.009623241372770073,14.4927,7.99374
59_4,"['58_11', '56_58']",11,0.2652812967622982,14.376,8.76094
59_68,"['58_11', '58_65']",11,0.07919392115335032,14.2458,10.4549
59_13,"['58_80', '58_60']",11,0.03627394792476537,14.2294,11.0218
59_31,"['58_84', '52_51']",11,0.016562858527869873,14.4941,8.0566
59_8,"['58_52', '58_55']",12,0.053386535415377884,14.4509,10.8988
59_28,"['57_81', '58_1']",12,0.049693361121512035,14.2599,11.0778
59_35,"['51_51', '58_10']",12,0.03241432270152443,14.7475,8.06369
59_84,"['56_58', '58_60']",12,0.02390621262552626,14.5235,8.3081
59_41,"['58_67', '58_11']",12,0.016097496611525805,14.6442,8.22218
59_22,"['58_67', '58_70']",12,0.01131036510724819,14.6496,8.16347
59_75,"['56_15', '56_52']",12,0.010512932474517574,14.5244,8.22403
59_1,"['56_52', '58_27']",13,0.0487134619065892,14.8696,8.13192
59_5,"['58_12', '52_51']",13,0.027468124934876305,14.5441,8.26669
59_64,"['57_53', '58_42']",13,0.0018702970727678821,14.338,11.1359
59_60,"['51_51', '56_15']",14,0.09545570640831322,14.5639,8.6311
59_0,"['56_58', '52_51']",14,0.07160613620064843,15.1216,8.39723
59_80,"['51_51', '58_65']",14,0.06340756696192015,15.0159,8.45664
59_83,"['58_84', '51_51']",15,0.36444736110257975,15.3503,9.85655
59_54,"['56_15', '57_81']",15,0.1349392429822633,14.6527,10.2799
59_6,"['58_84', '57_22']",16,0.1520425238713921,15.6745,10.6068
59_42,"['58_67', '58_11']",16,0.05556592753486268,14.6824,10.7285
59_14,"['58_1', '58_67']",17,inf,15.7911,10.7499
59_48,"['58_15', '58_26']",17,0.05312156679130342,14.7141,10.9745
59_37,"['58_84', '58_55']",18,inf,15.4792,11.1841
59_45,"['58_11', '58_84']",18,0.011717371355968011,15.7019,11.1209
