cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
1_82,"['0_22', '0_22']",1,inf,40.9106,12.6191
0_98,[],1,inf,22.5279,15.675
0_59,[],1,0.06987307261424237,24.1117,13.3358
0_22,[],1,0.024480483322207168,40.7156,12.6261
1_0,"['0_26', '0_16']",1,0.01579382818869694,26.5356,13.2829
1_55,"['0_25', '0_50']",1,0.009385710242331735,35.1586,13.171
0_2,[],2,0.03518743400990801,25.0157,17.7647
1_14,"['0_63', '0_7']",2,0.03454031384753952,25.2481,14.6762
0_82,[],2,0.027901585091433596,43.6582,13.4872
1_5,"['0_90', '0_91']",2,0.02744016926459264,44.3588,13.163
1_65,"['0_27', '0_27']",2,0.023609219834781044,37.9104,13.6727
0_27,[],2,0.007462343619419839,37.2079,13.7488
1_54,"['0_58', '0_39']",2,0.005673357466950033,28.7303,13.7586
0_5,[],3,0.05429975045535047,28.1983,14.9955
1_52,"['0_22', '0_10']",3,0.03864315701796431,26.1907,16.1485
1_32,"['0_51', '0_87']",3,0.020155656030370006,39.1737,13.8868
0_13,[],3,0.017637606554325544,31.4018,14.4331
1_12,"['0_2', '0_82']",3,0.01600616277645081,29.0825,14.8704
0_63,[],3,0.01374647271182754,29.1887,14.5382
1_18,"['0_23', '0_50']",3,0.01057185158604827,46.6679,13.3042
1_58,"['0_5', '0_55']",3,0.0077228926132432915,42.2097,13.7332
1_27,"['0_13', '0_81']",3,0.005963901136889112,42.0085,13.7524
1_10,"['0_25', '0_87']",4,0.051078344303313726,26.6311,16.8703
0_18,[],4,0.0263183354671236,48.7668,13.4693
1_26,"['0_59', '0_26']",4,0.01658760250479286,33.9039,14.5768
1_17,"['0_22', '0_61']",4,0.014543178693152022,28.6027,16.3061
1_67,"['0_97', '0_49']",4,0.01066505411617235,44.8402,13.8342
1_88,"['0_45', '0_65']",4,0.006462929132384156,29.4912,14.9857
1_69,"['0_57', '0_30']",5,0.08474206801581463,52.5562,13.8236
1_77,"['0_72', '0_21']",5,0.05109912348407594,49.5722,13.9954
1_76,"['0_67', '0_39']",5,0.036346084062832205,46.5589,14.1544
1_57,"['0_24', '0_62']",5,0.021348629292952486,41.844,14.7326
1_16,"['0_67', '0_94']",5,0.02052510513936194,28.7312,18.3567
1_75,"['0_15', '0_46']",5,0.018487364978460877,34.6163,14.7791
1_60,"['0_12', '0_81']",5,0.017327476878149305,29.4305,17.3626
1_81,"['0_57', '0_91']",5,0.012356744130617853,29.6607,17.2835
1_20,"['0_26', '0_49']",5,0.009879099280211898,29.7156,15.2119
1_25,"['0_66', '0_73']",5,0.008485157068991894,42.1957,14.6079
1_4,"['0_98', '0_36']",6,0.1110211642208874,29.8047,20.4207
1_73,"['0_23', '0_54']",6,0.06365347171289353,51.5166,14.3837
1_47,"['0_20', '0_63']",6,0.02176084635156548,30.8681,16.2472
1_40,"['0_29', '0_37']",6,0.01731778897222206,33.1121,15.6728
