cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
58_84,"['57_50', '56_58']",1,inf,14.9,6.23072
57_22,"['56_60', '56_71']",1,inf,13.492,8.09844
58_15,"['57_62', '57_88']",1,0.11811334744578733,13.9337,7.70247
56_58,"['55_35', '55_35']",1,0.05949727943574748,14.6244,6.55748
51_51,"['50_18', '46_62']",1,0.0467630434419221,14.8894,6.46102
58_52,"['57_67', '57_67']",1,0.021053965971017816,13.7997,7.8136
58_10,"['56_87', '56_15']",1,0.019170924030645294,13.8424,7.72652
56_52,"['55_7', '55_30']",1,0.011994286589430008,13.6818,8.0052
58_26,"['57_53', '57_22']",1,0.002617874566005143,13.5419,8.03926
57_81,"['56_25', '56_87']",1,0.0023704114650647578,13.5628,8.02823
52_51,"['51_37', '51_87']",2,0.06406283504958524,14.928,6.3154
58_60,"['57_88', '57_63']",2,0.026528691676116274,13.5287,8.20668
58_67,"['56_15', '57_53']",2,0.019860672394938682,13.8805,7.79638
58_55,"['57_88', '57_53']",2,0.015876145668630277,13.5951,8.03044
58_70,"['56_52', '57_67']",2,0.011673122856309512,13.5775,8.03681
56_15,"['55_12', '55_30']",2,0.010961565469971207,13.9718,7.73188
58_11,"['57_67', '57_67']",2,0.009389135500638338,13.8103,7.88346
58_65,"['57_63', '56_15']",2,0.0067132392437578535,13.548,8.05704
57_53,"['56_31', '56_52']",2,0.005630520636059855,13.5549,8.03999
57_63,"['56_52', '56_62']",2,0.005298576578364317,13.9254,7.77032
57_67,"['56_25', '56_44']",2,0.005256774405092741,13.8122,7.83857
58_12,"['57_22', '57_11']",2,0.0030336421227970195,13.5365,8.11987
58_42,"['57_72', '57_10']",3,0.19347946300772068,15.0856,7.1626
58_1,"['57_50', '57_81']",3,0.13031830872756836,15.542,6.38946
58_27,"['51_51', '57_72']",3,0.04203936467982924,15.0896,6.66581
58_21,"['52_51', '57_50']",3,0.030504746484742603,15.161,6.59737
58_68,"['57_67', '56_15']",3,0.017065139644957865,13.9202,7.83392
58_43,"['56_71', '57_88']",3,0.015481885520538472,13.8701,7.84073
58_80,"['57_44', '57_63']",3,0.01102862887516668,13.9577,7.7719
