cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
44_43,"['43_17', '42_48']",1,inf,15.0582,6.47445
42_35,"['39_65', '39_32']",1,inf,13.7578,8.39992
45_46,"['44_67', '44_46']",1,0.11743019962811446,14.287,7.92064
45_12,"['44_84', '42_48']",1,0.026616672567872687,14.9401,6.89974
45_82,"['40_32', '44_84']",1,0.022722741170675763,14.8707,7.01203
43_27,"['42_55', '42_35']",1,0.02108533348523093,13.8382,8.29815
45_2,"['44_46', '44_21']",1,0.019864992079153626,14.157,7.96019
44_62,"['42_22', '43_63']",1,0.016329449797407324,14.8644,7.16814
45_13,"['43_27', '43_27']",1,0.014327126085491523,13.8245,8.30919
45_0,"['44_46', '44_74']",1,0.010587185661241606,14.0852,8.05231
43_17,"['42_48', '42_48']",1,0.007904430264767084,15.0192,6.51731
45_80,"['44_6', '44_67']",1,0.007425337021287605,13.9612,8.26375
44_21,"['43_27', '43_27']",1,0.006388035763209309,13.9574,8.29624
44_67,"['43_27', '43_10']",1,0.00452376246689462,13.9976,8.26167
45_52,"['42_22', '44_43']",2,0.03724809465947993,15.0497,6.70697
45_49,"['43_89', '42_35']",2,0.03711392920123979,13.9308,8.37943
45_64,"['44_67', '42_35']",2,0.025506815967324598,13.8024,8.44467
45_39,"['43_17', '44_44']",2,0.02195991839080881,14.9446,7.01784
45_21,"['44_24', '44_21']",2,0.021758243496038235,14.1557,8.10686
45_71,"['44_21', '44_3']",2,0.020776216328116413,13.8842,8.38601
45_24,"['43_17', '44_42']",2,0.019596063668519,15.0833,6.50749
45_87,"['44_67', '44_24']",2,0.01946764096211079,13.9977,8.28469
44_28,"['43_49', '42_35']",2,0.01720196720439477,14.0879,8.23244
45_43,"['43_27', '44_77']",2,0.014472862561842756,14.173,8.00853
42_22,"['41_34', '40_32']",2,0.01207100898248796,14.8909,7.13882
45_20,"['44_44', '44_43']",2,0.011016027543044198,15.0343,6.91097
45_25,"['43_27', '44_28']",2,0.01097345712231872,14.1767,7.99225
45_50,"['44_62', '42_22']",2,0.0068805654989652736,14.8926,7.06448
45_81,"['42_22', '44_84']",3,0.03388183673800358,14.8979,7.19133
45_47,"['44_62', '44_44']",3,0.028888935711970196,14.9823,7.06301
45_58,"['44_44', '43_17']",3,0.02828551366251292,15.0639,6.91405
45_28,"['42_48', '44_44']",3,0.02389420698757049,15.1056,6.5713
45_40,"['44_3', '44_62']",3,0.02088382809725467,13.884,8.44538
45_54,"['43_17', '42_48']",3,0.01965972156474225,15.1003,6.62669
45_17,"['43_17', '44_43']",3,0.019428666161026426,15.118,6.53072
45_7,"['44_6', '43_17']",3,0.01719555244460552,14.034,8.39869
45_29,"['42_35', '44_3']",3,0.010223882509220118,13.8331,8.47691
44_46,"['43_70', '43_89']",3,0.005749075265107822,14.184,7.99695
45_16,"['44_43', '44_77']",4,0.02804207990403836,15.1308,6.62288
45_59,"['44_79', '42_35']",4,0.02038304642480107,13.9929,8.49361
45_63,"['44_79', '44_28']",4,0.017552695097030405,14.0736,8.39911
45_38,"['42_22', '44_3']",4,0.01694470916360916,13.9507,8.52316
45_69,"['44_46', '44_46']",4,0.016730598558515965,14.184,8.03537
45_37,"['42_22', '40_88']",4,0.014094288300533204,15.0482,7.12589
45_60,"['44_44', '44_62']",4,0.004456998652701371,15.0238,7.13061
45_27,"['43_89', '44_44']",5,0.11514402654888518,15.0953,7.34972
45_56,"['40_88', '42_22']",5,0.06613214629260938,15.2586,6.80697
45_33,"['44_46', '43_89']",5,0.027151009943777706,14.3019,8.06369
45_65,"['44_3', '42_22']",5,0.025459307571517008,14.0379,8.64618
45_51,"['44_67', '40_32']",5,0.018574159369874284,13.9658,8.83757
45_78,"['43_17', '44_6']",5,0.010391673825967573,14.211,8.14865
45_61,"['44_3', '44_28']",6,0.04027670756866673,14.1213,8.75805
45_55,"['44_77', '40_32']",6,0.03206796971182111,15.3564,6.81744
45_89,"['44_74', '43_89']",6,0.022424730167936505,14.3438,8.10966
45_8,"['44_62', '44_74']",6,0.013732242750554721,14.2233,8.24398
45_45,"['44_24', '44_41']",6,0.013333235102416085,14.2218,8.67614
45_67,"['44_67', '44_74']",6,0.010212573430996904,14.2813,8.15596
45_66,"['40_32', '44_1']",7,0.0732231608423434,15.4065,6.85731
45_9,"['44_21', '44_43']",7,0.034429344307551776,14.3913,8.12945
45_72,"['44_24', '44_43']",7,0.02799065569371399,14.3378,8.18429
45_36,"['42_22', '44_46']",7,0.019887670151063373,14.4299,8.12186
45_32,"['42_35', '44_46']",7,0.018512019355107823,14.2071,8.77468
45_83,"['44_21', '43_17']",7,0.016588063892550145,14.2507,8.43965
45_18,"['41_37', '43_27']",7,0.010741316183252997,14.2631,8.43296
45_68,"['44_38', '44_77']",7,0.003635314742155308,14.287,8.24911
45_73,"['44_6', '43_17']",8,0.05225632699738725,15.5139,7.04647
45_62,"['43_27', '41_37']",8,0.0137846215262857,14.879,8.2229
45_57,"['44_24', '44_67']",8,0.007928486669071064,14.2775,8.43401
45_31,"['44_21', '42_22']",8,0.003509147859845371,14.2878,8.31448
45_74,"['42_48', '42_35']",9,0.07326753592234787,15.8571,7.08586
45_42,"['43_89', '43_17']",9,0.04395108788452423,15.5259,7.34417
45_86,"['44_43', '44_67']",9,0.026406269733650393,14.424,8.31846
45_22,"['42_22', '43_27']",9,0.01437024100355289,14.2918,8.53174
45_84,"['44_77', '40_32']",10,0.31113716695760335,14.4681,9.17041
45_70,"['40_32', '44_46']",10,0.10528170998919371,14.7632,8.4054
45_15,"['44_24', '44_84']",10,0.07429446218842169,14.4814,8.87417
45_53,"['43_17', '43_27']",10,0.0242882269847582,14.5008,8.40673
45_77,"['42_35', '44_44']",11,0.10204285773335829,14.5355,8.46605
45_5,"['44_67', '44_62']",11,0.0379120977454967,14.8195,8.4291
45_6,"['44_67', '40_32']",12,0.029926204452418618,14.8532,8.57189
45_10,"['44_62', '42_35']",13,0.0100199654892675,14.8781,8.60311
45_14,"['42_48', '44_67']",13,0.008959906525678893,14.8729,8.61814
