cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
61_17,"['60_21', '59_50']",1,inf,14.9573,6.07432
64_78,"['62_32', '61_60']",1,inf,13.4174,7.90231
64_59,"['61_60', '62_29']",1,0.15503724905094504,13.601,7.47614
61_38,"['60_13', '60_13']",1,0.10764150492250762,14.7812,6.19171
64_52,"['61_17', '63_46']",1,0.08686417176593704,14.8636,6.18293
56_58,"['55_35', '55_35']",1,0.07458505341255986,14.6244,6.55748
64_7,"['56_58', '63_73']",1,0.013377895189757377,14.6182,6.59227
64_79,"['63_27', '63_37']",1,0.0084704727970599,13.4668,7.8774
64_26,"['63_83', '63_10']",1,0.005650973653557202,13.4399,7.90177
64_34,"['61_17', '61_17']",2,0.04394020654010683,14.9642,6.13081
64_49,"['63_46', '63_46']",2,0.042031177094074994,14.6887,6.59827
63_37,"['62_4', '62_73']",2,0.03861881393167888,13.6538,7.54415
62_32,"['60_59', '61_52']",2,0.014313365039959426,13.5268,7.89364
64_24,"['63_37', '63_3']",2,0.013673626516702763,13.4359,7.93979
64_50,"['61_60', '62_0']",2,0.012549617250057746,13.492,7.92233
63_63,"['62_89', '62_15']",2,0.01177928421325099,13.6084,7.65421
63_73,"['56_58', '56_58']",2,0.011215182505217601,14.6263,6.60413
64_73,"['63_37', '61_60']",2,0.005952421526280257,13.6051,7.7292
64_87,"['63_73', '63_73']",3,0.038954686200941696,14.6387,6.62545
64_83,"['61_60', '61_17']",3,0.03338085692079108,15.0124,6.57167
64_29,"['62_15', '63_63']",3,0.02214339189392975,13.6258,7.66728
64_0,"['63_63', '62_0']",3,0.015834477933141845,13.7147,7.58471
63_89,"['62_28', '61_60']",3,0.012655671513973538,13.4453,8.12458
64_64,"['61_60', '63_50']",3,0.007840140952422532,13.4606,7.94387
61_60,"['59_29', '60_62']",3,0.007770472691266739,13.4532,8.0722
64_81,"['61_38', '61_17']",4,0.09837092970709783,15.0848,6.68221
64_47,"['61_17', '63_46']",4,0.054195573365631015,14.776,6.69242
64_66,"['62_15', '62_32']",4,0.01707010906632444,13.7047,7.741
64_32,"['63_89', '62_62']",4,0.016054127379937902,13.7228,7.65174
64_71,"['62_29', '63_10']",4,0.015570092443160995,13.7765,7.58731
64_54,"['62_32', '63_63']",4,0.015488304363850782,13.7466,7.62018
64_84,"['62_15', '62_15']",4,0.009772821881744857,13.5157,8.0196
64_13,"['62_62', '62_15']",4,0.009328535918949696,13.5858,8.00983
64_31,"['61_60', '62_15']",4,0.008858047350117108,13.4715,8.02564
64_43,"['63_10', '62_15']",4,0.003960058184335172,13.4526,8.21825
64_21,"['61_38', '56_58']",5,0.14668218859138532,15.3433,6.75998
64_65,"['63_2', '62_25']",5,0.016822663955359606,13.8086,7.61478
64_20,"['62_15', '62_15']",5,0.00893441364191415,13.5442,8.03512
64_2,"['63_2', '62_32']",5,0.008704961056606467,13.7607,7.74447
62_15,"['61_60', '61_40']",5,0.007770312037987379,13.4815,8.04213
64_8,"['61_60', '62_62']",5,0.007492835591605905,13.7407,7.90438
64_38,"['62_29', '63_3']",5,0.007154282586165699,13.7843,7.68303
64_57,"['62_29', '63_51']",6,0.027520546830590138,13.8576,7.66857
64_72,"['61_60', '63_49']",6,0.018799497266401233,13.5857,8.04994
64_85,"['61_17', '63_50']",6,0.016825179546703335,13.6774,8.04025
64_35,"['63_10', '63_89']",6,0.010362079904236456,13.4854,8.08646
64_28,"['62_0', '63_51']",6,0.009746468969045442,13.7895,7.71437
64_11,"['63_59', '61_17']",6,0.009202172449733296,13.7611,7.75431
64_14,"['61_60', '63_27']",6,0.0052109349367753625,13.4898,8.07796
64_60,"['63_10', '63_36']",7,0.0382323887353345,14.0845,7.68152
64_74,"['61_60', '63_73']",7,0.03744909884711023,13.9267,7.69204
64_45,"['63_50', '63_63']",7,0.020291211090666908,13.5109,8.3792
64_3,"['63_51', '63_36']",7,0.015849976924197477,13.8304,7.72381
64_53,"['61_60', '63_36']",7,0.009737663517076434,13.9031,7.71641
64_48,"['62_29', '62_62']",7,0.008735754271955632,13.8007,8.00479
64_18,"['63_74', '63_10']",7,0.00252023384543813,13.5446,8.1171
64_82,"['61_17', '62_25']",8,0.025563979974876288,14.0376,7.73867
64_75,"['62_15', '63_89']",8,0.024472495578250354,13.5456,8.19126
64_10,"['63_89', '62_25']",8,0.019917617623864813,13.84,7.75746
64_86,"['61_38', '61_60']",9,0.030735765800813757,13.898,8.15564
64_61,"['63_74', '63_78']",9,0.026432145485094816,14.0546,7.79845
64_58,"['62_15', '63_59']",9,0.01267393224959911,13.6685,8.19229
64_23,"['62_15', '63_73']",9,0.006598825676821363,13.9002,7.87025
64_70,"['62_32', '63_73']",10,0.05340191287910901,14.159,7.82908
64_25,"['61_60', '61_38']",10,0.049299467524690305,14.0001,8.03327
64_42,"['61_38', '63_10']",10,0.015748769769440212,13.7373,8.23324
64_40,"['56_58', '63_59']",10,0.013844002407591675,14.068,7.83191
64_88,"['62_62', '63_89']",11,0.05669281277803745,14.2289,7.89055
64_15,"['56_58', '63_63']",11,0.03568963070657851,14.1945,8.11432
64_41,"['63_18', '62_29']",11,0.020029742143473705,13.8055,8.33866
64_51,"['56_58', '62_25']",11,0.01690364740476572,14.4979,7.85382
64_68,"['63_89', '61_38']",11,0.014059291196624198,13.9264,8.2624
64_16,"['62_15', '62_62']",11,0.009958181036985363,13.7886,8.4273
64_37,"['63_63', '61_38']",12,0.0392851294641214,13.9188,8.58821
64_30,"['62_0', '63_27']",12,0.03591250629259788,14.0761,8.56204
64_6,"['63_3', '56_58']",12,0.022858155659141167,14.3241,7.92105
64_36,"['63_37', '63_59']",13,0.11820707061262595,14.3197,10.4842
64_9,"['61_38', '63_37']",13,0.024338688400141327,14.6048,7.95054
64_67,"['63_37', '56_58']",13,0.022760638637226296,14.3652,7.99979
64_12,"['63_73', '62_32']",13,0.012088925964675125,14.3697,7.98759
64_62,"['63_27', '62_0']",14,0.24477808718269767,14.3719,10.12
64_63,"['61_38', '61_17']",14,0.006951729680110813,14.4926,8.05053
64_46,"['63_3', '63_73']",14,0.0021065480413541126,14.4278,8.07373
64_55,"['63_10', '63_37']",15,0.035278700792003376,14.4255,10.544
64_22,"['56_58', '56_58']",15,0.029186154315184943,14.4394,8.29027
64_19,"['63_63', '63_73']",15,0.02023971806518908,14.4627,8.20494
64_27,"['63_63', '63_3']",15,0.013973540282947026,14.4279,8.39281
64_1,"['63_74', '56_58']",16,0.04377395413686374,14.5401,8.43411
64_17,"['61_38', '63_10']",16,0.03995919517384615,14.4762,8.71859
64_89,"['63_36', '62_15']",16,0.0198041682560919,14.5586,8.21617
64_69,"['61_38', '63_27']",17,0.11610247695892077,14.4907,8.7376
64_39,"['63_73', '63_78']",17,0.03383190572094313,15.0269,8.21924
64_80,"['63_46', '63_49']",18,inf,15.7509,9.30412
64_4,"['63_36', '63_27']",18,0.031084572864753728,14.6831,10.5336
64_44,"['63_78', '63_36']",18,0.0027607068607304495,14.4914,10.5358
64_77,"['63_5', '63_73']",19,0.0864170758545671,14.5153,10.5963
64_5,"['63_50', '62_32']",20,0.11075906105570717,14.5805,10.9515
64_33,"['61_38', '63_89']",20,0.09433490794694993,15.3228,10.9091
64_76,"['62_32', '63_73']",21,inf,15.2272,11.4173
64_56,"['63_74', '56_58']",21,0.04096850224983975,15.2783,11.3951
