cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
88_5,"['87_78', '85_36']",1,inf,14.4242,5.52255
86_71,"['85_29', '85_29']",1,inf,13.0439,7.31364
88_66,"['86_71', '87_51']",1,0.1637414201994216,13.3731,7.03691
87_14,"['86_56', '85_42']",1,0.06502967957211893,14.3769,5.55484
85_36,"['84_84', '84_75']",1,0.021597501392132255,14.4208,5.52361
88_82,"['87_56', '87_63']",1,0.01956548516389882,13.0832,7.27979
88_51,"['87_56', '87_63']",1,0.014684793749958637,13.1095,7.2407
87_5,"['86_21', '85_29']",1,0.0097006719845994,13.2394,7.09056
88_33,"['86_44', '87_56']",1,0.009366770319912995,13.3119,7.05507
88_73,"['87_24', '87_5']",1,0.0085162349506577,13.2149,7.12483
86_28,"['85_16', '85_29']",1,0.005582210395032342,13.2115,7.15354
87_51,"['86_7', '86_28']",1,0.005288957321338944,13.2457,7.08245
88_57,"['87_5', '87_51']",1,0.0051302776588085745,13.2653,7.0757
86_62,"['85_16', '85_16']",1,0.004487620564792761,13.2999,7.05898
88_7,"['85_36', '87_78']",2,0.01291918797506973,14.436,5.53202
88_86,"['86_28', '87_56']",2,0.01200137301160341,13.0876,7.31521
88_12,"['87_5', '86_71']",2,0.010216268722122513,13.1139,7.2912
88_8,"['87_35', '85_45']",2,0.007719393010952244,13.1328,7.2578
85_16,"['84_42', '84_83']",2,0.007535474449757891,13.3269,7.05783
88_85,"['86_28', '86_62']",2,0.007033768157334354,13.2541,7.13464
88_26,"['87_56', '87_24']",2,0.004018852414301293,13.2655,7.09099
88_34,"['86_63', '86_71']",3,0.034020982916107646,14.4493,5.56377
88_9,"['87_75', '86_63']",3,0.01780633823694942,14.4467,5.59374
88_47,"['87_51', '87_5']",3,0.011513923507583143,13.1272,7.34791
88_31,"['86_71', '87_5']",3,0.007539895997936958,13.3758,7.06445
86_7,"['85_45', '85_27']",3,0.006052066369640929,13.1346,7.30937
88_70,"['86_62', '87_5']",3,0.005913643336844135,13.315,7.09832
88_24,"['87_80', '87_79']",3,0.00472023908081203,13.2869,7.13006
88_11,"['87_56', '86_28']",3,0.0037322331713499123,13.3501,7.07896
87_63,"['86_7', '86_28']",3,0.0018993844365786906,13.1456,7.27793
88_56,"['86_62', '86_7']",3,0.0018813512952033152,13.2601,7.14098
88_71,"['87_48', '85_36']",4,0.03598183329416592,14.5133,5.58556
88_28,"['86_7', '86_62']",4,0.011093133831103164,13.3551,7.09988
88_30,"['85_16', '86_28']",4,0.009131525337902385,13.2853,7.16366
88_88,"['86_28', '86_71']",4,0.007652516394374175,13.2726,7.17033
88_3,"['85_16', '87_5']",4,0.007285995090935432,13.3379,7.11587
88_35,"['87_47', '87_56']",4,0.006798376638003556,13.1488,7.27945
88_52,"['86_71', '87_14']",4,0.006618194778506871,13.4074,7.08208
88_67,"['87_63', '86_44']",4,0.006022915786476952,13.3493,7.11213
88_54,"['86_71', '87_51']",4,0.00567227740471723,13.1446,7.32
88_27,"['86_7', '87_80']",4,0.005370789795542104,13.3217,7.13655
88_43,"['86_44', '86_28']",4,0.00530400885921601,13.2711,7.17213
88_21,"['87_5', '87_80']",4,0.0049192600369533206,13.2937,7.1481
88_6,"['87_72', '87_35']",4,0.0017938995457135965,13.2862,7.15157
88_78,"['87_5', '87_14']",5,0.05021399523867934,14.521,5.65211
88_84,"['85_45', '87_56']",5,0.013411777491136766,13.1474,7.36109
88_10,"['87_24', '85_16']",5,0.013276547678972449,13.4569,7.10717
88_61,"['87_35', '86_62']",5,0.010866233287567232,13.3986,7.11085
88_13,"['86_7', '87_56']",5,0.010504268863833047,13.169,7.28633
88_48,"['87_72', '87_63']",5,0.007696817212610339,13.3724,7.14473
88_44,"['87_63', '87_48']",5,0.006228753745011923,13.3381,7.26308
88_1,"['86_62', '86_71']",5,0.004198777833484471,13.3829,7.13672
88_55,"['87_78', '87_56']",6,0.11321390448251278,14.5939,5.67445
88_25,"['86_28', '87_24']",6,0.012531153268869239,13.163,7.43144
88_23,"['87_63', '86_7']",6,0.01224904306549735,13.189,7.30808
88_81,"['87_51', '86_7']",6,0.00849155677274432,13.1826,7.31477
88_87,"['87_63', '87_79']",6,0.007215807161884808,13.3837,7.14487
88_17,"['87_5', '86_28']",6,0.001999297892283767,13.5068,7.1269
88_45,"['87_74', '86_62']",7,0.16862539620432349,14.727,5.78557
88_60,"['87_80', '87_5']",7,0.014418259170884233,13.2075,7.43625
88_14,"['86_62', '86_71']",7,0.013773671663154463,13.2265,7.32774
88_80,"['87_56', '86_44']",7,0.013558683310878535,13.4328,7.18168
88_75,"['86_44', '87_79']",7,0.010826148434268342,13.4128,7.18266
88_38,"['87_27', '86_7']",7,0.003985547929066267,13.2594,7.32307
88_16,"['87_14', '87_72']",7,0.00314449266252581,13.6418,7.14378
88_18,"['87_48', '87_5']",8,0.24778104686499514,14.7418,6.27349
88_83,"['87_78', '86_7']",8,0.10133859494262419,14.9006,6.1908
88_37,"['87_51', '85_16']",8,0.017226000879805643,13.2456,7.41628
88_69,"['87_35', '87_56']",8,0.011604111626054018,13.4431,7.18305
88_40,"['86_7', '87_63']",8,0.004223811148906478,13.4402,7.23678
88_59,"['86_71', '86_62']",9,0.02240008888781534,13.2604,7.52582
88_32,"['87_14', '87_80']",9,0.017735699490139117,13.5109,7.20556
88_15,"['85_16', '86_71']",9,0.015327704267342415,13.2954,7.4976
88_68,"['85_36', '87_5']",9,0.0030536929662329827,13.5083,7.23281
88_41,"['86_44', '87_14']",9,0.0020177340112933883,13.4404,7.23965
88_49,"['87_51', '87_78']",10,0.04991927592978719,13.3029,7.65045
88_89,"['86_7', '87_5']",10,0.04630421486267526,13.4696,7.59506
88_64,"['86_28', '87_48']",10,0.031818964000316766,13.58,7.22691
88_72,"['85_36', '86_44']",10,0.017819073623162592,13.5061,7.26501
88_22,"['87_56', '85_36']",10,0.007131945576771833,13.684,7.22648
88_0,"['85_16', '87_75']",11,0.02891284446062172,13.5293,7.31429
88_74,"['86_63', '86_44']",11,0.01740919278828222,13.6028,7.30015
88_77,"['87_35', '87_48']",11,0.01597073373855135,13.6817,7.2345
88_36,"['86_7', '87_75']",11,0.013216744505101196,13.6882,7.23342
88_4,"['87_78', '87_24']",11,0.011903133529300626,13.6277,7.27823
88_79,"['87_27', '85_36']",11,0.008535257218953232,13.6415,7.27454
88_65,"['87_5', '87_14']",12,0.4222121771846113,13.6135,9.70019
88_42,"['87_14', '87_63']",12,0.1446566227041413,13.9129,7.27809
88_58,"['86_7', '86_63']",12,0.017197076136514416,13.6472,7.32054
88_19,"['86_7', '87_78']",13,0.06142100106734115,13.7753,7.34043
88_76,"['87_48', '86_44']",13,0.025769839582900446,13.715,7.4559
88_2,"['85_36', '87_5']",14,0.05112920399278435,13.8879,7.3581
88_20,"['86_44', '85_45']",14,0.02277169719127107,13.7362,7.46441
88_53,"['85_17', '85_16']",15,0.053416202056261186,13.749,7.81143
88_50,"['87_63', '87_24']",16,0.21394932034751177,14.2403,9.86448
88_46,"['87_72', '87_63']",16,0.08463027378526689,13.75,9.99675
88_39,"['87_78', '87_56']",16,0.07122260925195043,14.28,7.88006
88_29,"['87_14', '86_28']",17,0.3824728442369363,14.4397,7.88139
88_62,"['85_16', '86_44']",17,0.010375596596804466,13.8919,10.2194
88_63,"['87_74', '85_36']",18,inf,15.4534,10.3373
