cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
71_37,"['70_9', '69_1']",1,inf,14.6639,5.8126
74_51,"['73_28', '73_31']",1,inf,13.1724,7.66512
72_32,"['71_10', '70_18']",1,0.058157285422742816,14.52,5.88876
73_59,"['70_46', '72_8']",1,0.04385593964662748,13.6407,7.21119
73_4,"['72_32', '72_32']",1,0.030365615304217677,14.5488,5.87429
73_8,"['71_37', '72_32']",1,0.02577422826763214,14.6358,5.81828
74_64,"['73_42', '73_59']",1,0.015071695070689332,13.4623,7.29429
73_55,"['72_4', '72_11']",1,0.014842726163698935,13.3316,7.59174
73_42,"['72_50', '70_46']",1,0.013441394145318055,13.5274,7.27472
72_77,"['71_58', '70_46']",1,0.01297687256084792,13.237,7.63672
72_8,"['70_5', '71_14']",1,0.011651891468026447,13.5283,7.23338
74_31,"['73_74', '73_74']",1,0.010976153393807565,13.4488,7.31647
74_46,"['72_4', '73_20']",1,0.005582225080832089,13.3039,7.61814
74_76,"['72_4', '72_77']",2,0.020731665798926123,13.2182,7.7504
74_41,"['72_77', '73_20']",2,0.01355929473544663,13.309,7.62425
74_28,"['73_59', '73_59']",2,0.012215720975364941,13.6774,7.21593
74_61,"['73_63', '72_8']",2,0.011643318122167649,13.5992,7.29479
74_70,"['73_28', '73_42']",2,0.011108105262918886,13.2419,7.67912
74_14,"['72_32', '73_73']",2,0.009905598764493621,14.5839,5.8799
74_69,"['73_88', '72_77']",2,0.009731682541800707,13.3032,7.64876
74_34,"['73_18', '73_17']",2,0.00800579812895467,13.3844,7.60736
74_82,"['73_42', '72_4']",2,0.005385691999009236,13.4823,7.32245
74_72,"['73_28', '73_4']",3,0.06334289696276454,14.7563,5.88671
74_74,"['71_37', '72_32']",3,0.02678403173330791,14.6295,5.90749
74_65,"['72_4', '73_30']",3,0.01894167232864698,13.5112,7.42431
74_11,"['73_74', '73_31']",3,0.016769640005517936,13.484,7.47901
74_79,"['73_55', '73_42']",3,0.016442486097589862,13.6034,7.33575
74_22,"['73_30', '72_77']",3,0.015644265663262612,13.2602,7.71924
74_8,"['73_63', '72_8']",3,0.013395765928895825,13.579,7.39353
