cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
24_78,"['22_18', '23_79']",1,inf,16.1978,8.09182
24_33,"['23_12', '22_29']",1,inf,14.5611,8.69603
24_25,"['21_22', '22_29']",1,0.14257038016315848,14.9291,8.63416
22_18,"['21_43', '21_55']",2,0.14197859667160978,16.315,8.19684
24_75,"['23_55', '23_22']",2,0.018723460284617913,14.7575,8.77025
24_13,"['22_52', '23_9']",2,0.01470264317995245,14.7928,8.73385
23_30,"['22_77', '22_79']",2,0.013960904842074684,14.5805,9.10749
22_29,"['21_22', '19_39']",2,0.009140816425997941,14.5989,8.924
24_77,"['23_30', '21_22']",2,0.009076483197110618,14.6864,8.83153
24_16,"['23_12', '23_84']",3,0.02828879550469761,14.8832,8.78268
24_37,"['23_12', '22_29']",3,0.02489417181422831,14.6333,8.97087
23_57,"['22_79', '22_24']",3,0.017858240562413946,16.223,8.7475
24_20,"['23_12', '21_38']",3,0.014694768561857747,15.6929,8.75314
24_23,"['23_9', '23_9']",3,0.010918769138162481,14.6043,9.09988
24_2,"['23_30', '23_84']",3,0.006883614262576757,14.6908,8.86126
23_55,"['20_5', '22_17']",4,0.03899717264832401,15.7976,8.83595
22_24,"['20_25', '21_12']",4,0.030006931919357945,16.0876,8.8108
24_0,"['23_6', '23_12']",4,0.01920329784640447,15.1189,8.83977
24_34,"['23_9', '23_9']",4,0.015142291572118965,14.6786,9.10119
24_74,"['23_77', '23_12']",4,0.01139185373595613,14.7447,8.94045
24_48,"['21_38', '23_12']",4,0.009335995153115718,14.8501,8.90261
24_27,"['22_52', '23_25']",4,0.00610987664892177,14.6795,8.99494
23_77,"['22_17', '21_22']",4,0.004365237669882985,14.8029,8.90752
24_5,"['23_30', '22_29']",5,0.028816511326547136,14.6931,9.33859
24_38,"['23_22', '23_84']",5,0.021722273463019325,14.7437,9.21218
24_41,"['23_25', '23_6']",5,0.013344327338178315,14.7853,9.05322
23_6,"['22_79', '22_62']",5,0.01271553532426201,15.2114,8.89002
24_10,"['23_12', '23_6']",5,0.010986161754400045,15.0229,8.92026
23_12,"['22_79', '22_62']",5,0.01073942210396862,15.3064,8.87476
24_15,"['22_79', '23_43']",5,0.009846164667014276,15.0739,8.91152
24_72,"['23_57', '21_22']",5,0.009353554799655502,15.6662,8.86126
24_79,"['22_79', '23_84']",5,0.005824670932090424,14.8032,9.03792
24_59,"['23_12', '23_79']",5,0.005616529521353025,15.0052,8.98563
24_64,"['23_55', '23_84']",5,0.004476941079839367,15.0196,8.96619
23_78,"['19_39', '20_5']",6,0.03235020436186085,15.7324,8.86682
24_56,"['23_74', '23_25']",6,0.027329561767171412,15.1875,8.92954
24_71,"['23_12', '22_52']",6,0.012453491461485116,15.3454,8.88659
24_30,"['22_52', '22_52']",6,0.010651788784738485,14.8332,9.0975
24_45,"['20_5', '23_25']",6,0.00993536345159152,15.0032,9.0418
24_66,"['23_25', '23_57']",6,0.009447229287248409,15.0798,8.9616
24_46,"['23_6', '23_25']",6,0.00924075277497742,14.7953,9.11349
24_18,"['23_37', '23_7']",6,0.006036202769713392,14.8579,9.08525
24_83,"['23_30', '23_6']",7,0.022706228456950202,15.2254,9.06312
24_29,"['23_6', '23_9']",7,0.014682385500573106,15.086,9.07835
24_57,"['23_30', '21_60']",7,0.014303701737191274,14.8144,9.16909
24_43,"['20_5', '23_79']",7,0.0132241393728148,15.3706,8.91317
24_19,"['21_38', '23_12']",7,0.007727069044809432,15.3119,8.97921
24_39,"['23_6', '23_30']",8,0.02541872881560684,15.2877,9.16245
24_40,"['23_57', '23_37']",8,0.015441357295852243,15.581,8.9852
24_36,"['23_79', '23_55']",8,0.014973284369845647,15.3252,9.01745
