cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy
52_51,"['51_37', '51_87']",1,inf,14.928,6.3154
56_12,"['54_45', '55_25']",1,inf,13.52,8.27674
56_15,"['55_12', '55_30']",1,0.09304238715605508,13.9718,7.73188
56_58,"['55_35', '55_35']",1,0.045771287592911984,14.6244,6.55748
51_51,"['50_18', '46_62']",1,0.03021634794636687,14.8894,6.46102
56_88,"['53_21', '53_21']",1,0.01799519803974821,13.8158,7.86697
56_71,"['55_25', '55_12']",1,0.01703049747788813,13.9481,7.80204
56_52,"['55_7', '55_30']",1,0.016199466054319742,13.6818,8.0052
56_39,"['54_45', '54_45']",1,0.014840220732892664,13.557,8.25741
56_87,"['51_4', '55_30']",1,0.014353328593586043,13.652,8.02168
55_46,"['54_89', '50_18']",1,0.014265862075861965,14.9109,6.45703
56_60,"['55_7', '55_7']",1,0.011758578789793868,13.8135,7.87777
56_31,"['52_82', '55_69']",1,0.011015085465054582,13.5858,8.19496
56_1,"['55_69', '52_82']",1,0.010056802074671549,13.6448,8.08607
56_44,"['55_12', '54_43']",1,0.009988026800105828,13.5953,8.09937
56_25,"['54_45', '55_9']",1,0.004490567235509171,13.5882,8.14659
56_24,"['55_32', '51_51']",2,0.044124559729883495,15.2159,6.4138
56_53,"['54_45', '55_45']",2,0.034079565778639055,13.8773,7.91592
56_63,"['55_46', '55_46']",2,0.026338400885083844,14.9379,6.45569
53_21,"['52_79', '51_4']",2,0.02598911849844714,13.8421,7.92734
55_35,"['54_50', '54_13']",2,0.023187757217612716,14.6597,6.6046
55_3,"['54_50', '51_4']",2,0.02100608854784431,14.6864,6.58868
52_82,"['49_18', '51_87']",2,0.017521961412879643,14.0505,7.75999
55_25,"['54_43', '53_21']",2,0.016178989309980695,13.5332,8.28035
56_62,"['55_32', '54_45']",2,0.013883984412979116,13.9274,7.87474
56_46,"['55_32', '55_32']",2,0.012462774013466078,14.0319,7.78655
56_0,"['55_12', '55_7']",2,0.009771771335035071,13.9613,7.83723
54_45,"['51_4', '53_21']",2,0.009101958230935854,13.5642,8.2778
56_37,"['51_4', '55_25']",2,0.006520387626982459,13.5915,8.27187
56_40,"['55_7', '55_7']",2,0.005500245188025831,13.5992,8.17664
56_43,"['55_7', '55_12']",2,0.005323800598249108,13.6036,8.13925
55_7,"['54_45', '52_82']",2,0.0037955156032052407,13.6012,8.16971
56_55,"['52_51', '54_45']",2,0.003234586008805808,13.7927,8.12764
56_26,"['55_74', '51_51']",3,0.22261584260792597,15.4313,6.62325
56_59,"['53_25', '53_25']",3,0.1267132144622562,14.7206,6.67862
56_65,"['55_7', '55_75']",3,0.03622480525836647,14.1508,7.83798
56_6,"['55_30', '55_42']",3,0.02097555137748757,13.9165,7.93181
56_17,"['55_46', '55_12']",3,0.018124046190633663,14.4059,7.82662
56_33,"['55_7', '55_25']",3,0.014828161404525895,13.6086,8.23679
56_35,"['55_69', '55_42']",3,0.01384817402667561,13.6217,8.18825
56_84,"['55_32', '55_35']",3,0.013065227732164196,14.0675,7.89137
56_66,"['55_12', '55_25']",3,0.00944475186499115,13.6869,8.14263
56_79,"['55_25', '55_25']",3,0.006086651466930751,13.5632,8.29006
56_36,"['55_45', '51_51']",4,0.12837615634027302,15.0719,6.95391
56_67,"['52_82', '52_51']",4,0.022431834952488083,14.1047,7.895
56_70,"['55_69', '55_12']",4,0.02196299049746923,13.7033,8.16306
56_77,"['52_82', '55_25']",4,0.02064176987908227,13.9765,7.95848
56_22,"['55_32', '51_4']",4,0.011896760520229695,13.6412,8.23915
56_89,"['55_7', '55_9']",4,0.011084337723293407,13.6518,8.19879
56_10,"['55_42', '55_7']",4,0.005863277410120414,14.0913,7.93931
