cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change
59_61,"['51_56', '51_56']",1,inf,22.50123333333333,13.907766666666667,14.249272672672674
65_26,"['61_14', '61_14']",1,inf,64.9911,16.84006666666667,6.890204474474474
69_68,"['68_22', '68_22']",1,inf,20.051933333333334,32.030166666666666,13.54489981981982
70_52,"['69_32', '69_32']",1,inf,21.8216,32.1147,12.675997087087088
70_80,"['64_10', '59_61']",1,inf,20.6673,14.316833333333333,15.028442552552553
70_63,"['69_86', '69_47']",1,0.15885148962550932,24.947933333333335,30.3861,11.954304114114114
70_8,"['69_32', '69_10']",1,0.1573792564394198,21.23503333333333,28.558399999999995,13.552932792792793
69_65,"['68_52', '68_77']",1,0.15618012038351958,39.38336666666667,18.35943333333333,9.147284684684685
64_10,"['59_70', '59_70']",1,0.14598152790543306,20.4508,15.559853333333335,14.918866246246248
70_20,"['68_80', '64_10']",1,0.1434313084491742,31.250733333333333,20.017733333333336,10.234320960960963
68_54,"['67_66', '67_52']",1,0.14296197596649435,60.10706666666667,22.3965,7.208354384384386
70_29,"['69_22', '69_32']",1,0.13822770116295252,26.702299999999997,27.258133333333333,11.277144654654654
70_76,"['65_26', '68_54']",1,0.13791789682544214,61.9526,20.6897,7.098377147147147
70_48,"['65_26', '69_70']",1,0.1334407806141287,56.043499999999995,20.380566666666667,7.798604594594596
70_7,"['69_9', '69_9']",1,0.13293892417397093,34.343466666666664,25.6139,9.33707237237237
70_21,"['59_61', '69_60']",1,0.13194807199830852,31.3061,16.374733333333335,11.209715015015016
70_10,"['69_49', '69_26']",1,0.12230212800104148,60.291799999999995,20.962333333333333,7.161649729729731
70_57,"['69_65', '69_10']",1,0.11082707505469058,29.47576666666667,19.0025,10.479786666666667
70_86,"['69_49', '69_44']",1,0.10684535517105839,54.49209999999999,19.160366666666665,7.9710332732732745
70_78,"['69_32', '69_23']",1,0.10677571383869644,31.381800000000002,26.536,9.638797867867867
70_38,"['69_9', '69_70']",1,0.10675224161197455,25.47713333333333,26.693133333333332,11.782933393393392
70_33,"['59_61', '69_10']",1,0.10657904139498306,21.2512,14.62062,14.343379309309311
70_58,"['59_61', '68_54']",1,0.10632284208755219,36.022299999999994,18.2644,10.037647087087088
70_24,"['69_65', '69_83']",1,0.10631758920725576,49.91986666666667,17.8373,8.162224384384386
70_1,"['69_83', '69_3']",1,0.10597672114050735,51.486766666666675,23.0275,7.71567045045045
70_53,"['69_52', '69_65']",1,0.10429164477510595,28.03696666666666,18.306299999999997,10.692418018018017
70_59,"['69_26', '69_47']",1,0.10386237906167838,42.949666666666666,26.1517,8.796744324324326
70_75,"['69_32', '69_26']",1,0.10352867556356549,46.02453333333333,25.642,8.36913045045045
70_39,"['69_70', '69_32']",1,0.10277846416517071,24.569233333333333,29.454766666666668,12.116376546546547
70_51,"['69_60', '69_23']",1,0.10106735239919416,48.3114,23.494466666666668,8.06612132132132
70_3,"['69_20', '69_52']",1,0.0935770023661227,38.50066666666667,24.548033333333336,8.889549819819822
70_72,"['69_32', '69_32']",1,0.08577403526896424,21.5467,24.150063333333332,13.302340480480481
70_81,"['59_61', '68_80']",1,0.08484146104418099,37.88826666666666,18.08583333333333,10.030264294294295
70_36,"['69_52', '69_47']",1,0.08470665448623171,22.9909,28.0518,12.198248948948951
70_88,"['69_9', '69_63']",1,0.08319074632094184,33.94423333333334,26.490033333333333,9.642927627627628
70_61,"['69_70', '69_10']",1,0.08000928604526028,23.5481,29.1048,12.16627303303303
70_34,"['69_32', '69_20']",1,0.07526207591760084,26.7847,23.310566666666663,11.977285495495495
70_9,"['64_10', '69_22']",1,0.07496409297697115,22.400366666666667,15.140173333333331,13.153115525525527
70_23,"['69_49', '69_10']",1,0.07480121083263264,34.0028,26.269099999999998,9.721874684684684
70_17,"['69_10', '68_54']",1,0.07257730171724688,43.17476666666667,25.1394,8.682323783783785
70_2,"['69_10', '68_22']",1,0.06959001063180248,22.34353333333333,27.097800000000003,12.359695525525524
70_14,"['69_20', '65_26']",1,0.06915161946756605,59.26073333333333,18.4381,7.470607597597598
69_32,"['68_18', '68_22']",1,0.0687154051631942,21.8425,32.10146666666667,12.713136396396399
70_85,"['69_60', '69_83']",1,0.0685640352481609,47.9161,16.740199999999998,8.930643723723724
70_71,"['69_83', '69_49']",1,0.06671581718372188,48.3033,19.49983333333333,8.477434834834837
70_28,"['69_65', '65_26']",1,0.06652457081644493,58.06053333333333,16.727366666666665,7.481574564564565
70_40,"['68_54', '69_86']",1,0.06284419884209701,46.788000000000004,17.759333333333334,8.521682522522523
70_15,"['69_52', '69_52']",1,0.06032060420948626,28.3156,18.069,10.680680960960961
70_16,"['69_83', '68_54']",1,0.058502783717937115,52.63856666666666,17.928933333333333,8.00770858858859
70_46,"['69_22', '69_26']",1,0.05656136191118709,50.9974,17.059233333333335,8.547339939939938
70_84,"['64_10', '69_52']",1,0.055558002439171444,22.217933333333335,14.943166666666665,13.410518138138139
70_79,"['69_32', '69_26']",1,0.05498948661072552,44.595366666666656,18.263166666666667,8.853742372372372
70_42,"['69_52', '68_54']",1,0.053355875174161814,43.32746666666666,26.156433333333336,8.564824984984986
70_4,"['65_26', '69_65']",1,0.052199679664477625,61.54493333333334,17.357866666666666,7.186367867867868
70_87,"['65_26', '69_64']",1,0.052182274015684565,59.5288,17.543566666666667,7.297823483483483
70_69,"['69_9', '64_10']",1,0.052136462060188696,24.182599999999997,26.0115,12.167787597597597
70_6,"['69_47', '69_26']",1,0.050651294014186415,44.85053333333334,18.965300000000003,8.717630450450452
68_80,"['67_5', '67_52']",1,0.04955122262507191,57.574999999999996,16.653933333333335,7.743678498498499
70_26,"['69_83', '59_61']",1,0.04636014950343512,26.092866666666666,26.106000000000005,11.863859429429432
70_12,"['59_61', '69_52']",1,0.04590445323177665,24.967333333333332,15.248800000000001,12.21662942942943
70_37,"['69_68', '69_52']",1,0.045516889363419646,23.024366666666666,15.498800000000001,12.497384924924924
70_31,"['69_2', '68_80']",1,0.045461834016807895,38.044666666666664,17.1464,10.532205465465466
70_41,"['59_61', '69_70']",1,0.04411192126286598,25.382500000000004,15.112733333333333,12.575063123123122
