cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change
80_36,"['79_21', '79_21']",1,inf,64.82723333333333,16.807199999999998,6.882691741741742
87_77,"['84_0', '83_58']",1,inf,20.52123333333333,36.85893333333333,12.966245975975975
88_51,"['87_29', '82_71']",1,inf,21.633,13.696266666666666,13.960094894894894
90_16,"['89_38', '89_31']",1,inf,19.5617,32.043,13.639512912912915
91_20,"['84_19', '84_19']",1,inf,20.347033333333332,14.0463,14.869164984984986
91_1,"['90_81', '87_77']",1,0.22259439824438337,20.850533333333335,33.68083333333333,12.399672522522522
90_55,"['87_77', '84_0']",1,0.20400490510639097,20.23783333333333,35.278333333333336,13.256237987987987
91_69,"['90_20', '80_36']",1,0.18365202034764794,55.25363333333333,17.618499999999997,7.852981621621622
91_62,"['90_34', '80_36']",1,0.17770691479766354,62.6835,16.9552,6.99375048048048
91_33,"['90_75', '84_19']",1,0.16210494986043378,24.3091,14.941196666666665,12.643500660660662
91_8,"['90_34', '90_12']",1,0.14490826630101988,46.17633333333333,17.888266666666667,8.738815555555556
90_76,"['89_75', '80_36']",1,0.14267019921037155,50.49726666666667,23.489666666666665,7.772272132132133
91_13,"['90_12', '90_83']",1,0.1387374059968963,36.15543333333333,19.3849,9.389123123123126
91_32,"['90_76', '90_12']",1,0.13407416633128602,37.96673333333333,24.038233333333334,9.035523843843846
91_61,"['88_51', '90_39']",1,0.12925868575636948,30.523533333333333,26.052599999999998,10.788885075075074
91_43,"['84_19', '87_77']",1,0.12094044997486508,19.874433333333332,31.005733333333335,13.610169579579582
91_27,"['90_59', '87_77']",1,0.11840284051364976,34.36676666666667,19.839833333333335,10.101994114114113
91_36,"['90_55', '90_78']",1,0.1147724788638586,23.70883333333333,21.991266666666665,12.029246846846846
91_72,"['87_77', '90_51']",1,0.11141861872431041,25.738733333333332,28.682,10.493235045045047
91_18,"['90_55', '90_34']",1,0.10796532267475992,35.14936666666667,23.215466666666668,9.813609879879879
91_29,"['90_78', '88_51']",1,0.10511558289117137,26.556066666666666,21.212833333333332,11.015673753753752
91_3,"['90_6', '90_16']",1,0.10445440384238548,23.669233333333334,16.676299999999998,12.993549399399399
90_51,"['89_62', '89_61']",1,0.10263021993151553,39.7507,27.102166666666665,8.200094114114114
91_25,"['90_78', '90_78']",1,0.09811958005914533,32.7125,24.84753333333333,9.537904294294295
91_57,"['90_55', '90_76']",1,0.09762524491528835,32.392966666666666,27.3606,9.342527927927929
91_59,"['90_64', '90_78']",1,0.09709538459855394,27.186700000000002,27.205166666666667,10.250381861861863
91_46,"['90_39', '90_55']",1,0.09613200118261239,28.45823333333333,25.2985,10.820915615615613
91_51,"['90_39', '90_71']",1,0.09470548532313317,41.78980000000001,22.291866666666664,8.719152882882883
91_66,"['90_56', '90_76']",1,0.09448427987291444,49.16096666666667,22.793899999999997,8.199414204204205
84_19,"['83_12', '75_82']",1,0.09359094417278851,20.4056,14.102556666666667,14.82449795795796
90_6,"['84_0', '80_36']",1,0.09233547684253109,44.40313333333334,25.360466666666667,8.529164774774776
91_47,"['87_77', '90_12']",1,0.08812350132229346,22.267166666666668,30.69926666666667,11.788286906906906
91_63,"['90_6', '80_36']",1,0.087415737741937,57.1346,17.352633333333333,7.699334594594596
91_83,"['90_55', '90_1']",1,0.08694015684701768,38.6513,25.985266666666664,8.63546906906907
91_67,"['90_59', '90_81']",1,0.08636996839718053,45.996399999999994,20.273500000000002,8.314468168168169
91_0,"['88_51', '84_19']",1,0.0852812293345034,20.957766666666668,13.908500000000002,14.243116816816817
91_86,"['87_77', '88_51']",1,0.08429047404280718,21.60943333333333,29.231266666666667,12.74891963963964
91_40,"['88_51', '84_19']",1,0.08381638779187234,20.6238,13.72572,14.444507507507508
91_26,"['90_75', '90_29']",1,0.08275823584687227,47.833933333333334,25.26546666666667,8.284222942942941
91_42,"['90_16', '87_77']",1,0.07830214588780823,20.6019,36.79476666666667,13.11929816816817
91_12,"['80_36', '90_56']",1,0.07781297275770649,57.914866666666676,21.358566666666665,7.531922042042043
91_49,"['90_12', '90_76']",1,0.07773238530673622,42.52493333333333,25.374,8.338632582582584
91_15,"['90_76', '90_1']",1,0.07765770199669607,58.70756666666666,22.205600000000004,7.3165321621621615
91_78,"['89_75', '90_16']",1,0.07682976370571593,22.795533333333335,25.188799999999997,11.71589147147147
91_14,"['88_51', '90_83']",1,0.07652050143405255,32.6785,24.77103333333333,9.795217207207209
91_6,"['88_51', '90_71']",1,0.0758961089240375,25.76993333333333,16.889466666666667,11.394304804804806
91_70,"['87_77', '90_43']",1,0.0742607147645928,43.64673333333334,26.679933333333334,8.024427027027029
91_17,"['90_6', '80_36']",1,0.07228680912311179,60.12676666666666,17.886266666666668,7.334006546546547
91_53,"['90_78', '87_77']",1,0.07164712919016657,24.69236666666667,27.76516666666667,11.43295738738739
91_77,"['88_51', '90_83']",1,0.06954523827921306,36.508199999999995,17.86303333333333,10.722344144144145
91_34,"['88_51', '90_81']",1,0.06872421957335301,21.77586666666667,20.775233333333336,13.137955855855855
91_74,"['90_55', '90_78']",1,0.0684920558603141,23.83353333333333,30.180233333333334,11.548839039039038
91_38,"['90_6', '90_71']",1,0.06815478494496374,49.32413333333333,23.7706,7.93095021021021
91_44,"['90_51', '90_72']",1,0.06617271574904166,26.785666666666668,28.19696666666667,10.593476036036035
91_73,"['90_6', '90_83']",1,0.059955859065666355,50.22996666666666,23.503833333333333,8.0268796996997
91_9,"['80_36', '88_51']",1,0.05761402831348212,42.870533333333334,17.8672,9.182743243243245
91_30,"['84_19', '80_36']",1,0.052739656273131,43.63649999999999,17.342133333333333,9.086526336336336
91_60,"['90_43', '90_43']",1,0.051106797066203566,57.790166666666664,22.159766666666666,7.341604414414413
91_79,"['89_75', '87_77']",1,0.050920821080942515,23.83406666666667,27.8404,10.935146996996998
91_41,"['90_55', '88_51']",1,0.050339034766689425,21.338799999999996,29.997466666666668,12.667966426426426
