cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change
25_11,"['24_56', '24_4']",1,inf,21.394099999999998,24.134013333333332,14.003199069069074
25_20,"['17_59', '17_59']",1,inf,28.059766666666665,14.287496666666668,13.026522222222225
33_18,"['31_48', '32_50']",1,inf,63.353633333333335,18.959633333333333,6.912096606606606
33_37,"['31_23', '31_4']",1,inf,22.082933333333333,15.475076666666666,14.655967837837837
34_3,"['31_48', '31_48']",1,inf,65.1051,16.920199999999998,6.928814744744745
34_86,"['33_55', '25_11']",1,inf,22.440633333333334,36.44276666666667,12.858101861861863
34_1,"['33_21', '33_5']",1,0.2793379197019116,27.035,34.60953333333333,11.4002781981982
34_73,"['33_60', '33_18']",1,0.24831995268387894,60.918499999999995,21.099833333333333,7.270136846846846
34_75,"['33_5', '31_48']",1,0.21612884632413687,56.937666666666665,22.988166666666668,7.53788864864865
34_26,"['33_23', '33_54']",1,0.21226928307138104,42.51239999999999,26.16593333333333,9.027620030030029
34_50,"['33_55', '33_18']",1,0.20360267270930318,47.6355,17.025433333333336,8.84708
34_83,"['33_37', '33_5']",1,0.19125920891601214,22.483233333333335,31.503500000000003,13.205406426426427
34_54,"['25_20', '32_57']",1,0.1779423803370473,22.517166666666668,30.651333333333337,12.581624144144145
33_54,"['32_70', '32_69']",1,0.17601973803183202,50.2652,24.6066,7.923977987987989
34_18,"['33_64', '33_82']",1,0.16278911337966423,44.41136666666667,18.750566666666668,9.211155735735735
34_11,"['25_20', '33_37']",1,0.1405011151567666,25.67043333333333,14.796170000000002,14.207542072072075
34_85,"['33_54', '33_84']",1,0.12784733361006795,30.8411,28.7482,10.1365181981982
33_84,"['31_19', '31_4']",1,0.1251571991605837,23.753466666666668,35.647600000000004,12.43285111111111
34_56,"['33_68', '33_18']",1,0.1201945088148221,51.36213333333333,17.5193,8.225349189189188
34_6,"['33_60', '33_46']",1,0.11561187559937194,50.66103333333333,16.4398,8.524903123123124
34_2,"['33_55', '33_89']",1,0.11124080029718965,36.035333333333334,19.675133333333335,10.01999918918919
34_78,"['33_14', '33_21']",1,0.10503789378853201,27.502733333333328,23.169966666666667,10.757063603603603
34_32,"['33_60', '33_38']",1,0.10351661316552288,53.63386666666667,18.0799,7.739885825825827
34_20,"['33_18', '33_23']",1,0.10325511542643785,53.964133333333336,16.842200000000002,8.13193831831832
34_39,"['33_5', '31_48']",1,0.09735684612100588,59.91216666666667,22.992499999999996,7.376243003003004
34_33,"['33_75', '33_37']",1,0.0948924555029432,25.0604,22.2593,11.908701621621622
34_41,"['33_23', '33_81']",1,0.0940585025763174,35.21856666666667,22.157733333333336,9.95970873873874
34_46,"['33_84', '33_89']",1,0.09268709053629384,31.792033333333336,17.866633333333336,11.12974039039039
34_43,"['33_21', '33_54']",1,0.09192014261942481,40.828,27.852633333333333,9.282886516516518
34_25,"['33_38', '33_35']",1,0.08942945738366644,32.2377,19.163533333333334,10.096423093093094
34_48,"['33_45', '33_68']",1,0.08900423344869277,29.7346,16.396866666666668,11.713063903903903
34_15,"['33_23', '33_75']",1,0.08839870598392231,37.2918,18.383566666666667,9.50429855855856
34_13,"['33_38', '33_81']",1,0.08711101638272016,34.515366666666665,18.625866666666667,10.162663003003
34_12,"['33_35', '33_23']",1,0.08524957409057476,27.9088,28.242099999999997,10.57600708708709
34_44,"['33_60', '33_21']",1,0.08274206557726668,52.51070000000001,23.7557,8.153067807807806
34_81,"['33_81', '33_5']",1,0.08184581494933825,41.49360000000001,24.6019,9.306964564564565
34_80,"['33_81', '33_5']",1,0.07730892032249666,35.5083,27.58983333333333,9.843322612612615
34_29,"['33_84', '33_60']",1,0.07644240036321706,38.541333333333334,17.910833333333333,9.713253753753754
34_77,"['33_81', '33_87']",1,0.07567323277313871,24.18283333333333,27.018900000000002,12.29143903903904
34_30,"['33_38', '33_84']",1,0.06982098861460358,29.87353333333333,19.50473333333333,10.249831531531532
34_89,"['33_81', '33_46']",1,0.069216871988526,30.034366666666667,16.0706,11.549168468468471
