cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change
80_36,"['79_21', '79_21']",1,inf,64.82723333333333,16.807199999999998,6.882691741741742
92_2,"['91_20', '91_1']",1,inf,19.2198,36.91133333333334,13.313072012012013
93_30,"['91_20', '88_51']",1,inf,20.590099999999996,13.599256666666667,14.107824624624621
93_33,"['92_2', '92_2']",1,inf,19.219033333333332,36.101800000000004,13.353789339339338
94_13,"['91_20', '93_43']",1,inf,19.7313,14.733780000000001,14.837138198198199
94_6,"['93_33', '91_20']",1,0.20293123944904085,19.461299999999998,34.996900000000004,13.557329819819822
94_20,"['91_62', '93_55']",1,0.17538709254624568,60.4558,20.54903333333333,7.2154391891891905
94_29,"['93_33', '93_88']",1,0.16341895366969084,22.586066666666667,32.34426666666667,12.20673033033033
94_64,"['80_36', '93_7']",1,0.13409700908362376,56.716433333333335,16.684,7.763073273273274
94_41,"['93_62', '93_10']",1,0.12897353451402857,36.687466666666666,27.148566666666667,8.844003873873874
94_78,"['80_36', '93_43']",1,0.11492648921810236,44.4211,24.495800000000003,8.566556876876875
94_58,"['91_20', '93_55']",1,0.11396471728528151,32.76883333333333,18.887400000000003,10.316033963963964
94_88,"['93_6', '93_10']",1,0.10833359921108454,28.582166666666666,26.028266666666667,9.751064894894894
94_87,"['93_31', '93_33']",1,0.10615484270880214,28.245433333333335,30.484966666666665,10.615705585585587
94_71,"['80_36', '93_6']",1,0.10573545953352843,59.56383333333334,20.9909,7.341821561561562
94_23,"['93_7', '93_88']",1,0.10395553505709218,34.0012,29.152133333333335,9.351336936936937
94_85,"['93_33', '93_30']",1,0.1018383600011332,20.3228,13.9825,14.397144654654653
94_31,"['93_30', '93_71']",1,0.10043821641618407,40.96966666666667,25.957300000000004,8.915721561561563
94_61,"['93_71', '93_0']",1,0.10002279145872209,53.5918,17.584166666666665,7.962578498498499
93_32,"['92_2', '91_33']",1,0.09855057113557375,22.255133333333333,31.49993333333333,12.738457657657657
94_1,"['91_20', '93_55']",1,0.0961449754477359,35.4073,17.668699999999998,10.880376756756759
94_86,"['93_7', '92_2']",1,0.09538755106129077,21.861266666666666,14.71826,12.993525225225227
94_74,"['93_43', '93_3']",1,0.09399048781895965,30.56826666666667,16.889666666666667,10.95988054054054
94_15,"['80_36', '93_6']",1,0.09341950127446487,55.7999,20.8349,7.472535435435436
94_43,"['93_38', '93_40']",1,0.08967245246003344,44.241099999999996,24.891900000000003,8.38133057057057
94_52,"['93_83', '93_7']",1,0.08738881899926274,36.8991,19.566166666666664,9.968359219219218
94_84,"['93_80', '91_20']",1,0.08503825276304729,37.004933333333334,18.56423333333333,9.819712252252252
94_47,"['93_7', '93_30']",1,0.08455090158863393,26.8592,15.945633333333333,11.72154924924925
94_17,"['93_6', '92_2']",1,0.08437676572569289,22.878,28.125766666666667,11.911900840840838
94_77,"['93_7', '93_10']",1,0.08342228997754633,33.234833333333334,19.7748,9.501217297297298
