cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change
33_18,"['31_48', '32_50']",1,inf,63.353633333333335,18.959633333333333,6.912096606606606
34_3,"['31_48', '31_48']",1,inf,65.1051,16.920199999999998,6.928814744744745
36_80,"['33_37', '25_11']",1,inf,21.3466,14.97733,14.804555045045044
37_66,"['36_3', '25_11']",1,inf,23.1161,14.206816666666668,13.648784204204205
38_73,"['35_84', '37_53']",1,inf,29.3095,32.74143333333333,10.524948378378378
39_13,"['37_66', '36_80']",1,0.2097405955743583,21.8326,14.399966666666666,14.47175645645646
39_69,"['37_53', '36_80']",1,0.19595277992719345,23.64106666666667,16.74846666666667,13.304715495495499
39_26,"['38_40', '38_61']",1,0.1953780861303146,25.921266666666668,27.629133333333332,12.511596396396397
39_23,"['36_80', '38_71']",1,0.18736172599259132,28.2486,16.846166666666665,11.749197477477475
38_34,"['37_44', '37_53']",1,0.14869571118001224,36.30486666666667,30.906133333333333,9.53190048048048
39_39,"['38_73', '38_1']",1,0.14480443544697105,32.45206666666667,29.4654,10.035896036036037
39_18,"['38_40', '36_80']",1,0.14248958998771172,24.5883,27.9725,12.600811411411412
39_83,"['38_44', '38_58']",1,0.13444869440452986,50.61693333333333,18.0007,8.13917756756757
39_60,"['37_66', '38_34']",1,0.13283086107747927,27.024199999999997,30.850666666666665,11.314474474474475
39_15,"['34_3', '38_4']",1,0.1306407480285491,60.727466666666665,19.419933333333333,7.18882054054054
39_35,"['37_44', '37_66']",1,0.12309959161960421,31.915233333333333,28.241600000000002,10.488320960960962
39_11,"['38_37', '38_73']",1,0.11347257943752827,43.4133,23.8623,8.882182312312311
39_87,"['38_34', '38_2']",1,0.10533397205157104,53.2525,24.201833333333337,7.671068018018019
39_89,"['33_18', '37_53']",1,0.10407175181078593,59.31843333333333,20.650533333333332,7.421036936936937
39_7,"['36_80', '37_53']",1,0.10143152528465457,22.29743333333333,30.310233333333333,12.964121411411412
39_67,"['38_39', '38_34']",1,0.10104338030475035,44.581066666666665,26.615199999999998,8.516605405405405
39_8,"['38_31', '36_80']",1,0.10039814574006481,23.52156666666667,29.969733333333334,13.090428198198198
39_64,"['38_69', '37_44']",1,0.09751576405490643,40.924366666666664,25.28703333333333,8.53286786786787
39_4,"['36_80', '38_44']",1,0.09219252373635521,36.86306666666667,22.6009,9.783332672672673
39_25,"['38_2', '38_69']",1,0.09125643032340015,55.719433333333335,23.2188,7.434858438438439
39_75,"['37_53', '38_44']",1,0.09124311870365547,48.33176666666666,25.465433333333333,7.924676816816818
39_38,"['38_8', '38_73']",1,0.09087972311489652,37.3551,19.799566666666667,9.687174174174176
37_44,"['36_49', '36_79']",1,0.08206091619336844,46.06123333333333,24.756833333333333,8.089704744744745
39_31,"['34_3', '38_14']",1,0.08167082301836014,57.8093,22.014633333333336,7.226632192192191
39_29,"['38_69', '36_80']",1,0.07857224194152751,33.64723333333333,20.6516,10.084979459459461
39_59,"['38_1', '38_71']",1,0.0773741384744207,50.02516666666666,21.345866666666666,7.893577957957959
39_30,"['36_80', '38_39']",1,0.07637040730601843,33.1697,17.042933333333334,11.095113693693692
39_19,"['38_24', '38_71']",1,0.07542125591944362,59.71256666666667,17.321066666666667,7.27469129129129
39_45,"['37_44', '38_34']",1,0.07425023513298853,45.14776666666666,22.098733333333332,8.64116027027027
39_85,"['38_58', '38_34']",1,0.07308544692240476,34.969366666666666,19.316633333333332,10.194175015015018
39_3,"['38_20', '33_18']",1,0.07219341212561607,49.21783333333334,21.670866666666665,8.25781912912913
39_52,"['33_18', '38_69']",1,0.0707587704484619,56.64373333333333,18.067366666666665,7.567776936936936
39_66,"['38_20', '38_71']",1,0.07072751945763102,39.06563333333333,18.477966666666667,9.715219159159162
39_54,"['37_66', '38_40']",1,0.07059743717546371,27.126166666666666,25.669233333333334,10.610963333333336
38_40,"['37_27', '37_19']",1,0.06962629732891619,34.22493333333333,25.673133333333336,9.817477957957957
39_58,"['38_58', '38_20']",1,0.06960035770001288,31.34856666666667,18.882733333333334,10.515572342342344
39_55,"['36_80', '33_18']",1,0.0695088175207416,34.08873333333333,18.173333333333332,10.796377507507508
39_78,"['34_3', '36_80']",1,0.0685992135136381,44.2362,18.6405,9.206215855855858
39_51,"['34_3', '38_73']",1,0.06628025786475085,54.19233333333333,23.484233333333332,7.621431591591592
39_56,"['36_80', '38_1']",1,0.06543837346690393,28.14203333333333,17.170433333333335,11.028620840840842
39_17,"['38_40', '37_44']",1,0.06319533718682128,37.20366666666666,27.096266666666665,9.601333993993995
39_79,"['38_58', '38_44']",1,0.061693236557881066,44.84543333333334,18.715066666666665,8.950300630630629
39_12,"['34_3', '38_11']",1,0.061393115378375995,46.52403333333333,18.210800000000003,8.68436144144144
39_27,"['38_8', '38_57']",1,0.06058325717964602,35.786899999999996,17.234333333333336,10.378756156156157
39_68,"['38_58', '38_69']",1,0.05730619530543413,47.027133333333325,18.6487,8.567276696696696
39_84,"['38_14', '38_34']",1,0.056638349935205834,34.2317,27.38293333333333,9.615003753753754
39_57,"['38_58', '38_34']",1,0.056188885965044,38.09953333333333,19.28173333333333,9.426992162162163
39_6,"['38_35', '38_40']",1,0.05598235579064218,35.47473333333333,25.366566666666667,9.904255315315316
39_73,"['38_71', '34_3']",1,0.05466264904574643,64.045,17.250933333333332,6.986726966966966
