cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change
51_56,"['43_18', '43_18']",1,inf,22.568099999999998,13.931663333333333,14.210352252252255
53_33,"['51_4', '49_5']",1,inf,20.627166666666668,15.357673333333333,14.844794474474476
55_46,"['53_33', '54_1']",1,inf,20.5475,31.144500000000004,13.876042972972973
55_57,"['53_83', '53_83']",1,inf,22.703999999999997,37.42196666666666,12.6417887987988
55_63,"['52_86', '52_86']",1,inf,64.16046666666666,17.056533333333334,6.903482582582583
56_76,"['42_83', '42_83']",1,inf,65.13506666666666,16.92213333333333,6.926768168168169
56_8,"['55_57', '54_67']",1,0.1775149884442365,23.234733333333327,32.18136666666667,11.768584594594593
56_59,"['55_46', '55_16']",1,0.1683457011743258,21.005133333333333,34.73493333333334,13.454119789789791
56_17,"['55_66', '55_45']",1,0.15883695702338627,27.83286666666667,17.8417,11.130070390390392
56_22,"['55_46', '55_78']",1,0.14542774460501706,20.829933333333333,23.15922,14.351585465465464
55_62,"['54_77', '42_83']",1,0.1396570800747157,60.31686666666666,21.4247,7.2518705405405415
56_49,"['53_33', '55_67']",1,0.1311543532275229,38.69676666666667,19.65476666666667,9.0432603003003
56_16,"['55_50', '51_56']",1,0.13078727047681904,29.550966666666667,26.36536666666667,10.895983213213212
56_9,"['53_33', '54_67']",1,0.13046979383815743,21.582733333333334,32.757666666666665,13.227836246246248
56_81,"['55_64', '55_40']",1,0.12055628410328179,26.851433333333333,28.686666666666667,10.731673003003003
56_89,"['55_50', '42_83']",1,0.11978405771375633,58.353,17.622766666666667,7.4779026126126125
56_77,"['55_15', '55_62']",1,0.11709448804189326,48.16213333333334,26.1052,8.141386126126127
56_50,"['53_33', '42_83']",1,0.11679811903982885,46.633766666666666,25.94246666666667,8.57235003003003
56_39,"['55_57', '55_15']",1,0.11671283070114657,22.671133333333334,36.09513333333334,12.658101711711714
56_84,"['55_67', '55_57']",1,0.110533452400768,36.587199999999996,20.0471,9.990803003003002
56_18,"['55_45', '55_21']",1,0.10874395032939856,32.254466666666666,22.05286666666667,10.028624924924925
56_53,"['55_40', '55_6']",1,0.10873863068999456,42.4666,18.316266666666667,9.687325345345345
56_60,"['55_57', '55_62']",1,0.10787450477246657,40.01173333333333,18.063766666666666,9.707721831831833
56_63,"['55_62', '55_6']",1,0.10628988174047854,45.812933333333326,18.1954,9.139745045045046
56_51,"['55_21', '42_83']",1,0.10527551229554621,61.00223333333334,19.49063333333333,7.150901321321321
56_68,"['55_40', '55_36']",1,0.10499125552046233,43.97036666666667,18.066,9.446617507507508
55_16,"['54_75', '54_1']",1,0.10189429954273926,21.477766666666668,36.930299999999995,13.089688138138138
56_47,"['55_1', '55_1']",1,0.09445068782746618,63.73523333333333,17.033066666666667,7.004046156156157
56_37,"['55_62', '51_56']",1,0.0929281896971046,37.58696666666666,25.3486,9.399246696696698
