cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change
16_80,"['13_76', '13_76']",1,inf,64.97643333333333,16.9176,6.940587327327328
17_59,"['16_20', '16_35']",1,inf,28.302366666666668,14.311216666666667,13.065807507507508
18_70,"['16_54', '14_35']",1,inf,23.009599999999995,35.283966666666664,13.076526636636638
19_47,"['16_54', '16_54']",1,inf,22.793999999999997,15.799773333333333,14.638113873873877
18_87,"['16_80', '17_8']",1,0.23916777459455535,56.53136666666666,19.861766666666664,7.460702762762762
18_73,"['16_54', '17_41']",1,0.2379152836095239,25.82173333333333,31.913033333333335,12.45874855855856
19_83,"['16_54', '18_50']",1,0.2049360321033909,24.575366666666667,15.459723333333335,13.756005015015015
19_41,"['18_75', '18_78']",1,0.1879141830528794,62.07653333333334,17.264633333333332,7.262270360360361
19_65,"['18_70', '18_70']",1,0.16789500550389427,22.919333333333338,34.91733333333334,13.098909369369371
19_5,"['18_50', '18_45']",1,0.14834233864413085,32.385666666666665,26.47423333333333,11.10395165165165
18_50,"['15_86', '15_86']",1,0.1464329903784118,28.452266666666663,31.378899999999998,11.892819249249248
19_60,"['18_45', '18_45']",1,0.14001139909587026,33.793933333333335,28.56546666666667,10.588231651651652
19_37,"['16_80', '18_75']",1,0.12896415422157242,62.11463333333333,17.649166666666662,7.151340660660661
19_54,"['18_70', '16_54']",1,0.1276238555352743,23.9619,29.755233333333333,13.14833072072072
16_54,"['15_86', '5_22']",1,0.1268799536922329,22.9451,15.73924,14.560427987987985
19_9,"['18_50', '18_16']",1,0.12296694748279723,27.598533333333336,30.2704,12.083396366366367
19_69,"['18_45', '18_67']",1,0.122947589566505,35.60576666666667,20.322433333333333,9.78569822822823
19_38,"['18_45', '17_59']",1,0.1196931028578562,30.495,26.140933333333333,11.451281081081083
19_81,"['16_54', '18_56']",1,0.11567900537992355,36.4925,18.613,10.637359129129129
19_53,"['18_87', '18_16']",1,0.11139182864870203,46.36353333333333,23.096999999999998,8.53509135135135
19_25,"['16_80', '16_54']",1,0.10956154943354302,45.7047,18.768866666666668,8.958534204204204
19_80,"['18_56', '18_18']",1,0.10538896678243768,41.12023333333333,21.8493,9.578735405405405
19_2,"['18_67', '18_70']",1,0.09809954135680976,25.244066666666665,15.587033333333332,13.295601951951951
19_52,"['16_54', '18_83']",1,0.09691303309028729,38.1205,18.294166666666666,10.037077357357356
18_45,"['17_26', '16_89']",1,0.09458339969835267,34.105466666666665,27.741133333333334,10.520312192192193
19_58,"['16_80', '18_25']",1,0.09422419121054064,51.50480000000001,20.9349,8.208413453453453
19_67,"['18_72', '16_54']",1,0.0929991278572489,30.676266666666667,24.7959,11.7555087987988
18_16,"['14_35', '17_40']",1,0.0922009270471493,25.602966666666664,27.427899999999998,12.689164534534534
19_17,"['18_45', '18_72']",1,0.09214718659446482,36.9215,17.468766666666667,10.307911141141142
19_78,"['16_80', '16_54']",1,0.09197651959245536,42.076366666666665,19.313100000000002,9.372545465465466
19_35,"['18_87', '18_25']",1,0.09036338930488069,50.1258,22.5526,8.149790450450453
19_6,"['17_87', '18_39']",1,0.08878558836630107,53.9378,19.7111,7.9018515915915915
19_88,"['18_73', '18_78']",1,0.0804733007102557,43.2472,17.3591,9.406951171171173
19_48,"['17_59', '18_67']",1,0.07920361740013239,29.82143333333333,15.346833333333334,12.648472672672673
19_55,"['18_75', '18_45']",1,0.07838575024907507,39.942233333333334,24.228499999999997,9.51055015015015
19_84,"['18_24', '18_43']",1,0.07802818425986824,34.6265,25.294666666666668,10.182054954954955
19_14,"['18_73', '18_87']",1,0.07695110258108198,39.25626666666667,18.70716666666667,9.98243981981982
19_1,"['18_56', '18_24']",1,0.07579525715677916,41.0614,23.35663333333333,9.187994294294295
19_11,"['18_67', '18_83']",1,0.0748002715140185,54.7699,23.367766666666668,7.689643783783786
19_66,"['18_18', '18_83']",1,0.07400263395259415,48.896633333333334,23.374733333333335,8.159885735735736
19_89,"['18_73', '18_43']",1,0.07195345395542765,31.589933333333335,18.340366666666664,11.34247915915916
19_7,"['16_80', '18_45']",1,0.07092853188071505,52.817299999999996,17.38286666666667,7.995378708708711
19_40,"['16_80', '18_36']",1,0.0668138986094257,51.571733333333334,17.447633333333332,8.327865465465464
19_19,"['17_59', '18_67']",1,0.06650403484783948,32.80663333333334,16.9974,11.165623483483486
19_68,"['18_36', '16_54']",1,0.06611466219753932,26.139833333333332,22.582466666666665,12.916424474474477
19_21,"['18_36', '18_50']",1,0.06609112794071953,31.123733333333334,15.8868,12.14165063063063
19_70,"['18_25', '18_45']",1,0.06152621921841901,34.246566666666666,25.40106666666667,10.535856456456457
19_86,"['18_87', '18_67']",1,0.059338469553635254,42.8631,18.012533333333334,9.103451201201201
18_43,"['17_87', '16_89']",1,0.05738511066057386,41.94283333333333,26.361,9.076701591591592
