cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change
59_61,"['51_56', '51_56']",1,inf,22.50123333333333,13.907766666666667,14.249272672672674
63_78,"['59_70', '62_81']",1,inf,20.2222,30.601733333333332,13.971372912912912
64_10,"['59_70', '59_70']",1,inf,20.4508,15.559853333333335,14.918866246246248
65_26,"['61_14', '61_14']",1,inf,64.9911,16.84006666666667,6.890204474474474
65_32,"['64_34', '64_68']",1,inf,21.54716666666667,31.7235,12.884030930930928
65_24,"['64_86', '64_60']",1,0.2873857216954742,60.49636666666667,17.005766666666666,7.178616846846847
65_47,"['64_80', '64_41']",1,0.24446526587439568,54.918033333333334,20.329866666666668,7.669379339339339
65_31,"['64_13', '64_13']",1,0.19238060513030525,55.93116666666666,22.42956666666667,7.564153093093093
65_49,"['64_10', '64_63']",1,0.18725131357017713,22.71956666666667,29.65603333333333,12.346739819819819
65_19,"['61_14', '64_2']",1,0.15651136241184088,52.59293333333333,18.618433333333332,7.973167447447447
65_60,"['61_14', '61_14']",1,0.14562217823220658,64.76899999999999,16.880599999999998,6.904124264264264
65_77,"['64_86', '64_81']",1,0.14151452778694076,53.84043333333333,23.805266666666668,7.891695945945945
64_11,"['59_61', '62_87']",1,0.13981999321096833,32.22913333333333,16.422700000000003,11.395326726726728
65_64,"['64_29', '64_81']",1,0.12796021430259846,38.60176666666667,25.7882,8.855793453453453
65_22,"['64_65', '59_61']",1,0.12390801554391379,24.197066666666668,15.58263,13.203651081081082
65_36,"['64_2', '64_41']",1,0.12138495617751,34.349733333333326,27.8533,9.099642852852853
65_39,"['59_61', '64_81']",1,0.11924726203378046,25.998100000000004,16.112566666666666,11.996519339339338
65_68,"['59_61', '64_34']",1,0.10870473480738896,24.620099999999997,14.62576,12.685325225225226
65_73,"['64_81', '59_61']",1,0.10615756595403884,35.30833333333334,27.147333333333336,9.66963933933934
65_23,"['64_34', '64_81']",1,0.10388821598174205,41.344699999999996,26.020766666666663,8.669272942942944
65_2,"['63_78', '64_31']",1,0.10365852633041753,21.625799999999998,22.47475,13.537802822822824
65_28,"['63_78', '64_74']",1,0.10312027099274206,35.6241,17.840633333333333,10.61208963963964
65_38,"['64_71', '64_29']",1,0.10211774241025141,25.4933,22.887199999999996,11.066749249249249
65_44,"['64_58', '64_48']",1,0.10025903090660096,24.1073,28.594366666666662,11.315907057057055
65_37,"['64_31', '64_27']",1,0.0975395761270965,28.880399999999998,17.535733333333333,11.564466906906906
65_6,"['64_2', '64_13']",1,0.0970996842096418,40.7329,25.405533333333334,9.355003693693694
65_54,"['64_71', '64_11']",1,0.09302897567788458,30.427633333333333,17.980099999999997,10.764306486486488
65_88,"['64_68', '64_71']",1,0.09096773370092716,22.453766666666667,22.116326666666666,12.536809609609607
65_75,"['64_81', '64_68']",1,0.09088564711421296,23.75956666666667,16.6688,11.865665435435437
65_53,"['63_78', '59_61']",1,0.08881591041958897,22.049799999999994,14.268706666666668,14.180485705705706
65_9,"['64_34', '64_60']",1,0.08815345865745225,49.648266666666665,21.414933333333334,8.068486036036036
64_34,"['63_32', '63_77']",1,0.0851671923354776,27.858633333333334,28.965233333333334,10.034073663663664
65_52,"['64_27', '64_57']",1,0.08401845244196349,49.22613333333333,24.669566666666668,7.932695225225225
65_10,"['64_81', '64_27']",1,0.08263489964521281,44.08476666666667,24.259500000000003,8.402526216216216
65_11,"['59_61', '61_14']",1,0.0786413167128844,38.7051,18.324533333333335,9.785722432432433
65_51,"['64_10', '64_2']",1,0.07659839780196205,21.622833333333332,31.2102,12.798170360360361
65_76,"['64_68', '64_2']",1,0.0760967913593308,24.772900000000003,26.879433333333335,11.678729519519516
65_87,"['64_2', '64_29']",1,0.07443831444619045,27.584266666666668,18.516000000000002,10.08018861861862
65_35,"['64_34', '64_34']",1,0.07418017526283764,27.01986666666667,28.736266666666666,10.433123693693696
65_72,"['64_71', '64_2']",1,0.07414405656399883,27.137666666666664,26.612399999999997,10.449199189189189
64_81,"['63_2', '63_43']",1,0.07293868938055553,49.2739,23.052866666666663,8.229019279279282
65_17,"['64_60', '64_31']",1,0.0722306396905262,43.7006,25.010033333333336,9.005678678678679
65_66,"['61_14', '59_61']",1,0.07129539226454804,47.471833333333336,17.706466666666667,8.729372942942943
65_16,"['63_78', '64_86']",1,0.06880590293417514,46.54103333333333,17.3677,9.19422126126126
65_27,"['61_14', '64_34']",1,0.06867100194456263,44.98473333333334,17.898166666666665,8.943067267267267
65_79,"['64_81', '64_71']",1,0.06557563285952407,33.90346666666667,18.3613,9.965574024024024
65_21,"['64_71', '64_57']",1,0.06450590953704717,40.88976666666667,21.467266666666664,9.141228078078077
65_71,"['64_86', '59_61']",1,0.06401960255324833,43.78103333333333,17.018966666666667,9.440176876876878
65_18,"['64_57', '64_81']",1,0.06264569641979054,51.31106666666667,22.3229,8.054081951951952
65_85,"['64_65', '64_71']",1,0.0621523207708345,26.806300000000004,26.719966666666664,10.85030942942943
65_50,"['63_78', '64_34']",1,0.06212237111851783,21.730800000000002,30.83106666666667,12.61053963963964
65_84,"['59_61', '64_57']",1,0.054877130019171355,47.2108,22.5416,8.293646696696698
65_48,"['64_81', '64_48']",1,0.052777396900790245,34.945666666666675,24.858433333333334,9.88418117117117
65_25,"['59_61', '64_60']",1,0.052194671203364205,42.54273333333333,17.770533333333333,9.852650120120119
