cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change
55_63,"['52_86', '52_86']",1,inf,64.16046666666666,17.056533333333334,6.903482582582583
56_76,"['42_83', '42_83']",1,inf,65.13506666666666,16.92213333333333,6.926768168168169
59_53,"['58_42', '57_77']",1,inf,21.25746666666667,34.48083333333333,13.34526954954955
59_61,"['51_56', '51_56']",1,inf,22.50123333333333,13.907766666666667,14.249272672672674
59_70,"['57_43', '57_43']",1,inf,20.442000000000004,15.575159999999999,14.904787387387389
59_86,"['56_76', '57_43']",1,0.16937876925018697,35.9335,19.82636666666667,9.533426276276275
59_26,"['58_12', '58_58']",1,0.1690993091642934,40.078266666666664,22.841966666666668,9.099432492492491
59_74,"['57_64', '57_75']",1,0.16266710535153625,32.609566666666666,19.849533333333333,10.19743933933934
59_1,"['56_76', '58_58']",1,0.15367595669682302,54.83566666666667,21.4297,7.8115054054054065
59_25,"['58_87', '55_63']",1,0.1425174785534511,60.8339,17.616,7.1721684684684694
59_11,"['58_22', '58_0']",1,0.14000149207975,29.94236666666667,25.148333333333337,10.143669579579578
59_15,"['58_32', '57_75']",1,0.13340324261507705,41.3037,24.96173333333333,8.96022690690691
59_22,"['58_89', '58_13']",1,0.13177542877367682,23.681300000000004,32.01623333333333,12.134214324324326
59_63,"['58_58', '58_76']",1,0.12690630024238614,32.076,27.063666666666666,9.902224114114114
59_36,"['57_75', '58_24']",1,0.1266735037067886,28.5282,27.188366666666667,10.913376456456456
57_64,"['56_49', '56_81']",1,0.1242322856919359,29.427000000000003,27.8177,10.808325855855857
59_57,"['57_64', '58_76']",1,0.11710039008648021,26.175700000000003,17.695466666666665,11.783776996996997
59_40,"['57_83', '56_76']",1,0.11174888483690008,59.56893333333333,21.181533333333334,7.177655495495496
58_42,"['57_43', '56_22']",1,0.10706869778722965,20.44626666666667,15.984943333333334,14.838246036036034
59_41,"['58_14', '58_12']",1,0.1068354952999051,33.4669,27.806133333333335,9.49641231231231
59_68,"['57_83', '58_5']",1,0.10416626312192498,49.7742,24.230266666666665,8.287966036036037
59_52,"['58_22', '57_77']",1,0.10410038483526354,22.302166666666665,26.365473333333338,13.391249519519521
59_55,"['58_89', '58_42']",1,0.10404912330305839,21.515366666666665,30.76993333333333,13.405169159159158
59_27,"['57_43', '58_89']",1,0.10174568698732578,20.594133333333332,33.082699999999996,13.699713753753754
59_80,"['55_63', '57_43']",1,0.10153002002695814,46.0066,17.94353333333333,9.14858918918919
59_71,"['58_42', '58_73']",1,0.10066777952698694,21.275266666666667,34.1285,13.602479099099101
59_34,"['58_12', '55_63']",1,0.09541492631060315,57.74556666666666,18.023,7.54815936936937
59_69,"['58_42', '55_63']",1,0.09131050189107778,43.997833333333325,21.9722,8.575360000000002
59_35,"['57_75', '58_68']",1,0.09114615977327553,34.14286666666667,19.1387,9.802717237237237
59_62,"['58_24', '58_58']",1,0.08926380179455284,25.773433333333333,24.5277,11.414898318318317
59_46,"['58_32', '57_83']",1,0.0882439710090207,43.089866666666666,18.60183333333333,9.670506306306306
59_6,"['55_63', '58_43']",1,0.08697339861213038,57.15193333333334,22.3937,7.34169009009009
59_24,"['58_89', '58_87']",1,0.0842173676806591,28.9495,17.339633333333335,11.036530510510511
59_8,"['57_43', '57_77']",1,0.08386784785532347,22.387733333333333,29.58106666666667,12.328223153153154
59_29,"['57_83', '58_32']",1,0.08222733106598004,51.8751,18.79563333333333,8.249294594594595
59_10,"['58_76', '58_76']",1,0.08177116012415608,24.626966666666664,23.277966666666668,12.186023843843847
59_77,"['57_77', '57_64']",1,0.08132020600368527,25.741766666666667,28.4338,11.44878933933934
59_54,"['58_24', '58_73']",1,0.07447141716450528,21.441300000000002,33.10093333333334,13.463824024024026
59_73,"['57_77', '55_63']",1,0.07413672138390351,47.18913333333333,18.638,8.812570390390391
59_32,"['58_43', '58_73']",1,0.07379764279827655,25.839433333333336,16.51086666666667,12.413640600600601
59_13,"['57_83', '57_83']",1,0.07344317827741566,48.612433333333335,24.099033333333335,8.343882282282282
59_56,"['55_63', '57_77']",1,0.0713151692957367,45.5804,22.18686666666667,8.50143093093093
59_17,"['58_89', '51_56']",1,0.07085363014087145,22.503133333333334,28.899266666666666,12.946739129129128
59_65,"['56_76', '58_58']",1,0.07011676684333504,57.88309999999999,22.6861,7.1913005405405395
59_30,"['58_19', '58_24']",1,0.07009257915119019,22.6848,14.80307,14.055967717717719
59_38,"['58_22', '58_42']",1,0.06767844574666321,21.026,23.65875,13.922464684684686
59_39,"['56_76', '58_89']",1,0.0674432864890209,51.910000000000004,22.755399999999998,7.987495975975975
59_19,"['57_64', '57_77']",1,0.06672212980167934,24.8356,17.148933333333332,12.50698864864865
59_83,"['58_73', '58_58']",1,0.06623087741587032,26.097866666666665,19.23783333333333,11.967580780780784
51_56,"['43_18', '43_18']",1,0.06584444843287192,22.568099999999998,13.931663333333333,14.210352252252255
59_48,"['58_58', '57_43']",1,0.06006395880804331,23.464066666666668,21.375,12.778599099099097
59_28,"['58_43', '57_43']",1,0.0589928712035157,22.721966666666663,15.140906666666666,13.21730990990991
59_64,"['56_76', '58_89']",1,0.057951961319263695,53.5677,17.391566666666666,8.11597957957958
59_20,"['57_75', '56_76']",1,0.05575253448342151,57.161100000000005,21.75706666666667,7.433346546546546
59_81,"['57_77', '58_76']",1,0.0555058008412168,23.364500000000003,31.3062,12.282554144144143
58_12,"['57_11', '57_39']",1,0.05406942332898715,32.793866666666666,31.31866666666666,9.786507087087086
59_37,"['58_19', '55_63']",1,0.05335719049458698,48.371133333333326,16.8942,8.802675465465466
58_89,"['56_22', '57_56']",1,0.05329168635612162,22.0407,29.473200000000002,12.994137867867865
59_78,"['58_13', '58_0']",1,0.05172812555642305,32.84636666666666,28.21773333333333,9.688632222222223
59_85,"['58_51', '51_56']",1,0.05141809194968028,29.28323333333333,15.4669,11.823626126126124
59_14,"['58_89', '58_32']",1,0.05080098969838896,32.18033333333333,23.81533333333333,10.097434024024025
59_50,"['55_63', '58_5']",1,0.048279286879264305,59.22073333333333,17.256533333333334,7.419333093093094
59_88,"['58_5', '58_73']",1,0.04749476492087623,25.32786666666667,28.273833333333332,12.025910210210212
59_67,"['57_77', '51_56']",1,0.047346369880859294,22.9697,15.506333333333336,13.063170870870872
59_87,"['57_43', '58_89']",1,0.04274773942642877,20.867733333333334,23.837463333333332,14.09577102102102
59_7,"['57_77', '56_76']",1,0.03969901382654732,52.85003333333333,17.296033333333334,8.261242162162162
59_75,"['58_43', '57_43']",1,0.03681686682781791,25.558133333333334,15.959333333333333,12.834345345345348
59_33,"['58_5', '55_63']",1,0.036581988106514925,53.32256666666666,17.616933333333336,8.143443423423422
59_66,"['55_63', '58_48']",1,0.035133243522944724,48.15486666666666,17.4344,8.53648858858859
59_44,"['55_63', '58_22']",1,0.03372821727504467,43.919999999999995,17.046233333333333,9.58128765765766
59_42,"['58_24', '58_68']",1,0.03152375421845755,21.980366666666665,15.047966666666667,14.241886546546546
59_82,"['58_43', '56_76']",1,0.031077854747758753,59.2603,17.096099999999996,7.3339123123123136
59_16,"['58_43', '57_83']",1,0.03086220884733786,43.31196666666667,18.73306666666667,9.526541741741744
57_43,"['56_22', '53_33']",1,0.030298410437751867,20.464166666666667,15.584733333333332,14.88749042042042
59_47,"['57_43', '58_19']",1,0.027896344834703556,21.066566666666667,17.03082,13.996639549549549
59_5,"['55_63', '58_76']",1,0.02550950153659009,48.399699999999996,17.272566666666666,8.476763873873875
59_18,"['58_42', '58_18']",1,0.022060542696527408,24.732933333333335,15.571366666666668,12.843432222222221
59_2,"['58_89', '58_19']",1,0.017698492977588777,22.230633333333333,15.109716666666666,13.456329129129129
59_9,"['56_76', '58_19']",1,0.0167488852136134,48.23343333333333,17.443566666666666,8.48942975975976
57_77,"['56_39', '55_57']",2,inf,22.726866666666666,35.9513,12.59362990990991
59_4,"['58_42', '57_64']",2,inf,22.557133333333336,15.794296666666668,13.668476426426428
59_45,"['57_77', '57_43']",2,inf,22.063066666666668,31.488866666666667,13.346994234234232
59_84,"['57_83', '56_76']",2,inf,60.783966666666664,21.98823333333333,7.252005225225226
59_21,"['55_63', '58_73']",2,1.1997782399553887,48.60653333333334,17.573233333333334,8.839323423423425
59_72,"['57_77', '57_83']",2,0.7981967395749547,35.79173333333333,26.1324,10.066080780780782
59_3,"['57_83', '58_14']",2,0.4801649315248635,33.008199999999995,24.3639,10.638877657657655
59_58,"['58_76', '57_64']",2,0.3905677396509819,30.169600000000003,19.248066666666666,11.085443183183186
59_23,"['51_56', '58_12']",2,0.27895532765948083,25.52643333333333,29.321199999999994,12.20908075075075
58_73,"['57_63', '57_43']",2,0.24832297387572622,22.504733333333334,31.632500000000004,12.753181321321321
59_43,"['58_42', '58_5']",2,0.23813881244355206,27.925833333333333,28.050833333333333,11.727677357357356
59_59,"['57_75', '58_73']",2,0.20937014796224074,26.515366666666665,30.15676666666667,11.512743303303305
59_0,"['58_58', '51_56']",2,0.20662721656854768,27.6861,26.6799,11.78842045045045
59_76,"['58_42', '57_64']",2,0.17133067134340013,25.631866666666667,20.05497,12.799705585585585
59_60,"['58_22', '58_22']",2,0.16712200313728665,22.390033333333335,22.582710000000002,13.58614831831832
59_49,"['51_56', '57_43']",2,0.15623000527818875,22.97866666666667,29.76303333333333,12.989478558558561
59_12,"['57_64', '51_56']",2,0.1435933026050933,26.0262,21.6991,12.646437957957959
59_79,"['57_64', '58_42']",2,0.12476686273458029,22.438933333333335,31.10166666666667,13.08591111111111
59_89,"['57_64', '57_43']",2,0.10758771791452504,22.809299999999997,16.914649999999998,13.600809309309312
59_31,"['57_77', '58_22']",3,inf,22.43936666666667,31.382266666666666,13.157741021021025
59_51,"['51_56', '58_32']",3,inf,33.0502,24.89956666666667,11.041491561561562
